Wavenumber (cm⁻¹),Importance,target_variable,Sample Type,Train Percentage,Model,Search Type,RMSE,MAE,MAPE,R²
968.0967969357921,0.010944767097824736,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
970.0252766109629,0.010903105063747049,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
966.1683172606208,0.009999703383338755,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
971.9537562861337,0.009969935045871335,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
960.3828782351084,0.009108676668190232,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
958.4543985599371,0.008889436282672608,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
964.23983758545,0.008605526095934311,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
948.812000184083,0.008450965328732032,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
973.8822359613046,0.008403092812404086,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
962.3113579102792,0.00837900516216596,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
956.5259188847667,0.008035941703718536,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
946.8835205089117,0.007853666520339524,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
950.7404798592538,0.007650940044718289,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
954.5974392095954,0.007188206186290125,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
952.6689595344246,0.0067357666816394235,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
975.8107156364754,0.006700209732660648,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
3048.926366445193,0.006387052605423753,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
944.9550408337414,0.006323032682576825,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
1710.561471876588,0.006131292719692258,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
977.7391953116462,0.00571612055801256,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957
1085.734057121217,0.007526499195742664,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
966.1683172606208,0.005109546434341787,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
1141.659967701173,0.004723227972657258,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
1222.656114058351,0.004618694341765108,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
1120.446691274293,0.004582314579001006,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
1058.735341668824,0.00455007293167155,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
2748.083537118532,0.004373843775209634,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
2697.943065564089,0.004155928716862789,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
1724.060829602785,0.004105828280389302,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
950.7404798592538,0.003783553736365992,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
2707.585463939944,0.0037478523092775067,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
1479.14391085608,0.0037008539692143998,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
2582.234285053835,0.0036744312013931527,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
1216.870675032838,0.0036637495013615335,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
1189.871959580445,0.0036245016264265318,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
952.6689595344246,0.00360845982039008,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
1052.949902643312,0.0035386193243426936,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
1062.592301019166,0.003535513625843854,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
1211.085236007325,0.0035096656691593615,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
1137.803008350831,0.0034997705210217315,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245
968.0967969357921,0.010944767097824746,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
970.0252766109629,0.010903105063747054,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
966.1683172606208,0.009999703383338764,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
971.9537562861337,0.009969935045871339,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
960.3828782351084,0.009108676668190232,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
958.4543985599371,0.00888943628267261,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
964.23983758545,0.00860552609593432,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
948.812000184083,0.008450965328732038,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
973.8822359613046,0.008403092812404095,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
962.3113579102792,0.008379005162165968,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
956.5259188847667,0.008035941703718541,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
946.8835205089117,0.007853666520339534,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
950.7404798592538,0.007650940044718295,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
954.5974392095954,0.007188206186290131,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
952.6689595344246,0.006735766681639434,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
975.8107156364754,0.006700209732660661,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988
