Sample Type,Train Percentage,Model,RMSE,MAE,MAPE,R²,activation,alpha,hidden_layer_sizes,learning_rate,solver,target_variable,criterion,max_depth,max_features,n_estimators,min_samples_leaf,min_samples_split,splitter,colsample_bytree,subsample,learning_rate_init,max_iter,bootstrap,gamma,min_child_weight
SALIVA,0.8,MLP Regressor (GridSearchCV),0.826858952464295,0.6474352586548995,33.729264668665564,-0.7606101598860802,tanh,0.001,"(50, 50)",adaptive,sgd,lymphocytes,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),0.6575948412672343,0.5152990750191555,28.383535366098485,-0.11356900171675255,tanh,0.0001,"(50, 50)",adaptive,sgd,lymphocytes,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),0.6967902163465851,0.5215904888947629,22.23894610958294,-0.3531397481032452,tanh,0.001,"(50, 50)",constant,sgd,lymphocytes,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),0.5918469237407,0.4485614753006427,19.93401734396577,0.02375830450468297,tanh,0.001,"(50, 50)",constant,sgd,lymphocytes,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),0.6967902163465844,0.521590488894763,22.238946109582947,-0.35313974810324256,tanh,0.001,"(50, 50)",constant,sgd,lymphocytes,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),0.6638742539350945,0.5191106277517408,22.08032583820648,-0.2283163027741819,relu,0.0001,"(50, 50)",constant,sgd,lymphocytes,,,,,,,,,,,,,,
URINE,0.8,MLP Regressor (GridSearchCV),0.9260217607901995,0.7240212179712241,33.77041995653805,-0.9440772097557637,tanh,0.001,"(50, 50)",adaptive,sgd,lymphocytes,,,,,,,,,,,,,,
URINE,0.8,MLP Regressor (GridSearchCV),0.756309509344639,0.6224637095880924,29.274530827884597,-0.29679177190671724,tanh,0.001,"(50, 50)",constant,sgd,lymphocytes,,,,,,,,,,,,,,
URINE,0.8,MLP Regressor (GridSearchCV),0.9260217607901999,0.7240212179712243,33.77041995653805,-0.9440772097557655,tanh,0.001,"(50, 50)",adaptive,sgd,lymphocytes,,,,,,,,,,,,,,
URINE,0.8,MLP Regressor (GridSearchCV),0.7055248885847024,0.5453793550289002,24.070813773248272,-0.12848502925502037,tanh,0.001,"(50, 50)",constant,adam,lymphocytes,,,,,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),0.5758341228054995,0.44947307692307664,29.17661599129387,-0.3344019571700245,,,,,,lymphocytes,absolute_error,12.0,sqrt,100.0,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),0.548310371806086,0.41264679487179506,26.429428560575293,-0.2098869680632578,,,,,,lymphocytes,absolute_error,4.0,log2,200.0,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),0.5758341228054995,0.44947307692307664,29.17661599129387,-0.3344019571700245,,,,,,lymphocytes,absolute_error,12.0,sqrt,100.0,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),0.548310371806086,0.41264679487179506,26.429428560575293,-0.2098869680632578,,,,,,lymphocytes,absolute_error,4.0,log2,200.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),0.65185966753199,0.5067103551078715,29.579366263333856,-0.14560559440847998,,,,,,lymphocytes,squared_error,12.0,sqrt,100.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),0.6994746004679006,0.5583249103587172,33.128391844270496,-0.31907898667632106,,,,,,lymphocytes,squared_error,4.0,log2,100.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),0.65185966753199,0.5067103551078715,29.579366263333856,-0.14560559440847998,,,,,,lymphocytes,squared_error,12.0,sqrt,100.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),0.6994746004679006,0.5583249103587172,33.128391844270496,-0.31907898667632106,,,,,,lymphocytes,squared_error,4.0,log2,100.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),0.6357145440275024,0.4744035714285714,25.74394042950219,-0.04069779109741267,,,,,,lymphocytes,absolute_error,12.0,sqrt,100.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),0.6351727744236325,0.47420485543395874,26.016615435311024,-0.038924736866607246,,,,,,lymphocytes,squared_error,4.0,log2,100.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),0.6357145440275024,0.4744035714285714,25.74394042950219,-0.04069779109741267,,,,,,lymphocytes,absolute_error,12.0,sqrt,100.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),0.6351727744236325,0.47420485543395874,26.016615435311024,-0.038924736866607246,,,,,,lymphocytes,squared_error,4.0,log2,100.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),0.5168059157254441,0.3907269826803836,17.554847342384452,0.2556220228048789,,,,,,lymphocytes,squared_error,12.0,sqrt,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),0.5864885618556427,0.45714375,20.54750895537147,0.04135534206282976,,,,,,lymphocytes,absolute_error,4.0,log2,100.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),0.5168059157254441,0.3907269826803836,17.554847342384452,0.2556220228048789,,,,,,lymphocytes,squared_error,12.0,sqrt,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),0.5864885618556427,0.45714375,20.54750895537147,0.04135534206282976,,,,,,lymphocytes,absolute_error,4.0,log2,100.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),0.7133284506821747,0.5603552631578949,25.51474816474027,-0.1535866360126379,,,,,,lymphocytes,absolute_error,4.0,sqrt,100.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),0.7181841915278604,0.5636092105263157,25.573711899124525,-0.1693453876949096,,,,,,lymphocytes,absolute_error,4.0,log2,100.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),0.7133284506821747,0.5603552631578949,25.51474816474027,-0.1535866360126379,,,,,,lymphocytes,absolute_error,4.0,sqrt,100.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),0.7181841915278604,0.5636092105263157,25.573711899124525,-0.1693453876949096,,,,,,lymphocytes,absolute_error,4.0,log2,100.0,,,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),0.6698499397618408,0.5276068376068377,33.22752326423429,-0.805705505071775,,,,,,lymphocytes,squared_error,,,,4.0,2.0,random,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),0.6815555360481997,0.4825641025641026,30.76085344859747,-0.8693661586135413,,,,,,lymphocytes,absolute_error,,,,2.0,10.0,random,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),0.6698499397618408,0.5276068376068377,33.22752326423429,-0.805705505071775,,,,,,lymphocytes,squared_error,,,,4.0,2.0,random,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),0.6815555360481997,0.4825641025641026,30.76085344859747,-0.8693661586135413,,,,,,lymphocytes,absolute_error,,,,2.0,10.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),0.7878757817254464,0.6063983371126229,35.32108973558472,-0.6735643124311119,,,,,,lymphocytes,squared_error,10.0,,,2.0,10.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),0.8336747071396422,0.607714947089947,36.578666651254174,-0.8737867147718661,,,,,,lymphocytes,squared_error,,,,4.0,10.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),0.7878757817254464,0.6063983371126229,35.32108973558472,-0.6735643124311119,,,,,,lymphocytes,squared_error,10.0,,,2.0,10.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),0.8336747071396422,0.607714947089947,36.578666651254174,-0.8737867147718661,,,,,,lymphocytes,squared_error,,,,4.0,10.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),0.710501843052491,0.6013652931933007,32.08924494437561,-0.299962293925115,,,,,,lymphocytes,squared_error,10.0,,,1.0,10.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),0.8220459377732633,0.6497619047619048,35.21460334635745,-0.7401733487627447,,,,,,lymphocytes,absolute_error,10.0,,,4.0,10.0,best,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),0.710501843052491,0.6013652931933007,32.08924494437561,-0.299962293925115,,,,,,lymphocytes,squared_error,10.0,,,1.0,10.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),0.8220459377732633,0.6497619047619048,35.21460334635745,-0.7401733487627447,,,,,,lymphocytes,absolute_error,10.0,,,4.0,10.0,best,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),0.6610862111600835,0.5460512896825397,24.633574613844758,-0.2180209575114913,,,,,,lymphocytes,squared_error,,,,2.0,10.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),0.7004935759876745,0.54775,24.42805673659136,-0.36756153500859345,,,,,,lymphocytes,absolute_error,,,,4.0,10.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),0.6610862111600835,0.5460512896825397,24.633574613844758,-0.2180209575114913,,,,,,lymphocytes,squared_error,,,,2.0,10.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),0.7004935759876745,0.54775,24.42805673659136,-0.36756153500859345,,,,,,lymphocytes,absolute_error,,,,4.0,10.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),0.80313890080419,0.6595375939849625,32.12000429446719,-0.46235376674073847,,,,,,lymphocytes,squared_error,,,,4.0,2.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),0.9043273161509842,0.7255263157894735,34.12868011134621,-0.8540541881418611,,,,,,lymphocytes,absolute_error,10.0,,,1.0,10.0,best,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),0.80313890080419,0.6595375939849625,32.12000429446719,-0.46235376674073847,,,,,,lymphocytes,squared_error,,,,4.0,2.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),0.9043273161509842,0.7255263157894735,34.12868011134621,-0.8540541881418611,,,,,,lymphocytes,absolute_error,10.0,,,1.0,10.0,best,,,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),0.5279592280774317,0.4003639953564375,26.43760491359129,-0.12174113802876563,,,,0.01,,lymphocytes,,3.0,,100.0,,,,0.8,0.8,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),0.5566074239318194,0.43106297884231964,28.21098657536321,-0.24678011178100245,,,,0.01,,lymphocytes,,3.0,,50.0,,,,0.8,0.8,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),0.5279592280774317,0.4003639953564375,26.43760491359129,-0.12174113802876563,,,,0.01,,lymphocytes,,3.0,,100.0,,,,0.8,0.8,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),0.5566074239318194,0.43106297884231964,28.21098657536321,-0.24678011178100245,,,,0.01,,lymphocytes,,3.0,,50.0,,,,0.8,0.8,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),0.6804227211969026,0.5216152250199091,30.71958525900584,-0.24820097976888356,,,,0.1,,lymphocytes,,3.0,,50.0,,,,0.8,1.0,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),0.6865622361484987,0.5516651053655716,32.5280819860049,-0.2708278611978048,,,,0.01,,lymphocytes,,3.0,,100.0,,,,1.0,0.8,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),0.6804227211969026,0.5216152250199091,30.71958525900584,-0.24820097976888356,,,,0.1,,lymphocytes,,3.0,,50.0,,,,0.8,1.0,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),0.6865622361484987,0.5516651053655716,32.5280819860049,-0.2708278611978048,,,,0.01,,lymphocytes,,3.0,,100.0,,,,1.0,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),0.6342213283893313,0.502110562324524,27.109496960376973,-0.035814589449221446,,,,0.1,,lymphocytes,,3.0,,50.0,,,,0.8,1.0,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),0.6416483383768791,0.4768214550472442,25.947204867338016,-0.06021632174110869,,,,0.01,,lymphocytes,,6.0,,50.0,,,,0.8,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),0.6342213283893313,0.502110562324524,27.109496960376973,-0.035814589449221446,,,,0.1,,lymphocytes,,3.0,,50.0,,,,0.8,1.0,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),0.6416483383768791,0.4768214550472442,25.947204867338016,-0.06021632174110869,,,,0.01,,lymphocytes,,6.0,,50.0,,,,0.8,0.8,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),0.5737170250419845,0.4289930322170258,18.701458186763116,0.08265216820366195,,,,0.01,,lymphocytes,,6.0,,100.0,,,,1.0,1.0,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),0.5779885329341626,0.4584992756843567,21.21065861703134,0.06894141734900472,,,,0.01,,lymphocytes,,3.0,,50.0,,,,0.8,0.8,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),0.5737170250419845,0.4289930322170258,18.701458186763116,0.08265216820366195,,,,0.01,,lymphocytes,,6.0,,100.0,,,,1.0,1.0,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),0.5779885329341626,0.4584992756843567,21.21065861703134,0.06894141734900472,,,,0.01,,lymphocytes,,3.0,,50.0,,,,0.8,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),0.6693230863748312,0.5239852320520502,24.46031936976067,-0.015646869718942025,,,,0.01,,lymphocytes,,3.0,,50.0,,,,1.0,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),0.6712788091114771,0.5251675585696571,24.487210723678825,-0.021590862019669865,,,,0.01,,lymphocytes,,3.0,,50.0,,,,1.0,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),0.6693230863748312,0.5239852320520502,24.46031936976067,-0.015646869718942025,,,,0.01,,lymphocytes,,3.0,,50.0,,,,1.0,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),0.6712788091114771,0.5251675585696571,24.487210723678825,-0.021590862019669865,,,,0.01,,lymphocytes,,3.0,,50.0,,,,1.0,0.8,,,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),0.5374100458320612,0.4060487256425041,26.086647737677904,-0.16226039124062863,logistic,3.2131355691226074e-05,,,adam,lymphocytes,,,,,,,,,,0.00010786700918896045,3000.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),0.5476617180229936,0.42313127127234385,27.821882989334153,-0.20702605720132983,logistic,0.1,,,sgd,lymphocytes,,,,,,,,,,0.00035054014780144663,500.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),0.5425526661878871,0.4071783982982973,26.198251136777234,-0.18461078105750994,logistic,9.369280781631145e-05,,,adam,lymphocytes,,,,,,,,,,0.00021195818252608232,2077.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),0.5005508393533139,0.41310661834475826,23.890694114322272,-0.008296511690312869,relu,1.0741181039658487e-06,,,sgd,lymphocytes,,,,,,,,,,0.01,500.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),0.6655018469256972,0.5072419804176324,29.2908096334395,-0.19405803214391693,logistic,0.00017602406228521363,,,adam,lymphocytes,,,,,,,,,,0.0010351027822964782,1834.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),0.6861954525357224,0.5576519387896409,32.80587274073863,-0.2694703897209878,logistic,0.1,,,sgd,lymphocytes,,,,,,,,,,0.00010498986133616727,1692.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),0.6765941717744766,0.5206920392525696,30.577412731161637,-0.23419393824943158,logistic,1e-06,,,adam,lymphocytes,,,,,,,,,,0.0013607996506608039,3000.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),0.6508881072113825,0.5316476394891945,31.27083883711953,-0.1421932173484246,logistic,1e-06,,,adam,lymphocytes,,,,,,,,,,0.0066811713354569405,956.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),0.6808637080087376,0.541754486292829,29.027523567717182,-0.193770133389368,logistic,1.439577435509949e-06,,,adam,lymphocytes,,,,,,,,,,0.0006800876914883278,832.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),0.6311342749388591,0.4457849429963639,23.372150905039916,-0.025755536838816706,logistic,1e-06,,,sgd,lymphocytes,,,,,,,,,,0.0001,2786.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),0.6808740479963926,0.5418957757188847,29.03288059512229,-0.19380639222362528,logistic,0.1,,,adam,lymphocytes,,,,,,,,,,0.0007048149759345478,500.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),0.620589278525567,0.447367690683584,23.528424230782814,0.008234778884578797,tanh,0.1,,,sgd,lymphocytes,,,,,,,,,,0.00025261598962447685,514.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),0.5430859507261621,0.407452752789723,17.61858533868419,0.17799265274109788,logistic,0.1,,,adam,lymphocytes,,,,,,,,,,0.0008695271223154686,500.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),0.6016990689682687,0.47515843905392724,21.196174858723893,-0.009014116652142912,logistic,1e-06,,,sgd,lymphocytes,,,,,,,,,,0.0001,500.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),0.5443444642669891,0.40808118135212723,17.61860008912138,0.17417850130791834,logistic,0.1,,,adam,lymphocytes,,,,,,,,,,0.0008486312845418552,500.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),0.6084381350017164,0.4796167186366966,21.886704959716052,-0.031742727251485636,relu,1e-06,,,adam,lymphocytes,,,,,,,,,,0.00012021153879626267,500.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),0.7366045972167385,0.5751763255750896,26.300434801055854,-0.23009874193618662,logistic,0.00035604124593291257,,,adam,lymphocytes,,,,,,,,,,0.0007959212151788734,1583.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),0.6645584925911735,0.517196922205586,25.84528391140268,-0.001238518741237149,logistic,0.1,,,sgd,lymphocytes,,,,,,,,,,0.0032214602705042325,2474.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),0.7413277240485004,0.579364216280306,26.42509974549416,-0.24592416319053223,logistic,1e-06,,,adam,lymphocytes,,,,,,,,,,0.0005461994577617795,500.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),0.6758102779806463,0.5189823630793111,24.31595045781115,-0.035429917263730015,tanh,7.259435995029299e-05,,,adam,lymphocytes,,,,,,,,,,0.00976054726035131,2998.0,,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),0.5331210964979624,0.39780073173170605,26.07618133952731,-0.14378293857732305,,,,,,lymphocytes,,15.0,,300.0,6.0,2.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),0.5745646370338425,0.4392011645184291,28.56994415092186,-0.32852478898008197,,,,,,lymphocytes,,3.0,,300.0,9.0,20.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),0.5257011447832485,0.39471339545759826,26.01830031704109,-0.11216627695055337,,,,,,lymphocytes,,3.0,,300.0,6.0,9.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),0.5723260500108003,0.4395799404681583,28.5780610684439,-0.3181927060149554,,,,,,lymphocytes,,3.0,,293.0,10.0,10.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),0.6901940423798513,0.5389876557340723,31.806986757747374,-0.28430838101978106,,,,,,lymphocytes,,7.0,,50.0,3.0,20.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),0.7147520610776935,0.5731640957482845,33.93205612978911,-0.3773291432822228,,,,,,lymphocytes,,3.0,,161.0,1.0,20.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),0.6924303369151169,0.5375335973397648,31.52050162895416,-0.29264442729996976,,,,,,lymphocytes,,14.0,,192.0,1.0,2.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),0.715977159065117,0.5752741813999231,33.93001520575956,-0.382054723910642,,,,,,lymphocytes,,3.0,,300.0,4.0,20.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),0.6454352518869307,0.4827393695011939,26.41274922480447,-0.0727677306187755,,,,,,lymphocytes,,15.0,,237.0,5.0,2.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),0.6420683215541025,0.4659110514592561,25.557870569054113,-0.06160467955877791,,,,,,lymphocytes,,3.0,,296.0,8.0,16.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),0.6459936770291212,0.4817745680588165,26.33124230782699,-0.07462483285108479,,,,,,lymphocytes,,5.0,,164.0,6.0,12.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),0.6471539235423139,0.46872550483601555,25.739041659903467,-0.07848849112877909,,,,,,lymphocytes,,3.0,,300.0,10.0,2.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),0.5109715856950546,0.39010092273724173,17.271312514828747,0.27233403185038896,,,,,,lymphocytes,,9.0,,282.0,4.0,6.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),0.5576768616896627,0.4341352312897663,19.907221225769984,0.13323011297938536,,,,,,lymphocytes,,3.0,,300.0,10.0,20.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),0.5098579702460565,0.38841458459900025,17.185364476396057,0.27550233731309237,,,,,,lymphocytes,,9.0,,300.0,4.0,2.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),0.5591168591317754,0.4363469321559106,19.98693373077483,0.12874809858036562,,,,,,lymphocytes,,3.0,,261.0,10.0,2.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),0.6976514141339016,0.5567179330890923,26.270949333113975,-0.10343837109723863,,,,,,lymphocytes,,3.0,,137.0,2.0,20.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),0.6828595985804964,0.5362691520177275,25.353563962988563,-0.05714354228045049,,,,,,lymphocytes,,3.0,,300.0,2.0,13.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),0.7079756981585948,0.5695957679548911,26.85016292061893,-0.13633877225491897,,,,,,lymphocytes,,3.0,,279.0,10.0,18.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),0.6886688046570947,0.5444625942268633,25.992254335198123,-0.0752066600390695,,,,,,lymphocytes,,3.0,,300.0,10.0,2.0,,,,,,True,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),0.533167970764913,0.43350223278594074,27.871788926617892,-0.14398407990950113,,,,,,lymphocytes,squared_error,1.0,log2,,18.0,12.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),0.5784851693448447,0.4511557041991821,29.64537014336762,-0.3467169789071203,,,,,,lymphocytes,squared_error,1.0,log2,,12.0,35.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),0.533167970764913,0.43350223278594074,27.871788926617892,-0.14398407990950113,,,,,,lymphocytes,squared_error,1.0,sqrt,,1.0,6.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),0.5784851693448455,0.4511557041991826,29.64537014336766,-0.3467169789071236,,,,,,lymphocytes,squared_error,1.0,sqrt,,6.0,50.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),0.7133288663337751,0.5751360544217686,34.06206309660821,-0.3718496038778869,,,,,,lymphocytes,squared_error,1.0,,,10.0,50.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),0.6999744893310653,0.5383333333333334,31.40839017324498,-0.3209650552100507,,,,,,lymphocytes,absolute_error,1.0,sqrt,,20.0,50.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),0.7133288663337751,0.5751360544217686,34.06206309660821,-0.3718496038778869,,,,,,lymphocytes,squared_error,1.0,,,20.0,2.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),0.7460341883240134,0.5977749270799764,35.61477829628604,-0.5005289012377612,,,,,,lymphocytes,squared_error,1.0,sqrt,,1.0,7.0,,,,,,,,
SALIVA,0.8,Decision Tree Regressor (BayesSearchCV),0.6765476085736072,0.5030952380952383,25.917611646654333,-0.17868312107187623,,,,,,lymphocytes,absolute_error,1.0,log2,,1.0,2.0,,,,,,,,
SALIVA,0.8,Decision Tree Regressor (BayesSearchCV),0.6367159043538515,0.45547619047619053,24.1019833893828,-0.04397893117508467,,,,,,lymphocytes,absolute_error,1.0,sqrt,,1.0,50.0,,,,,,,,
