mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.029796028137207033,0.00982683481134706,0.0003776073455810547,1.7041442228377085e-05,relu,0.0001,"(50,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",-1.3090306838130643,-1.0700975807403932,-1.3175479147789007,-3.39587635143481,-1.7464443403576304,-1.7677993742249598,0.8427423760390088,25
0.5590767860412598,0.4477345433739911,0.0004500865936279297,5.867914748035798e-05,relu,0.0001,"(50,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'sgd'}",-2.979227628862769,-3.3842139214474334,-2.272053932452299,-5.450295721063908,-2.063824563599629,-3.2299231534852075,1.2078085603219948,33
0.029900836944580077,0.010487229654420704,0.00038509368896484376,1.9231617597669182e-05,relu,0.0001,"(50,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-1.3090306838130643,-1.0700975807403932,-1.3175479147789007,-3.39587635143481,-1.7464443403576304,-1.7677993742249598,0.8427423760390088,25
0.944968843460083,0.02643285228913597,0.0005085945129394531,5.344670293175652e-05,relu,0.0001,"(50,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-2.979227628862769,-3.3842139214474334,-2.272053932452299,-5.450295721063908,-2.063824563599629,-3.2299231534852075,1.2078085603219948,33
0.045454978942871094,0.010020557934579235,0.0003871917724609375,1.4021769401746799e-05,relu,0.0001,"(100,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",-1.649811679865542,-1.2349688423421472,-1.266471862697833,-1.453470997422456,-2.9685972176356707,-1.71466411999273,0.644322862939419,23
0.8433443069458008,0.6852349197118077,0.0004865169525146484,6.643226424941035e-05,relu,0.0001,"(100,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'sgd'}",-4.86979824393005,-2.1019569228277555,-4.273015163044589,-5.996929405402715,-2.1088594403024583,-3.870111835101514,1.5435957227842552,37
0.04722094535827637,0.012202470796467624,0.00046443939208984375,3.442718051166746e-05,relu,0.0001,"(100,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-1.649811679865542,-1.2349688423421472,-1.266471862697833,-1.453470997422456,-2.9685972176356707,-1.71466411999273,0.644322862939419,23
1.308665895462036,0.032667518510144544,0.0005661487579345703,6.834352471312203e-05,relu,0.0001,"(100,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-4.86979824393005,-2.1019569228277555,-4.273015163044589,-5.996929405402715,-2.1088594403024583,-3.870111835101514,1.5435957227842552,37
0.023579120635986328,0.014658496903369308,0.00038537979125976565,1.2919207413609355e-05,relu,0.0001,"(50, 50)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",-2.4849730463672093,-1.3581759407887795,-2.6813383659479224,-1.8634248606871637,-2.1246180734285938,-2.1025060574439336,0.46754762782790904,29
0.028008508682250976,0.011042662469696918,0.00038080215454101564,6.67469834272283e-06,relu,0.0001,"(50, 50)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",-0.6679851731782115,-1.1864623176787035,-0.8418076651294527,-0.723566716338521,-1.3854857692164662,-0.9610615283082709,0.2783740187773463,5
