Wavenumber (cm⁻¹),Importance,target_variable,Sample Type,Train Percentage,Model,Search Type,RMSE,MAE,MAPE,R²,run_id,run_name
1639.207723895265,0.004305105238332076,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1641.136203570436,0.004284620091309662,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1637.279244220094,0.004001647607343271,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1635.350764544923,0.003561057342044086,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1643.064683245607,0.0032211375950066496,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1633.422284869752,0.003117059193384401,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1631.493805194581,0.0028087774801092594,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1604.495089742189,0.0026437897090704774,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1629.56532551941,0.002623191665201341,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1226.513073408692,0.002562163372207391,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1228.441553083863,0.002553363179025687,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1627.63684584424,0.0024949296800547893,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1606.42356941736,0.0024740543447327856,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1224.584593733522,0.0024349327075131925,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1230.370032759034,0.002388403826105392,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1608.35204909253,0.0023839345738909754,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1625.708366169069,0.002382907401786452,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1610.280528767702,0.0023042504178101236,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1623.779886493898,0.0022811912979580126,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
1621.851406818727,0.0022210582894537506,h20_perc,CAPILAR,0.8,MLP Regressor,GridSearchCV,9.445454458335393,7.355140138015258,12.560594053281344,-0.09868049882370955,91d9ac688c0343b3a17ec0e3d1412f7d,experiment_linear_h20_perc
