mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,criterion,max_depth,max_features,n_estimators,target_variable,Sample Type,Train Percentage,Model,param_bootstrap,param_min_samples_leaf,param_min_samples_split,bootstrap,min_samples_leaf,min_samples_split,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,activation,alpha,hidden_layer_sizes,learning_rate,solver,param_learning_rate_init,param_max_iter,learning_rate_init,max_iter,param_splitter,splitter,param_colsample_bytree,param_subsample,colsample_bytree,subsample,param_gamma,param_min_child_weight,gamma,min_child_weight
0.19692020416259765,0.000686741951288822,0.008680295944213868,5.7311462515493875e-05,entropy,12,log2,200.0,0.9125,0.9777777777777779,0.9111111111111111,0.9583333333333334,1.0,0.9519444444444446,0.03532914021241035,21,entropy,12.0,log2,200.0,group_fam,CAPILAR,0.8,Random Forest (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1283872604370117,0.004347506026443184,0.007250833511352539,0.0001472010595427167,,9,,161.0,0.9361111111111112,0.9777777777777779,0.9347222222222222,0.8736111111111112,0.9777777777777779,0.9400000000000002,0.03822246446951656,27,,9.0,,161.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,2.0,19.0,False,2.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,
0.14372014999389648,0.001306461302631602,0.008374261856079101,7.906650287608159e-05,,13,,191.0,0.9361111111111112,0.9569444444444445,0.9347222222222222,0.8527777777777779,0.9555555555555556,0.9272222222222222,0.038375580584340145,41,,13.0,,191.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,8.0,9.0,False,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
0.17698678970336915,0.002759390309935686,0.009784889221191407,0.00018298202068625793,,8,,227.0,0.9361111111111112,0.9777777777777779,0.9347222222222222,0.8736111111111112,0.9777777777777779,0.9400000000000002,0.03822246446951656,27,,8.0,,227.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,4.0,2.0,False,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.051712846755981444,0.001339437118752103,0.0035912036895751954,8.844289435780661e-05,,12,,66.0,0.9152777777777779,0.9777777777777779,0.9347222222222222,0.8319444444444445,0.9555555555555556,0.9230555555555556,0.050097127883963796,44,,12.0,,66.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,8.0,10.0,False,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
0.08262519836425782,0.0003911844116139025,0.005189275741577149,6.287104711865272e-05,,6,,108.0,0.9361111111111112,0.9777777777777779,0.9347222222222222,0.8319444444444445,0.9555555555555556,0.9272222222222222,0.05014331313198055,41,,6.0,,108.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,6.0,3.0,False,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
0.08671565055847168,0.0004076769584643499,0.004621648788452148,2.942421428697326e-05,,14,,95.0,0.9361111111111112,0.9569444444444445,0.9347222222222222,0.875,0.9333333333333332,0.9272222222222222,0.027507013695949194,41,,14.0,,95.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,4.0,18.0,True,4.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
0.08485770225524902,0.0005125877689423571,0.004620599746704102,8.811537827897818e-05,,5,,94.0,0.9152777777777779,0.9777777777777779,0.9347222222222222,0.8541666666666666,0.9777777777777779,0.9319444444444445,0.04590482639570437,33,,5.0,,94.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,7.0,5.0,True,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
0.0651219367980957,0.00016474474699397588,0.0037459373474121095,2.4189136434329266e-05,,14,,73.0,0.8944444444444445,0.9569444444444445,0.9138888888888889,0.8541666666666666,0.9555555555555556,0.915,0.038803477634655525,49,,14.0,,73.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),True,10.0,2.0,True,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
0.09401206970214844,0.0004940069642170096,0.005637264251708985,2.618595874614259e-05,,7,,120.0,0.9569444444444445,0.9777777777777779,0.9347222222222222,0.8736111111111112,0.9777777777777779,0.9441666666666666,0.038703925216449206,19,,7.0,,120.0,group_fam,CAPILAR,0.8,Random Forest (BayesSearchCV),False,3.0,7.0,False,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
