Sample Type,Train Percentage,Model,RMSE,MAE,MAPE,R²,activation,alpha,hidden_layer_sizes,learning_rate,solver,target_variable,criterion,max_depth,max_features,n_estimators,min_samples_leaf,min_samples_split,splitter,colsample_bytree,subsample,learning_rate_init,max_iter,bootstrap,gamma,min_child_weight
CAPILAR,0.8,MLP Regressor (GridSearchCV),6.62353372413119,4.9875461227461555,12.244487926098376,0.15328360149183262,tanh,0.0001,"(50, 50)",adaptive,sgd,respiratorycompensation_relative,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),7.4462682525487764,5.593214319120686,13.70892245066219,-0.07012823383136535,tanh,0.0001,"(50,)",constant,sgd,respiratorycompensation_relative,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),6.600501020646983,4.986622182922575,12.267983182064853,0.15916211290089044,tanh,0.0001,"(50, 50)",adaptive,sgd,respiratorycompensation_relative,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),6.002406572962034,4.648946350373901,11.56248806889571,0.3046406716326975,relu,0.0001,"(100,)",adaptive,sgd,respiratorycompensation_relative,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),7.56565115832894,6.279447976795816,16.100613975261787,0.1984880332449308,tanh,0.001,"(50, 50)",constant,sgd,respiratorycompensation_relative,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),11.286098612398728,8.698243816827507,21.795117936763837,-0.7836312248664405,tanh,0.0001,"(50, 50)",constant,sgd,respiratorycompensation_relative,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),7.565651158361862,6.279447976789764,16.100613975240545,0.19848803323795539,tanh,0.001,"(50, 50)",constant,sgd,respiratorycompensation_relative,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),8.512702849246233,6.831840041281726,18.113107901090466,-0.01473428253203024,relu,0.0001,"(50, 50)",constant,sgd,respiratorycompensation_relative,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),8.471531802911699,7.070240145676716,15.747277136221113,-0.04891702552054933,tanh,0.001,"(50,)",constant,adam,respiratorycompensation_relative,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),11.716972490901382,9.298326596141974,21.493281009480008,-1.0065411201547816,relu,0.0001,"(50, 50)",constant,adam,respiratorycompensation_relative,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),8.471531802911725,7.070240145676727,15.74727713622115,-0.04891702552055599,tanh,0.001,"(50,)",constant,adam,respiratorycompensation_relative,,,,,,,,,,,,,,
