mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,activation,alpha,hidden_layer_sizes,learning_rate,solver,target_variable,Sample Type,Train Percentage,Model,param_criterion,param_max_depth,param_max_features,param_n_estimators,criterion,max_depth,max_features,n_estimators,param_min_samples_leaf,param_min_samples_split,param_splitter,min_samples_leaf,min_samples_split,splitter,param_colsample_bytree,param_subsample,colsample_bytree,subsample,param_learning_rate_init,param_max_iter,learning_rate_init,max_iter,param_bootstrap,bootstrap,param_gamma,param_min_child_weight,gamma,min_child_weight
0.02479109764099121,0.02193555060361226,0.0003677845001220703,2.199951159915706e-05,relu,0.0001,"(50,)",constant,adam,-54.355401210184766,-25.106581563418487,-31.42587034695391,-33.47502694122899,-101.10441903944123,-49.09345982024547,27.800278408652474,25,relu,0.0001,"(50,)",constant,adam,anaerobicthreshold_relative,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2738777160644531,0.001900059915304606,0.00039463043212890626,2.0906142013389234e-05,relu,0.0001,"(50,)",constant,sgd,-729493.5343969362,-781285.7976653763,-901729.1865049282,-852366.5849531314,-1007510.6183182362,-854477.1443677216,96575.70097076593,43,relu,0.0001,"(50,)",constant,sgd,anaerobicthreshold_relative,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.024480867385864257,0.02233807719793665,0.00034999847412109375,4.288884510377666e-06,relu,0.0001,"(50,)",adaptive,adam,-54.355401210184766,-25.106581563418487,-31.42587034695391,-33.47502694122899,-101.10441903944123,-49.09345982024547,27.800278408652474,25,relu,0.0001,"(50,)",adaptive,adam,anaerobicthreshold_relative,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.27341294288635254,0.0012237446489048885,0.0003696918487548828,8.453073479202112e-06,relu,0.0001,"(50,)",adaptive,sgd,-729493.5343969362,-781285.7976653763,-901729.1865049282,-852366.5849531314,-1007510.6183182362,-854477.1443677216,96575.70097076593,43,relu,0.0001,"(50,)",adaptive,sgd,anaerobicthreshold_relative,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.019542551040649413,0.005210330749636673,0.0003497600555419922,7.141422505489852e-06,relu,0.0001,"(100,)",constant,adam,-34.24852673934534,-24.99941228912096,-29.448655248367775,-22.901819281934973,-39.15454022878442,-30.150590757510695,5.957117194915396,3,relu,0.0001,"(100,)",constant,adam,anaerobicthreshold_relative,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.35387911796569826,0.012758310268578677,0.00037598609924316406,5.210414268359274e-06,relu,0.0001,"(100,)",constant,sgd,-795427.13137747,-791758.9606765376,-738371.4237529347,-734211.0683973904,-728748.37804152,-757703.3924491706,29485.146661981133,39,relu,0.0001,"(100,)",constant,sgd,anaerobicthreshold_relative,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.019346904754638673,0.004891919019067807,0.00034837722778320314,8.658764100069439e-06,relu,0.0001,"(100,)",adaptive,adam,-34.24852673934534,-24.99941228912096,-29.448655248367775,-22.901819281934973,-39.15454022878442,-30.150590757510695,5.957117194915396,3,relu,0.0001,"(100,)",adaptive,adam,anaerobicthreshold_relative,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.34964261054992674,0.01696291196861591,0.00037508010864257814,8.396126150458893e-06,relu,0.0001,"(100,)",adaptive,sgd,-795427.13137747,-791758.9606765376,-738371.4237529347,-734211.0683973904,-728748.37804152,-757703.3924491706,29485.146661981133,39,relu,0.0001,"(100,)",adaptive,sgd,anaerobicthreshold_relative,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01163325309753418,0.002137656792605313,0.00035495758056640624,1.062330692719992e-05,relu,0.0001,"(50, 50)",constant,adam,-44.130360631396634,-35.476561855462975,-50.14395733636598,-30.31801514322132,-37.765733784453936,-39.566925750180175,6.902409025758964,11,relu,0.0001,"(50, 50)",constant,adam,anaerobicthreshold_relative,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2726593494415283,0.21806154095438543,0.00043082237243652344,6.756935642852469e-05,relu,0.0001,"(50, 50)",constant,sgd,-5745951.768086078,-4090438.415045394,-5316027.249264133,-4730812.631020396,-6397.190517855174,-3977925.450786771,2062472.713863257,47,relu,0.0001,"(50, 50)",constant,sgd,anaerobicthreshold_relative,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
