mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0816225528717041,0.0017888720435403226,0.0005098819732666015,2.6336178576106322e-05,0.8,0.01,3,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",-0.40167038642751574,-0.27701385495571845,-0.4147937967249444,-0.35841659215487354,-0.5705268519606508,-0.40448429644474065,0.09597424754569481,15
0.08075270652770997,0.0009138425409643873,0.0004684925079345703,1.0659203798548139e-05,0.8,0.01,3,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",-0.40784784880720126,-0.26788252831000753,-0.4063769100346061,-0.33540581508139905,-0.5828891465768891,-0.4000804497620206,0.10505055577039685,7
0.1627514362335205,0.007904916793401799,0.0005637645721435547,3.2602762158788755e-05,0.8,0.01,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.41614518779865556,-0.2786979965075262,-0.4300153149936136,-0.3617719494195611,-0.5707728244334177,-0.41148065463055483,0.09575121569664265,18
0.15752687454223632,0.001522184344201856,0.000487518310546875,1.3826139876774825e-05,0.8,0.01,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.4278274793814993,-0.26027375608583203,-0.4107844485303917,-0.3342573560562763,-0.5725223801098873,-0.40113308403277725,0.10439707242213164,9
0.2911053657531738,0.017426483139499235,0.0005496501922607422,2.482650729451277e-05,0.8,0.01,6,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.8}",-0.4041858500187417,-0.2771384188377549,-0.4137470888863307,-0.34618950544945476,-0.5737785628252204,-0.4030078852035005,0.0983369648436448,11
0.3146852493286133,0.0194978721660167,0.0005704402923583984,1.768648093114571e-05,0.8,0.01,6,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'subsample': 1.0}",-0.4281798456092833,-0.23074364412732404,-0.4191031333876625,-0.3159900974197915,-0.5750285937438384,-0.39380906285758,0.1160239468843071,3
0.5671720027923584,0.027445879818558023,0.0006440162658691406,5.602895452312136e-05,0.8,0.01,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-0.4281875908395593,-0.2885913731252792,-0.4296709885138844,-0.3490174405321872,-0.5777572524185949,-0.414644929085901,0.0971712739408947,21
0.6656863212585449,0.12689915083411826,0.0006213665008544921,1.983057907944414e-05,0.8,0.01,6,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-0.4938827104611411,-0.23153725685449306,-0.4797663078955982,-0.3020538950031233,-0.5744336584844848,-0.41633476573976813,0.12825189344755142,22
0.48937277793884276,0.025084380732613192,0.000710296630859375,0.00015566001202563218,0.8,0.01,10,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.8}",-0.4006618495920409,-0.28100135456030945,-0.4157977094631595,-0.344968031364089,-0.573316059359033,-0.4031490008677263,0.09739412328986703,12
0.5620015621185303,0.04184253534859184,0.0005897045135498047,2.914274858238473e-05,0.8,0.01,10,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0}",-0.42328497274058463,-0.2261288658770901,-0.407238929921954,-0.3196105312613858,-0.589842535661051,-0.3932211670924131,0.12091208003791913,2
0.9076625347137451,0.022896844391847977,0.0006418228149414062,2.5130268274405212e-05,0.8,0.01,10,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.8}",-0.4289424611923188,-0.29273649773910326,-0.43596440029140543,-0.3450877462106944,-0.5826953375499809,-0.4170852885967006,0.09855959579059015,23
