mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.030919218063354494,0.003110709938962765,0.001709127426147461,0.00020339598396614222,squared_error,,1,2,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",-105.58349129011835,-38.124922144074844,-138.83250365849864,-146.88268257743624,-80.69698127499638,-102.02411618902488,39.79389702170939,70
0.009816408157348633,0.00026734027408795337,0.0016386985778808593,0.00014158012311588515,squared_error,,1,2,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",-91.36816925937704,-72.08498612108897,-91.84353276016121,-155.3888571162966,-110.2332747913871,-104.1837640096622,28.30339364384405,74
0.0273618221282959,0.0029672018658816017,0.0015766143798828125,0.00013019046429556662,squared_error,,1,5,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",-111.56852589717364,-66.34073010963465,-185.42089920708924,-112.76481651152356,-79.61558719189148,-111.14211178346252,41.282535807438244,87
0.007122707366943359,0.0002908492236754154,0.0014725208282470703,3.209486028646163e-05,squared_error,,1,5,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",-68.22854944165107,-62.97907025028302,-83.78693952477427,-124.03022569526584,-113.85550383362518,-90.57605774911987,24.364773488780134,39
0.024266958236694336,0.0027952092615318408,0.0015912055969238281,0.00016432551523811112,squared_error,,1,10,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",-121.05161289937759,-58.56528411099714,-191.95806038188965,-112.05516498238889,-78.22355885134807,-112.37073624520026,45.761677791092076,93
0.005651330947875977,9.107647141680035e-05,0.001641988754272461,0.0001347423185133906,squared_error,,1,10,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",-97.28006847994426,-72.01253358361623,-67.40507576327408,-109.80583264677543,-98.50403468329594,-89.00150903138119,16.411481578890463,37
0.02631077766418457,0.0022331071736295376,0.001523733139038086,7.855333198376274e-05,squared_error,,2,2,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",-134.80888419503242,-79.14988386720958,-159.3434678436064,-129.84799996801576,-76.88305567012975,-116.00665830879879,32.595286786672006,98
0.006882095336914062,0.00013310681868449888,0.001553487777709961,0.00011676274795854675,squared_error,,2,2,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",-76.97897714307423,-61.431783285134344,-101.18301408399158,-108.49864430652308,-120.19498854290397,-93.65748147232543,21.437356027244626,44
0.025763797760009765,0.0018359644042754352,0.0015216827392578124,4.2430630499440355e-05,squared_error,,2,5,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",-120.23297933935524,-55.433772196259056,-203.94242415798806,-126.73138326755407,-79.29296087044187,-117.12670396631965,50.74697632490232,105
0.006465625762939453,0.00015269986157083804,0.0014838695526123047,5.9900958715316315e-05,squared_error,,2,5,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",-77.02027742068653,-55.963827852565004,-114.88087838337194,-112.02859088932748,-114.46229659516672,-94.87117422822354,24.128876481447023,48
