Sample Type,Train Percentage,Model,RMSE,MAE,MAPE,R²,activation,alpha,hidden_layer_sizes,learning_rate,solver,target_variable,criterion,max_depth,max_features,n_estimators,min_samples_leaf,min_samples_split,splitter,colsample_bytree,subsample,learning_rate_init,max_iter,bootstrap,gamma,min_child_weight
CAPILAR,0.8,MLP Regressor (GridSearchCV),0.05959189614354577,0.042103443161485524,117.13743143547713,-5.673508927849641,tanh,0.001,"(50, 50)",constant,sgd,basophils,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),0.0968413713972282,0.07768872084216023,344.2772881472036,-16.62388697703601,relu,0.001,"(50, 50)",constant,sgd,basophils,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),0.059591896143545736,0.04210344316148551,117.13743143547597,-5.673508927849632,tanh,0.001,"(50, 50)",constant,sgd,basophils,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),0.024502400087783635,0.013992937245427986,77.2954260107955,-0.12822856445766218,relu,0.0001,"(50,)",adaptive,sgd,basophils,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),0.040460815573520936,0.025556668236232927,184.3474474483637,-4.9003590058876325,relu,0.001,"(50, 50)",adaptive,sgd,basophils,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),1.128316204892365,0.8203021138832728,1256.5033946917542,-4587.500916107148,relu,0.001,"(50,)",adaptive,sgd,basophils,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),0.04046081557352272,0.02555666823623391,184.3474474483723,-4.900359005888152,relu,0.001,"(50, 50)",adaptive,sgd,basophils,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),0.20127078708456175,0.20058425635153798,477.6415391441154,-145.00598602540126,relu,0.0001,"(50,)",constant,sgd,basophils,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),4.608053438785736,3.946912289505466,13552.04404140042,-70513.0287211214,relu,0.001,"(50,)",adaptive,sgd,basophils,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),0.3906758794666465,0.30834558823747765,657.223844807594,-505.84330175823504,tanh,0.001,"(50, 50)",adaptive,sgd,basophils,,,,,,,,,,,,,,
