Sample Type,Train Percentage,Model,RMSE,MAE,MAPE,R²,activation,alpha,hidden_layer_sizes,learning_rate,solver,target_variable,criterion,max_depth,max_features,n_estimators,min_samples_leaf,min_samples_split,splitter,colsample_bytree,subsample,learning_rate_init,max_iter,bootstrap,gamma,min_child_weight
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),469.52287513632604,376.41320512820516,18.37009317550577,0.08785308385156332,,,,,,anaerobicthreshold_absolute,absolute_error,4.0,sqrt,100.0,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),477.39328916675424,383.33119292365103,18.60136644336949,0.057016916642194104,,,,,,anaerobicthreshold_absolute,squared_error,8.0,sqrt,100.0,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),469.52287513632604,376.41320512820516,18.37009317550577,0.08785308385156332,,,,,,anaerobicthreshold_absolute,absolute_error,4.0,sqrt,100.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),439.2086207780692,340.04749999999996,14.346977661612895,-0.09327455716389288,,,,,,anaerobicthreshold_absolute,absolute_error,8.0,sqrt,200.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),421.05528029922283,319.67928571428575,13.51066710061917,-0.004767931813547177,,,,,,anaerobicthreshold_absolute,absolute_error,4.0,log2,200.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),439.2086207780692,340.04749999999996,14.346977661612895,-0.09327455716389288,,,,,,anaerobicthreshold_absolute,absolute_error,8.0,sqrt,200.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),421.05528029922283,319.67928571428575,13.51066710061917,-0.004767931813547177,,,,,,anaerobicthreshold_absolute,absolute_error,4.0,log2,200.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),415.4737332590286,336.1931666666667,14.495619892967508,0.009078429766435137,,,,,,anaerobicthreshold_absolute,absolute_error,12.0,sqrt,200.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),396.29570885059405,332.0061336267271,14.289643878102268,0.09844780118966712,,,,,,anaerobicthreshold_absolute,squared_error,4.0,log2,200.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),415.4737332590286,336.1931666666667,14.495619892967508,0.009078429766435137,,,,,,anaerobicthreshold_absolute,absolute_error,12.0,sqrt,200.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),396.29570885059405,332.0061336267271,14.289643878102268,0.09844780118966712,,,,,,anaerobicthreshold_absolute,squared_error,4.0,log2,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),447.2150117132907,364.00881250000003,17.61552615608034,0.04362707822965295,,,,,,anaerobicthreshold_absolute,absolute_error,12.0,sqrt,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),437.94439298717623,349.8449375,17.167310511712596,0.08286669282594039,,,,,,anaerobicthreshold_absolute,absolute_error,4.0,log2,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),447.2150117132907,364.00881250000003,17.61552615608034,0.04362707822965295,,,,,,anaerobicthreshold_absolute,absolute_error,12.0,sqrt,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),437.94439298717623,349.8449375,17.167310511712596,0.08286669282594039,,,,,,anaerobicthreshold_absolute,absolute_error,4.0,log2,200.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),465.9354910497766,399.0202450856573,17.119041913796643,-0.2572306690853454,,,,,,anaerobicthreshold_absolute,squared_error,12.0,sqrt,200.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),420.04187933558757,359.3662694059963,15.574033821382342,-0.02175922472493097,,,,,,anaerobicthreshold_absolute,squared_error,4.0,sqrt,200.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),465.9354910497766,399.0202450856573,17.119041913796643,-0.2572306690853454,,,,,,anaerobicthreshold_absolute,squared_error,12.0,sqrt,200.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),420.04187933558757,359.3662694059963,15.574033821382342,-0.02175922472493097,,,,,,anaerobicthreshold_absolute,squared_error,4.0,sqrt,200.0,,,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),516.8888748796583,439.7564102564103,21.01516314803124,-0.10546666733006527,,,,,,anaerobicthreshold_absolute,absolute_error,,,,2.0,10.0,random,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),542.0478247381378,444.54777167277166,20.775396720489134,-0.21570021682738005,,,,,,anaerobicthreshold_absolute,squared_error,,,,4.0,10.0,random,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),516.8888748796583,439.7564102564103,21.01516314803124,-0.10546666733006527,,,,,,anaerobicthreshold_absolute,absolute_error,,,,2.0,10.0,random,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),542.0478247381378,444.54777167277166,20.775396720489134,-0.21570021682738005,,,,,,anaerobicthreshold_absolute,squared_error,,,,4.0,10.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),521.4089714189721,389.01190476190476,16.305521076015715,-0.540793821872732,,,,,,anaerobicthreshold_absolute,absolute_error,10.0,,,2.0,10.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),592.1565661288607,458.2261904761905,19.41628115953784,-0.987287167575752,,,,,,anaerobicthreshold_absolute,absolute_error,10.0,,,2.0,10.0,best,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),521.4089714189721,389.01190476190476,16.305521076015715,-0.540793821872732,,,,,,anaerobicthreshold_absolute,absolute_error,10.0,,,2.0,10.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),592.1565661288607,458.2261904761905,19.41628115953784,-0.987287167575752,,,,,,anaerobicthreshold_absolute,absolute_error,10.0,,,2.0,10.0,best,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),470.4215891588494,378.11095238095237,16.373953281536956,-0.27035946236412567,,,,,,anaerobicthreshold_absolute,squared_error,,,,4.0,10.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),484.74285852283464,394.4555555555556,17.063946742699702,-0.3488851593574216,,,,,,anaerobicthreshold_absolute,absolute_error,,,,4.0,2.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),470.4215891588494,378.11095238095237,16.373953281536956,-0.27035946236412567,,,,,,anaerobicthreshold_absolute,squared_error,,,,4.0,10.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),484.74285852283464,394.4555555555556,17.063946742699702,-0.3488851593574216,,,,,,anaerobicthreshold_absolute,absolute_error,,,,4.0,2.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),557.2053256527573,459.41235119047616,21.829194506206225,-0.48465328073620184,,,,,,anaerobicthreshold_absolute,squared_error,,,,1.0,10.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),522.8150246502103,397.15,19.548502315615295,-0.3070453147032908,,,,,,anaerobicthreshold_absolute,absolute_error,,,,4.0,10.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),557.2053256527573,459.41235119047616,21.829194506206225,-0.48465328073620184,,,,,,anaerobicthreshold_absolute,squared_error,,,,1.0,10.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),522.8150246502103,397.15,19.548502315615295,-0.3070453147032908,,,,,,anaerobicthreshold_absolute,absolute_error,,,,4.0,10.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),471.26121601359915,389.4485317460318,16.570292066500176,-0.2861356621774549,,,,,,anaerobicthreshold_absolute,squared_error,,,,4.0,10.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),510.11102958081585,420.7,18.450561957866256,-0.506929064593264,,,,,,anaerobicthreshold_absolute,absolute_error,,,,4.0,2.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),471.26121601359915,389.4485317460318,16.570292066500176,-0.2861356621774549,,,,,,anaerobicthreshold_absolute,squared_error,,,,4.0,10.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),510.11102958081585,420.7,18.450561957866256,-0.506929064593264,,,,,,anaerobicthreshold_absolute,absolute_error,,,,4.0,2.0,random,,,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),521.177198084802,422.1203362880609,20.430092535184286,-0.12388557155719848,,,,0.1,,anaerobicthreshold_absolute,,3.0,,50.0,,,,1.0,0.8,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),480.7389131533362,386.1848958333333,18.964726172144534,0.043753547763635825,,,,0.01,,anaerobicthreshold_absolute,,3.0,,100.0,,,,0.8,0.8,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),521.177198084802,422.1203362880609,20.430092535184286,-0.12388557155719848,,,,0.1,,anaerobicthreshold_absolute,,3.0,,50.0,,,,1.0,0.8,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),480.7389131533362,386.1848958333333,18.964726172144534,0.043753547763635825,,,,0.01,,anaerobicthreshold_absolute,,3.0,,100.0,,,,0.8,0.8,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),447.38111034382837,336.302987234933,14.176919851589204,-0.13433887390719268,,,,0.1,,anaerobicthreshold_absolute,,3.0,,50.0,,,,0.8,0.8,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),418.7994563415811,327.0431315104167,13.885875493338732,0.005969413250494271,,,,0.01,,anaerobicthreshold_absolute,,3.0,,50.0,,,,1.0,1.0,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),447.38111034382837,336.302987234933,14.176919851589204,-0.13433887390719268,,,,0.1,,anaerobicthreshold_absolute,,3.0,,50.0,,,,0.8,0.8,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),418.7994563415811,327.0431315104167,13.885875493338732,0.005969413250494271,,,,0.01,,anaerobicthreshold_absolute,,3.0,,50.0,,,,1.0,1.0,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),430.8319462792163,344.7823784722222,14.871351059969392,-0.06553552849189126,,,,0.1,,anaerobicthreshold_absolute,,3.0,,50.0,,,,1.0,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),402.52463951579205,333.2855034722222,14.385184763446645,0.06988408210459274,,,,0.01,,anaerobicthreshold_absolute,,6.0,,50.0,,,,1.0,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),430.8319462792163,344.7823784722222,14.871351059969392,-0.06553552849189126,,,,0.1,,anaerobicthreshold_absolute,,3.0,,50.0,,,,1.0,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),402.52463951579205,333.2855034722222,14.385184763446645,0.06988408210459274,,,,0.01,,anaerobicthreshold_absolute,,6.0,,50.0,,,,1.0,0.8,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),469.9204602198712,380.78631591796875,18.108746285239956,-0.055949706929619536,,,,0.1,,anaerobicthreshold_absolute,,6.0,,50.0,,,,0.8,0.8,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),460.07864619923674,372.12333984375,18.342632069223793,-0.012182159584138708,,,,0.01,,anaerobicthreshold_absolute,,3.0,,50.0,,,,1.0,1.0,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),469.9204602198712,380.78631591796875,18.108746285239956,-0.055949706929619536,,,,0.1,,anaerobicthreshold_absolute,,6.0,,50.0,,,,0.8,0.8,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),460.07864619923674,372.12333984375,18.342632069223793,-0.012182159584138708,,,,0.01,,anaerobicthreshold_absolute,,3.0,,50.0,,,,1.0,1.0,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),499.2448686906358,408.544580078125,17.5062854621553,-0.44341296253762774,,,,0.1,,anaerobicthreshold_absolute,,3.0,,50.0,,,,0.8,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),416.52435876037515,353.6571350097656,15.560696615943383,-0.0047180173501149,,,,0.01,,anaerobicthreshold_absolute,,6.0,,50.0,,,,1.0,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),499.2448686906358,408.544580078125,17.5062854621553,-0.44341296253762774,,,,0.1,,anaerobicthreshold_absolute,,3.0,,50.0,,,,0.8,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),416.52435876037515,353.6571350097656,15.560696615943383,-0.0047180173501149,,,,0.01,,anaerobicthreshold_absolute,,6.0,,50.0,,,,1.0,0.8,,,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),458.1764147522331,382.35117171162125,18.194222814845425,0.13140616732417065,logistic,0.0001666761928406996,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.00010000443369972445,500.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),440.6160272005736,351.31058792504274,16.369257308891367,0.1967109202159324,tanh,7.833207465759361e-06,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.0018380009432812058,3000.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),479.16746434182534,386.4123255032286,18.592436131495386,0.0499949245054796,tanh,0.00026660053104205324,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.0011511290951436754,2075.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),489.6347673569585,407.94546889199006,19.79266928185185,0.008036303201326422,relu,9.269466722391722e-05,,,adam,anaerobicthreshold_absolute,,,,,,,,,,0.0013904920459890532,2629.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),744.5339706221768,671.9726664518164,28.76584652612948,-2.1416410681671123,logistic,2.793463964969404e-06,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.0019685442385279244,1583.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),516.0103511753238,416.7645952781644,17.775105082186442,-0.5090525268875827,logistic,1e-06,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.0002670620886917258,500.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),583.397970846786,489.06571449953844,21.34460599273736,-0.9289339550353042,logistic,3.7193737369420852e-06,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.0003312416407445995,2511.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),424.42099902409984,354.4370084707686,15.327817616551071,-0.020895421617997734,tanh,7.727011080128751e-05,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.01,1987.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),570.797106969464,439.7253962834775,19.19104906414089,-0.8703189061449481,logistic,4.394237989538889e-06,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.00025730717441253327,1174.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),465.3468979890311,395.9407660904762,17.26473817103694,-0.24309919124587442,logistic,0.0003788605835716364,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.0006150241394210914,715.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),531.9644081748971,418.4819299978694,18.08256230336425,-0.6244909258543054,logistic,0.01664764721635148,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.00019704500742081903,500.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),418.02565320965886,340.28034279097386,14.706461324246803,-0.003131817788843083,tanh,1.3845860607907389e-05,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.0070001355582736844,1899.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),505.39031437853504,404.525248812471,19.908677250071683,-0.2213731096081668,logistic,3.5301893981679073e-06,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.00044150742510874183,1044.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),460.3657225800811,362.12138140465294,16.997518535736297,-0.013445701148093292,logistic,2.6310165535240357e-06,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.0001736259890452696,3000.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),793.2995685764811,606.5947404226742,30.432933177251698,-2.009324086211588,logistic,1e-06,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.003644307753463342,923.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),487.84310154897616,398.91883266175256,19.90399491827232,-0.1380330146457316,tanh,1e-06,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.01,500.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),498.85387418182825,402.1879667497186,16.49943707083889,-0.44115296717387187,logistic,1e-06,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.0071424321532149995,1289.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),432.19353336119775,342.0584622327301,14.209043951562759,-0.08173258101130232,logistic,4.872989554134255e-05,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.00014758973716121358,726.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),471.40655469664716,362.9477565830495,15.218152472487187,-0.2869290823920905,logistic,0.003222083057708912,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.0003242700569694895,2967.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),416.61876849746034,351.8064026236069,15.54189302176891,-0.005173529311614411,logistic,0.00015710056961818197,,,sgd,anaerobicthreshold_absolute,,,,,,,,,,0.01,2462.0,,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),501.12550086887035,402.41470954314275,19.516259592699242,-0.03906876285712846,,,,,,anaerobicthreshold_absolute,,11.0,,300.0,5.0,2.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),468.9334438901484,368.65614926336406,18.13311461663205,0.09014183460175063,,,,,,anaerobicthreshold_absolute,,14.0,,298.0,2.0,2.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),500.8382685935142,402.5953791161033,19.532817647555117,-0.03787796912829666,,,,,,anaerobicthreshold_absolute,,15.0,,264.0,5.0,2.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),467.3401757094416,367.7425418828802,18.05238282572843,0.09631407669637082,,,,,,anaerobicthreshold_absolute,,15.0,,207.0,2.0,2.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),442.0718635503271,333.2175244940245,13.791357689628288,-0.10757534144350034,,,,,,anaerobicthreshold_absolute,,11.0,,50.0,1.0,2.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),426.4316075910016,320.90307692222774,13.506119233448594,-0.030590903339092534,,,,,,anaerobicthreshold_absolute,,3.0,,300.0,10.0,2.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),444.3199091741621,334.0802579365079,13.791498238731844,-0.11886857648148497,,,,,,anaerobicthreshold_absolute,,15.0,,50.0,1.0,2.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),426.4316075910016,320.90307692222774,13.506119233448594,-0.030590903339092534,,,,,,anaerobicthreshold_absolute,,3.0,,300.0,10.0,20.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),415.09968021771726,335.5270526339959,14.544950572145432,0.010861889682807102,,,,,,anaerobicthreshold_absolute,,7.0,,259.0,2.0,9.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),396.1232984262232,332.61464292829555,14.38538670592534,0.0992320801101717,,,,,,anaerobicthreshold_absolute,,3.0,,300.0,10.0,3.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),410.0294432275748,331.16076325663556,14.313840696425437,0.03487798025989575,,,,,,anaerobicthreshold_absolute,,10.0,,300.0,1.0,10.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),396.1232984262232,332.61464292829555,14.38538670592534,0.0992320801101717,,,,,,anaerobicthreshold_absolute,,3.0,,300.0,10.0,20.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),447.8544470642714,372.9019129100915,17.907312639541374,0.04089024769907512,,,,,,anaerobicthreshold_absolute,,15.0,,246.0,3.0,2.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),447.61853446014374,356.3144604499178,17.57528388150839,0.041900426281118563,,,,,,anaerobicthreshold_absolute,,3.0,,50.0,10.0,20.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),454.55173548154255,379.9246783710854,18.18975460924156,0.01199039766170118,,,,,,anaerobicthreshold_absolute,,10.0,,50.0,2.0,2.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),447.61853446014374,356.3144604499178,17.57528388150839,0.041900426281118563,,,,,,anaerobicthreshold_absolute,,3.0,,50.0,10.0,20.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),458.28635148931505,400.6337176235397,17.17729609419972,-0.21629025843801464,,,,,,anaerobicthreshold_absolute,,7.0,,50.0,7.0,2.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),424.77197560964555,357.26096379111016,15.520732751219407,-0.0449008783748972,,,,,,anaerobicthreshold_absolute,,7.0,,164.0,1.0,20.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),455.62673876241394,399.42653972641557,17.16891342836914,-0.20221401782409765,,,,,,anaerobicthreshold_absolute,,15.0,,50.0,6.0,16.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),426.52854715314277,358.1823388196509,15.557904831445239,-0.053560763368608155,,,,,,anaerobicthreshold_absolute,,8.0,,254.0,3.0,20.0,,,,,,True,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),483.7695498941263,396.8602147911003,19.230095104611728,0.031658956138568395,,,,,,anaerobicthreshold_absolute,squared_error,25.0,sqrt,,19.0,48.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),453.1015725760493,356.3515203936493,17.117433538456144,0.15054100148226046,,,,,,anaerobicthreshold_absolute,squared_error,2.0,sqrt,,20.0,17.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),483.7695498941263,396.8602147911003,19.230095104611728,0.031658956138568395,,,,,,anaerobicthreshold_absolute,squared_error,60.0,sqrt,,18.0,50.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),470.4038363265857,379.6666666666667,18.3929940874176,0.08442696794927618,,,,,,anaerobicthreshold_absolute,absolute_error,1.0,log2,,6.0,50.0,,,,,,,,
