mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,activation,alpha,hidden_layer_sizes,learning_rate,solver,target_variable,Sample Type,Train Percentage,Model,param_criterion,param_max_depth,param_max_features,param_n_estimators,criterion,max_depth,max_features,n_estimators,param_min_samples_leaf,param_min_samples_split,param_splitter,min_samples_leaf,min_samples_split,splitter,param_colsample_bytree,param_subsample,colsample_bytree,subsample,param_learning_rate_init,param_max_iter,learning_rate_init,max_iter,param_bootstrap,bootstrap,param_gamma,param_min_child_weight,gamma,min_child_weight
0.015072870254516601,0.005644424756899511,0.00043315887451171874,2.922292157154566e-05,relu,0.0001,"(50,)",constant,adam,-0.5168144680174768,-1.6023877502527832,-1.0153356338719408,-0.31371959412063366,-0.3433351975461193,-0.7583185287617907,0.4912665737081066,31,relu,0.0001,"(50,)",constant,adam,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.27649245262145994,0.003912959264862027,0.00045032501220703124,4.516214317075134e-05,relu,0.0001,"(50,)",constant,sgd,-1913.4690259501742,-1688.157084102919,-1987.3926436918728,-1899.1003560000377,-2035.489606907397,-1904.72174333048,119.1159758270332,43,relu,0.0001,"(50,)",constant,sgd,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.013470268249511719,0.005774689031759196,0.0003586292266845703,1.589763929651727e-05,relu,0.0001,"(50,)",adaptive,adam,-0.5168144680174768,-1.6023877502527832,-1.0153356338719408,-0.31371959412063366,-0.3433351975461193,-0.7583185287617907,0.4912665737081066,31,relu,0.0001,"(50,)",adaptive,adam,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2780646324157715,0.005725036746635305,0.00044379234313964846,3.508743946354459e-05,relu,0.0001,"(50,)",adaptive,sgd,-1913.4690259501742,-1688.157084102919,-1987.3926436918728,-1899.1003560000377,-2035.489606907397,-1904.72174333048,119.1159758270332,43,relu,0.0001,"(50,)",adaptive,sgd,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.012571763992309571,0.002031228077667673,0.00035028457641601564,6.854523783136906e-06,relu,0.0001,"(100,)",constant,adam,-0.5742955880782707,-0.33317516758523597,-0.3944992993159823,-0.22139488637627766,-0.8231521655178695,-0.46930342137472725,0.21062644120936805,13,relu,0.0001,"(100,)",constant,adam,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3462094306945801,0.01227601885592774,0.0005259513854980469,0.0001137714873463464,relu,0.0001,"(100,)",constant,sgd,-867.3448578952155,-1082.3003514155268,-1207.7582057325292,-1009.8808908454916,-1217.9581022426585,-1077.0484816262842,130.73272761761075,39,relu,0.0001,"(100,)",constant,sgd,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.012296628952026368,0.001974551577854072,0.0003461360931396484,3.875017100126275e-06,relu,0.0001,"(100,)",adaptive,adam,-0.5742955880782707,-0.33317516758523597,-0.3944992993159823,-0.22139488637627766,-0.8231521655178695,-0.46930342137472725,0.21062644120936805,13,relu,0.0001,"(100,)",adaptive,adam,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.35676007270812987,0.023199505334001506,0.0005847454071044922,0.00013223181886487447,relu,0.0001,"(100,)",adaptive,sgd,-867.3448578952155,-1082.3003514155268,-1207.7582057325292,-1009.8808908454916,-1217.9581022426585,-1077.0484816262842,130.73272761761075,39,relu,0.0001,"(100,)",adaptive,sgd,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01378488540649414,0.004748714750631321,0.0004008293151855469,2.1697610235973677e-05,relu,0.0001,"(50, 50)",constant,adam,-0.26650317769159515,-0.4607373095909396,-1.1897019725914548,-0.47584735420046104,-0.7959165262346115,-0.6377412680618124,0.3240486975885944,23,relu,0.0001,"(50, 50)",constant,adam,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28737654685974123,0.22990641608054307,0.0004566192626953125,6.12028247842072e-05,relu,0.0001,"(50, 50)",constant,sgd,-1658.88583902391,-2983.4220502612657,-333.9940582379765,-3046.983284919763,-3407.8772728570098,-2286.2325010599848,1142.6023620453666,47,relu,0.0001,"(50, 50)",constant,sgd,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.013667917251586914,0.004538995986419624,0.00042057037353515625,2.905969426191824e-05,relu,0.0001,"(50, 50)",adaptive,adam,-0.26650317769159515,-0.4607373095909396,-1.1897019725914548,-0.47584735420046104,-0.7959165262346115,-0.6377412680618124,0.3240486975885944,23,relu,0.0001,"(50, 50)",adaptive,adam,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2791234016418457,0.2018456922990369,0.00041179656982421876,3.912634121626006e-05,relu,0.0001,"(50, 50)",adaptive,sgd,-1658.88583902391,-2983.4220502612657,-333.9940582379765,-3046.983284919763,-3407.8772728570098,-2286.2325010599848,1142.6023620453666,47,relu,0.0001,"(50, 50)",adaptive,sgd,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01348099708557129,0.005429166309670291,0.0003581523895263672,1.1724183628400381e-05,relu,0.001,"(50,)",constant,adam,-0.5168146008894534,-1.6023793456751692,-1.015332877364756,-0.3136937377736222,-0.3432920977724507,-0.7583025318950902,0.4912753458327777,29,relu,0.001,"(50,)",constant,adam,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2789466857910156,0.010427497921659023,0.00045948028564453126,4.496915709243431e-05,relu,0.001,"(50,)",constant,sgd,-1913.4685240196243,-1688.1566208756876,-1987.3921586925067,-1899.099865809276,-2035.4890382545163,-1904.721241530322,119.11594934329115,41,relu,0.001,"(50,)",constant,sgd,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0138458251953125,0.0054541698182124735,0.0003921985626220703,2.9742944693607305e-05,relu,0.001,"(50,)",adaptive,adam,-0.5168146008894534,-1.6023793456751692,-1.015332877364756,-0.3136937377736222,-0.3432920977724507,-0.7583025318950902,0.4912753458327777,29,relu,0.001,"(50,)",adaptive,adam,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2752211570739746,0.0015652559360045967,0.00043597221374511717,3.1958976712522026e-05,relu,0.001,"(50,)",adaptive,sgd,-1913.4685240196243,-1688.1566208756876,-1987.3921586925067,-1899.099865809276,-2035.4890382545163,-1904.721241530322,119.11594934329115,41,relu,0.001,"(50,)",adaptive,sgd,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.012493610382080078,0.0019900521987913015,0.0003513813018798828,7.401581814807719e-06,relu,0.001,"(100,)",constant,adam,-0.5742957157262423,-0.333171848285358,-0.3944891920305161,-0.22137988682721596,-0.8231366987924468,-0.4692946683323558,0.21062593514805664,11,relu,0.001,"(100,)",constant,adam,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.34833378791809083,0.029117557515892737,0.0003998279571533203,4.934700182647297e-05,relu,0.001,"(100,)",constant,sgd,-867.3445645532313,-1082.29999225826,-1207.7578027251354,-1009.8805594142933,-1217.9577050029002,-1077.0481247907642,130.73268667633405,37,relu,0.001,"(100,)",constant,sgd,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.012908267974853515,0.0026561537085055247,0.0003817558288574219,2.5567277416235885e-05,relu,0.001,"(100,)",adaptive,adam,-0.5742957157262423,-0.333171848285358,-0.3944891920305161,-0.22137988682721596,-0.8231366987924468,-0.4692946683323558,0.21062593514805664,11,relu,0.001,"(100,)",adaptive,adam,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.34479703903198244,0.023469327263835063,0.00044155120849609375,5.283454694406023e-05,relu,0.001,"(100,)",adaptive,sgd,-867.3445645532313,-1082.29999225826,-1207.7578027251354,-1009.8805594142933,-1217.9577050029002,-1077.0481247907642,130.73268667633405,37,relu,0.001,"(100,)",adaptive,sgd,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018182373046875,0.009017976462380393,0.0003558158874511719,1.4743447145214373e-06,relu,0.001,"(50, 50)",constant,adam,-0.31984309324806337,-0.11818055708414296,-1.173775803727518,-0.1881063950719121,-0.7994214219007507,-0.5198654542064775,0.40427071599650194,15,relu,0.001,"(50, 50)",constant,adam,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.26214942932128904,0.20913170439306603,0.0003604888916015625,1.3888982188988439e-05,relu,0.001,"(50, 50)",constant,sgd,-1658.880376193154,-2983.420477215635,-333.99352739802083,-3046.9816937940373,-3407.8754529602656,-2286.2303055122225,1142.6023821719123,45,relu,0.001,"(50, 50)",constant,sgd,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0181333065032959,0.008983807195429246,0.0003518104553222656,5.338872910415041e-06,relu,0.001,"(50, 50)",adaptive,adam,-0.31984309324806337,-0.11818055708414296,-1.173775803727518,-0.1881063950719121,-0.7994214219007507,-0.5198654542064775,0.40427071599650194,15,relu,0.001,"(50, 50)",adaptive,adam,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.28941807746887205,0.21041263638030083,0.0004197597503662109,6.471746619671217e-05,relu,0.001,"(50, 50)",adaptive,sgd,-1658.880376193154,-2983.420477215635,-333.99352739802083,-3046.9816937940373,-3407.8754529602656,-2286.2303055122225,1142.6023821719123,45,relu,0.001,"(50, 50)",adaptive,sgd,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12166213989257812,0.11897922100481363,0.00037083625793457033,2.3167416845739967e-05,tanh,0.0001,"(50,)",constant,adam,-0.8908114544953901,-1.2334563695283298,-24.87065141687719,-0.28895604959229915,-0.6548897716786495,-5.587753012434373,9.64636428023122,35,tanh,0.0001,"(50,)",constant,adam,erythrocytes,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
