Sample Type,Train Percentage,Model,RMSE,MAE,MAPE,R²,activation,alpha,hidden_layer_sizes,learning_rate,solver,target_variable,criterion,max_depth,max_features,n_estimators,min_samples_leaf,min_samples_split,splitter,colsample_bytree,subsample,learning_rate_init,max_iter,bootstrap,gamma,min_child_weight
CAPILAR,0.8,MLP Regressor (GridSearchCV),22.83577691136389,20.06524254943546,11.548202397592137,-1.3388180242378054,tanh,0.001,"(50, 50)",constant,adam,respiratorycompensation_bpm,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),39.486073022811865,32.506533433294926,19.33313545884281,-5.992826250408912,relu,0.0001,"(100,)",constant,adam,respiratorycompensation_bpm,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),22.835776911363908,20.06524254943547,11.548202397592151,-1.338818024237809,tanh,0.001,"(50, 50)",constant,adam,respiratorycompensation_bpm,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),55.005227334544585,52.85184824615124,32.37315706095687,-12.569779063278592,relu,0.0001,"(50,)",constant,sgd,respiratorycompensation_bpm,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),188.90121324299824,108.99740918889795,63.676353140884714,-173.7935603653079,relu,0.001,"(50, 50)",constant,adam,respiratorycompensation_bpm,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),47.18093460839586,39.58516455629708,23.19089044697405,-9.904079601864956,tanh,0.001,"(50,)",adaptive,sgd,respiratorycompensation_bpm,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),188.90121324299886,108.99740918889843,63.676353140884956,-173.79356036530908,relu,0.001,"(50, 50)",constant,adam,respiratorycompensation_bpm,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),17.24041234696351,14.669109652352422,8.411081728962836,-0.4559659946525523,relu,0.001,"(100,)",constant,sgd,respiratorycompensation_bpm,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),69.973124019748,52.36567668336348,31.05705592023365,-24.736561138834013,relu,0.001,"(50, 50)",constant,adam,respiratorycompensation_bpm,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),58.18040527575567,46.40147279199516,28.13661484284868,-16.79268432302701,tanh,0.001,"(50,)",adaptive,sgd,respiratorycompensation_bpm,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),69.97312401974804,52.36567668336348,31.057055920233644,-24.73656113883404,relu,0.001,"(50, 50)",constant,adam,respiratorycompensation_bpm,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),14.000900050014094,11.658448416727914,7.149410048678032,-0.03038588274795484,relu,0.0001,"(50,)",constant,sgd,respiratorycompensation_bpm,,,,,,,,,,,,,,
