mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0006928920745849609,8.511181297405589e-05,0.00023593902587890626,5.036732287977747e-05,squared_error,,1,2,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",-255.09677419354838,-246.93548387096774,-177.46666666666667,-263.3666666666667,-256.6,-239.8931182795699,31.647860268755995,94
0.0003870487213134766,3.5861197809149104e-06,0.00020089149475097657,9.60800250988478e-07,squared_error,,1,2,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",-303.96774193548384,-206.3548387096774,-272.5,-255.86666666666667,-367.7,-281.27784946236557,53.51608303397964,105
0.0005778789520263672,1.6690935327298636e-05,0.00020208358764648438,2.7499906263916422e-06,squared_error,,1,5,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",-214.2968189964158,-228.40076164874554,-199.91597222222222,-246.67962962962963,-238.28402777777774,-225.5154420549582,16.73603922833583,80
0.00033440589904785154,3.884394045718441e-06,0.00019698143005371095,2.0752005717266985e-06,squared_error,,1,5,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",-208.74798387096774,-320.3738799283153,-135.1685185185185,-169.7655092592593,-295.9983796296297,-226.0108542413381,71.43739890552094,83
0.0005206108093261719,2.4983081905805747e-05,0.00019774436950683593,3.062913294363351e-06,squared_error,,1,10,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",-199.4115121780492,-209.8852598159933,-148.16721543524815,-181.43946241706558,-208.49757934408336,-189.48020583808793,23.01336263701491,13
0.00030508041381835935,4.995651570781247e-06,0.00019664764404296874,2.8824007529654337e-06,squared_error,,1,10,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",-182.74030047383354,-161.0729913381123,-208.81992676576795,-218.8917813681028,-250.09071638531955,-204.32314326622722,30.540241557665613,41
0.0005457878112792968,1.2966464073514549e-05,0.00019807815551757811,1.5184100463953647e-06,squared_error,,2,2,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",-171.82258064516128,-227.00896057347674,-203.39629629629633,-219.62499999999997,-283.71203703703696,-221.11297491039426,36.603395917171014,71
0.0003287792205810547,1.919232539892016e-06,0.00019659996032714844,1.862719057524167e-06,squared_error,,2,2,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",-180.07616487455198,-287.03225806451616,-177.78055555555554,-154.45439814814821,-279.5203703703703,-215.77274940262842,55.891448173458556,62
0.0005389690399169922,1.7759607755461094e-05,0.00019674301147460939,1.8675952937666073e-06,squared_error,,2,5,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",-163.62701612903226,-216.60976702508958,-210.93425925925928,-216.918287037037,-251.28171296296293,-211.8742084826762,28.033889231025817,53
0.00032329559326171875,1.430511474609375e-06,0.00019683837890625,2.6056434807423116e-06,squared_error,,2,5,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",-234.81272401433688,-239.77060931899643,-179.08657407407404,-219.15856481481484,-350.7224537037037,-244.71018518518517,57.13195929184056,97
0.0005061149597167969,1.3926910644507442e-05,0.00019636154174804688,2.3918030174225716e-06,squared_error,,2,10,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",-202.0108749817131,-200.43135698843457,-157.83655699903414,-184.35612908373224,-208.75298372805915,-190.6775803561946,18.269063982874023,22
0.0003086566925048828,1.4130480063579887e-05,0.00020308494567871093,1.0024246711119093e-05,squared_error,,2,10,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",-200.4004318346215,-161.0729913381123,-148.17230236940443,-251.92655091542784,-273.1413189247922,-206.94271907647163,49.00325514465741,45
0.0004961967468261718,2.3129010812447425e-05,0.0002010345458984375,7.176993272597501e-06,squared_error,,4,2,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",-220.63084430546408,-161.4345261868188,-182.16898148148144,-196.39630725623576,-206.71643329554047,-193.4694185051081,20.375118811417998,27
0.000299072265625,6.238371445246234e-06,0.00019593238830566405,9.221591761500223e-07,squared_error,,4,2,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",-183.6527139565504,-183.9439614878209,-210.8087514119845,-228.4152510288065,-294.69604667422533,-220.3033449118775,40.879084907763904,65
0.00048699378967285154,1.2090055458741128e-05,0.00019860267639160156,4.307399669889913e-06,squared_error,,4,5,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",-220.63084430546408,-161.4345261868188,-182.16898148148144,-196.39630725623576,-206.71643329554047,-193.4694185051081,20.375118811417998,27
0.00029497146606445314,7.482545946477138e-06,0.0001975536346435547,3.948257740876093e-06,squared_error,,4,5,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",-183.6527139565504,-183.9439614878209,-210.8087514119845,-228.4152510288065,-294.69604667422533,-220.3033449118775,40.879084907763904,65
0.00047135353088378906,1.2606008954751495e-05,0.00019655227661132812,1.963735607335472e-06,squared_error,,4,10,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",-209.87933220868987,-163.78294315217127,-145.2491898148148,-178.27949038380783,-194.9400701268162,-178.42620513725998,22.703162475538047,4
0.0002898693084716797,2.560753170413504e-06,0.00019888877868652345,4.223173108193307e-06,squared_error,,4,10,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",-169.1148938090768,-179.1013516293614,-201.02944778806574,-153.66488888888892,-202.22686021352987,-181.02748846578453,18.67524302065422,7
0.0005688190460205079,9.633290813392936e-06,0.00019664764404296874,2.381323049389605e-06,squared_error,10,1,2,best,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",-262.75846682759123,-237.29626632436654,-189.77222222222224,-288.40907029478456,-253.7652777777778,-246.4002606893485,32.79082775189376,99
0.0003653526306152344,1.4551426355971578e-05,0.0001998424530029297,3.9620548396760914e-06,squared_error,10,1,2,random,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",-238.78225806451607,-210.79960573476706,-253.3666666666667,-358.46296296296293,-253.94236111111113,-263.07077090800476,50.19835530037417,103
0.0005453586578369141,1.751985636075095e-05,0.00019774436950683593,6.675720214843751e-07,squared_error,10,1,5,best,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",-194.88996324336188,-227.73040610931287,-199.91597222222222,-179.11022770219196,-257.86435185185184,-211.90218422578815,27.82606984277594,55
0.0003281116485595703,3.2001422377705606e-06,0.00019783973693847655,1.2561740753478519e-06,squared_error,10,1,5,random,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",-222.39012096774192,-199.38082437275983,-146.96488567649286,-176.9287407407407,-312.1760015117158,-211.56811465389023,56.144556606053335,52
0.0005078792572021484,1.7898487821014026e-05,0.00019693374633789062,1.148375947837095e-06,squared_error,10,1,10,best,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",-199.4115121780492,-211.34470813956338,-148.16721543524815,-181.43946241706558,-208.49757934408336,-189.77209550280196,23.278052042565456,15
0.000299835205078125,4.560218893434613e-06,0.00019741058349609375,1.4145276045028044e-06,squared_error,10,1,10,random,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",-250.28185620556886,-161.0729913381123,-208.81992676576795,-189.40849368018814,-250.09071638531955,-211.93479687499135,34.7287522576735,56
0.0005446434020996094,2.043657528732873e-05,0.00020117759704589843,8.463557331975475e-06,squared_error,10,2,2,best,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",-165.44596682759126,-225.98954599761052,-203.39629629629633,-232.88148148148142,-258.70833333333337,-217.28432478726253,31.3531285475978,64
