mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.011601448059082031,0.0005266749842005811,0.0003826141357421875,5.539247147025719e-05,0.8,0.01,3,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",-43.905420642209386,-21.412169518193732,-90.7639690000733,-27.323785339647415,-38.15156492936788,-44.31138188589834,24.53121832501918,41
0.011070728302001953,0.00035224984315386276,0.0003205776214599609,1.898362927973745e-05,0.8,0.01,3,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",-44.58224757165453,-20.880464601483574,-91.59458222994998,-25.08317189378289,-38.41952819436075,-44.11199889824634,25.25478774145243,39
0.02185230255126953,0.00017941098038657899,0.0003047466278076172,4.524679628096183e-06,0.8,0.01,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-39.302566823653926,-19.14569134784509,-85.20401657095644,-23.31827102314358,-33.95934489071529,-40.18597813126287,23.636363396352642,22
0.020967960357666016,0.0003072628907837506,0.0002997875213623047,7.90399842262019e-06,0.8,0.01,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-39.18706362159804,-18.508628173050823,-84.70954818711458,-21.767150299434963,-32.78471341801861,-39.391420739843404,23.850068984132882,15
0.022094106674194335,0.00047158948089601514,0.00033006668090820315,7.648146948413443e-06,0.8,0.01,6,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.8}",-43.463523877952305,-21.477144768192943,-91.01242320345197,-27.322142025776206,-36.79584120787288,-44.01421501664926,24.689206508350996,38
0.022004318237304688,0.0003984097702019415,0.0003242015838623047,9.252852735853662e-06,0.8,0.01,6,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'subsample': 1.0}",-44.533142784213545,-21.555815955380925,-93.17283923727734,-25.053069823006222,-37.43480249697792,-44.34993405937119,25.781658090465168,42
0.04306559562683106,0.0004837176164095329,0.0003594875335693359,4.353081909571535e-06,0.8,0.01,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-38.52295191826978,-19.740666910373175,-85.86606824685799,-22.590178344983826,-32.074732123267644,-39.75891950875048,24.008080417470936,18
0.04292387962341308,0.0006797983319880604,0.00035338401794433595,1.0262971373453344e-05,0.8,0.01,6,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-38.73837798295716,-19.489232639960292,-89.39548876696733,-21.21832304809419,-31.656084963819847,-40.09950148035976,25.630140003023502,20
0.03501577377319336,0.00031486938642120147,0.00038604736328125,1.4759939477829113e-05,0.8,0.01,10,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.8}",-43.103705619012956,-21.574838308851792,-91.66386289295856,-27.349104507017607,-37.37966150933986,-44.21423456743616,24.885283870472513,40
0.03776116371154785,0.0017630725771137297,0.0004063129425048828,5.4834697534894886e-05,0.8,0.01,10,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0}",-44.857382424491696,-22.044652801601085,-94.04480810261464,-24.644989516667476,-38.56117679958254,-44.830601928991484,26.030762278675912,43
0.07315049171447754,0.0041803649188034845,0.0005738258361816407,5.401018111473025e-05,0.8,0.01,10,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.8}",-38.505911103369996,-19.822616270395546,-86.54846559782148,-22.99863248418295,-33.04508905310572,-40.18414290177514,24.1386267461927,21
0.07705755233764648,0.007342434409432949,0.001111888885498047,0.0011570178238322372,0.8,0.01,10,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100, 'subsample': 1.0}",-41.00925032865547,-20.12342057122431,-87.43610139039124,-22.215166828141566,-33.667287996677686,-40.89024542301806,24.48967765747697,27
0.01172027587890625,0.00040375099429357676,0.00031800270080566405,2.3736913503978287e-05,0.8,0.1,3,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",-42.46758458371459,-19.38755339995529,-85.31289693900828,-25.04896088243623,-33.108361197759194,-41.065071400574716,23.45027474532667,28
0.010986757278442384,0.00014725843199825216,0.0002863883972167969,7.1864912607040536e-06,0.8,0.1,3,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",-36.08444622557875,-19.543719160367488,-77.31793788793277,-22.031258968371965,-26.904746420307188,-36.37642173251163,21.23736894548385,1
0.022040414810180663,0.00022353073207619792,0.0003082275390625,1.2681896371915982e-05,0.8,0.1,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-42.08638013668279,-21.50425690340376,-83.48311072397487,-25.715791680536153,-34.385495833108955,-41.435007055541305,22.19230249933567,31
0.021364116668701173,0.00035985897927724627,0.00030260086059570314,9.112955679629199e-06,0.8,0.1,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-34.514726665744874,-19.40408996712636,-77.6216084522681,-22.59469507731122,-27.961710744123533,-36.41936618131482,21.229345308378456,2
0.022071075439453126,0.00016439464311039607,0.0003183841705322266,6.402060507008428e-06,0.8,0.1,6,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.8}",-38.233604632797245,-21.369787287883053,-78.96043697384621,-22.286509682649783,-34.596264208308554,-39.08932055709697,21.00924578358623,11
0.022021675109863283,0.00040474991870070366,0.0003203868865966797,9.377339454286357e-06,0.8,0.1,6,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 50, 'subsample': 1.0}",-40.999460023923014,-19.493960267981983,-80.00338489158737,-28.434558977912253,-30.980115316471522,-39.98229589557523,21.151281602673524,19
0.06125006675720215,0.014332711741395847,0.0006085395812988281,0.00017178296710289637,0.8,0.1,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-38.071194327705946,-22.26730050552539,-78.7939029014847,-22.537856588085358,-33.877774391813674,-39.10960574292302,20.79220966748491,12
0.04423975944519043,0.005707161873226486,0.0005815029144287109,2.552927541647981e-05,0.8,0.1,6,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-41.2172898468814,-20.165104472592844,-80.08745045631726,-28.818905954615012,-31.79863722684312,-40.417477591449924,20.94428961284684,24
0.04713397026062012,0.01014129954773206,0.0005996227264404297,2.2117740904443966e-05,0.8,0.1,10,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.8}",-35.23002525838072,-19.47125404246736,-79.19718799539993,-24.031598918349466,-33.419757941573636,-38.26996483123422,21.278749618327822,6
0.038108110427856445,0.0008594893548879148,0.0004683017730712891,4.787867743994333e-05,0.8,0.1,10,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0}",-39.82554037992844,-20.813009145172266,-75.9180640800685,-31.26844760254354,-28.25119654954274,-39.215251551451104,19.336357571330183,13
0.07281832695007324,0.0021777684368335846,0.0005594253540039063,6.354015716899614e-05,0.8,0.1,10,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.8}",-35.04909126854045,-19.77431852255296,-79.15429537776986,-24.71727755235481,-32.49859065878775,-38.238714676001166,21.170595894199824,5
