mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.010988378524780273,0.0010306102641500618,0.0003586292266845703,6.149136396952729e-05,0.8,0.01,3,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",-57.36152380242811,-72.17690745100504,-55.548651081786744,-37.51754776128154,-25.126037323749138,-49.54613348405012,16.43344421995266,11
0.01110544204711914,0.00022494322792602426,0.0003017902374267578,1.622045544374083e-05,0.8,0.01,3,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",-59.57964992799797,-72.37093349773579,-56.50056464141649,-37.80162901241821,-25.418606399161924,-50.33427669574608,16.655162325980186,21
0.021391534805297853,0.00027940727271375936,0.0002933025360107422,1.37030754259049e-05,0.8,0.01,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-57.83781887682864,-71.41784457421798,-55.2771948245782,-36.53212898011418,-25.52354547978507,-49.31770654710481,16.285926501596382,10
0.020921897888183594,0.0003181359963670879,0.0002976894378662109,6.673335603153151e-06,0.8,0.01,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-59.652089478883866,-72.84363600702883,-57.099184409149615,-35.920271671579435,-27.320806559936706,-50.56719762531569,16.59137701197967,22
0.02179751396179199,0.00041931633602945365,0.0003176689147949219,9.563646516041594e-06,0.8,0.01,6,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.8}",-56.060264270391066,-73.37681107404822,-54.94786865855726,-35.40938922963838,-23.205664909344634,-48.59999962839591,17.485455748599264,3
0.02213149070739746,0.0007406246560819451,0.00032534599304199217,2.1003905530055245e-05,0.8,0.01,6,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'subsample': 1.0}",-58.3937971787957,-72.28464145231636,-55.95325444827425,-37.062378332708825,-22.800249585730878,-49.2988641995652,17.362331837712304,9
0.043323707580566403,0.0006424664597248105,0.0003857135772705078,2.8547934423320275e-05,0.8,0.01,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-54.873571547749826,-73.97248462036666,-54.93076737394898,-34.66368993350584,-22.964981446596536,-48.28109898443357,17.74297447742455,1
0.04241499900817871,0.0010982983816109598,0.00035600662231445314,1.2066335787359773e-05,0.8,0.01,6,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-60.348278878490845,-72.86635307373925,-57.00548397676937,-35.67964895241839,-22.80860161415541,-49.74167329911465,18.017462203487085,15
0.0345491886138916,0.0003536004071950868,0.00036039352416992185,2.1726199626721418e-06,0.8,0.01,10,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.8}",-56.12865929020872,-73.69589537954576,-55.30422383554972,-35.83529684287278,-23.20771369257698,-48.8343578081508,17.543446215284014,7
0.03640503883361816,0.0010389249981502663,0.0006531715393066406,0.000568186932528625,0.8,0.01,10,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0}",-58.19949716201363,-72.65707620909572,-56.69568234134557,-38.06426310060526,-22.977561670965393,-49.718816096805114,17.30714121229627,14
