mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06260437965393066,0.0011832541128797337,0.0055408477783203125,0.00019904230535308754,squared_error,4,sqrt,100,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 100}",-33.77904340272551,-37.95256854900767,-25.802949572412764,-31.770308145631326,-28.411532558162122,-31.54328044558788,4.216358498364611,7
0.12784137725830078,0.010341422438924304,0.009866714477539062,0.00018083913277031427,squared_error,4,sqrt,200,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200}",-33.980903196576094,-37.9384254970048,-25.835256835917207,-31.50553583351319,-28.06138409159369,-31.46430109092099,4.278206554544467,6
0.04208531379699707,0.002379819665900515,0.005362653732299804,0.0003291118390226476,squared_error,4,log2,100,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 100}",-34.39343838939127,-37.30948177389729,-25.56903472620145,-32.779102807594256,-29.48466414001172,-31.9071443674192,4.0538195128741625,18
0.08160648345947266,0.0003340916800751213,0.01040792465209961,0.0005463548471263247,squared_error,4,log2,200,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200}",-34.5979600126683,-37.62625932812675,-25.07351443662474,-31.424490363479745,-28.32322021962071,-31.409088872104054,4.4381174748800865,5
0.0813706398010254,0.0013800888017422373,0.005482006072998047,0.00020166155450084474,squared_error,8,sqrt,100,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 100}",-34.03382517501367,-39.32226426167784,-26.0162718421128,-35.24356706687984,-29.974240401612036,-32.91803374945924,4.559989054152072,24
0.15977931022644043,0.0025394794770853225,0.010149431228637696,0.0001406749949343563,squared_error,8,sqrt,200,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",-33.930053723490936,-38.92747460300695,-27.3554202749831,-34.06880519675275,-28.257205542965902,-32.50779186823993,4.24938430729368,23
0.04814925193786621,0.0005852999771942315,0.005842161178588867,0.0007078549145726445,squared_error,8,log2,100,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 100}",-33.8008954687202,-38.77496256942578,-24.808603114899732,-32.31828141462079,-28.216283701076275,-31.583805253748558,4.783539551859161,10
0.0964597225189209,0.001875888880668727,0.010220909118652343,0.00010281593279187015,squared_error,8,log2,200,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",-32.76148869138475,-38.91969988312202,-25.46690795182114,-32.60674841912767,-28.137211207902453,-31.578411230671605,4.594431382748312,9
0.08517065048217773,0.0006341350248886229,0.00556640625,0.00026019284448627997,squared_error,12,sqrt,100,"{'criterion': 'squared_error', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 100}",-32.75302738490745,-39.630785388783984,-26.04898609026716,-34.22020641237098,-29.857548411959726,-32.50211073765786,4.527015392114463,22
0.16576571464538575,0.0011249112625980205,0.010397243499755859,0.0003765773991765353,squared_error,12,sqrt,200,"{'criterion': 'squared_error', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 200}",-33.9949613297926,-38.012779868278976,-27.065129476627725,-33.78798403251872,-28.55554656086923,-32.283280253617455,3.97859893476664,21
0.0495811939239502,0.00018877167068616328,0.005483579635620117,0.0001375294918739352,squared_error,12,log2,100,"{'criterion': 'squared_error', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 100}",-35.06271827438147,-36.51268960346161,-24.41665536290533,-32.95770295442036,-29.281610469408108,-31.646275332915376,4.357360610708956,12
0.09963779449462891,0.0023249104652907195,0.010326862335205078,0.0002193348820009751,squared_error,12,log2,200,"{'criterion': 'squared_error', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 200}",-35.12912119647213,-38.42064330935912,-25.338584578845946,-32.28314465922641,-28.13425172902205,-31.861149094585137,4.697196996174698,16
0.1775655746459961,0.0067699790587718595,0.005272388458251953,0.0001555959176120523,absolute_error,4,sqrt,100,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 100}",-34.5790758235294,-38.01723764705884,-24.606995734848493,-30.945116651515104,-29.672163507575796,-31.564117872905523,4.540857375871102,8
