Wavenumber (cm⁻¹),Importance,target_variable,Sample Type,Train Percentage,Model,Search Type,RMSE,MAE,MAPE,R²
1641.136203570436,0.0046858830724764745,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1643.064683245607,0.004655926387308858,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
3048.926366445193,0.00430837094916569,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1710.561471876588,0.004093224620267777,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1712.489951551759,0.0038749330202812707,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1639.207723895265,0.003478413757197926,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1644.993162920778,0.0033445869492184383,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1128.160609974977,0.0031678929320748134,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1602.566610067018,0.0031674987617437544,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1130.089089650148,0.0031591136162436376,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1126.232130299806,0.0031554150911172357,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1600.638130391847,0.0030801382534594696,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1714.41843122693,0.0030447313101852926,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1124.303650624635,0.0030360802705136406,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1132.017569325318,0.002999898503713544,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1133.946049000489,0.002785166994929267,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1122.375170949464,0.002746323357089436,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1708.632992201417,0.002636259670403892,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1135.87452867566,0.0025909490159692914,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
3050.854846120364,0.0025863505925576534,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,735.1067154501501,465.66627601229135,86.39694408746811,0.10235742384447255
1072.23469939502,0.013362689999397284,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,742.3016030847901,500.8906752371155,84.63584699972733,0.0847000050013259
1083.805577446046,0.013362689999397284,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,742.3016030847901,500.8906752371155,84.63584699972733,0.0847000050013259
1066.449260369508,0.013362689999397284,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,742.3016030847901,500.8906752371155,84.63584699972733,0.0847000050013259
1068.377740044679,0.013362689999397284,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,742.3016030847901,500.8906752371155,84.63584699972733,0.0847000050013259
1070.306219719849,0.013362689999397284,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,742.3016030847901,500.8906752371155,84.63584699972733,0.0847000050013259
1074.163179070191,0.013362689999397284,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,742.3016030847901,500.8906752371155,84.63584699972733,0.0847000050013259
1076.091658745362,0.013362689999397284,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,742.3016030847901,500.8906752371155,84.63584699972733,0.0847000050013259
1078.020138420533,0.013362689999397284,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,742.3016030847901,500.8906752371155,84.63584699972733,0.0847000050013259
1081.877097770875,0.013362689999397284,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,742.3016030847901,500.8906752371155,84.63584699972733,0.0847000050013259
1079.948618095704,0.013362689999397284,vo2max_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,742.3016030847901,500.8906752371155,84.63584699972733,0.0847000050013259
