mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0030076026916503905,0.001977507500760885,0.0008968353271484375,0.0002968842906918657,squared_error,,1,2,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",-157.48281249999997,-150.258064516129,-134.3587096774193,-161.88000000000002,-104.6158064516129,-141.71907862903225,20.778354956235617,103
0.0009251117706298828,1.2512228837808354e-05,0.0004940509796142578,9.68507801039057e-06,squared_error,,1,2,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",-130.5815625,-185.6958064516129,-176.2706451612903,-79.61096774193547,-183.6209677419355,-151.15598991935482,41.03587913284107,106
0.0014102935791015625,7.883221536947191e-05,0.0005313873291015625,3.999762837176222e-05,squared_error,,1,5,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",-141.93425998263885,-162.40517697132617,-133.15516801075267,-141.57956317204298,-101.81039650537635,-136.17691292842738,19.699979202348537,94
0.0008315563201904297,1.9260561944882366e-05,0.0005075454711914063,4.008933081360196e-05,squared_error,,1,5,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",-128.34903862847221,-162.93177195340502,-107.23061379928316,-105.80942204301076,-177.98438172043006,-136.46104562892023,29.27330395868876,96
0.0013611316680908203,0.00019671483376625074,0.0005398273468017578,5.8354504606371543e-05,squared_error,,1,10,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",-133.8607048635224,-135.38195287815245,-125.67489992756362,-141.00520526408292,-87.78282808641974,-124.74111820394822,19.11911037691677,83
0.0007746219635009766,2.2958607414486194e-05,0.0004651069641113281,1.026186357562692e-05,squared_error,,1,10,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",-86.17849038421792,-113.01926355667717,-115.03171871936948,-107.44868420531294,-98.1062809010253,-103.95688755332057,10.651499351206906,47
0.0013625144958496094,5.1791496227840055e-05,0.0005526065826416016,4.318586493753002e-05,squared_error,,2,2,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",-164.56677951388886,-154.20799283154128,-134.3884229390681,-146.7799372759856,-89.14643369175624,-137.81791325044802,26.249300013205406,99
0.0008095741271972656,1.729322122577125e-05,0.00047545433044433595,8.180780380254742e-06,squared_error,,2,2,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",-102.53117187499997,-105.51063620071686,-102.52712365591397,-88.46480286738355,-121.50301075268816,-104.1073490703405,10.528522771596519,49
0.0013079166412353516,3.4331745567472154e-05,0.0005433559417724609,6.514126154233476e-05,squared_error,,2,5,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",-160.80458984374997,-136.11553315412195,-117.23747535842297,-129.59818548387094,-91.18099910394264,-126.9873565888217,22.85126132311555,87
0.0008428573608398437,9.663154129912452e-05,0.0005169868469238281,5.488841024670778e-05,squared_error,,2,5,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",-146.37117838541667,-140.23898969534045,-97.28038306451614,-108.39026657706094,-101.5134139784946,-118.75884634016577,20.445411259567837,75
0.0012575149536132812,6.525331399791772e-05,0.000510406494140625,1.3491542615258083e-05,squared_error,,2,10,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",-130.28972658223302,-136.74088943729225,-123.46505266302759,-128.1967041130251,-77.49021907855435,-119.23651837482646,21.304907198071575,77
0.0007734298706054688,3.220645851385216e-05,0.0004918575286865234,4.5575505891614166e-05,squared_error,,2,10,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",-80.23338275713934,-121.45777201740911,-114.51724946546419,-111.61118478145143,-80.67025941723763,-101.69796968774034,17.64057055167353,41
0.0011568546295166015,3.427706358579788e-05,0.0004932403564453125,2.4643948183192777e-05,squared_error,,4,2,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",-110.43786726190477,-127.14963260734402,-120.6262985754517,-111.73971156462582,-81.16020087045571,-110.22274217595641,15.759012580084956,62
0.00076446533203125,7.148560360850344e-05,0.00047192573547363283,2.7324724709930157e-05,squared_error,,4,2,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",-63.36151896612812,-123.35940848877185,-81.1042220535257,-97.43499105405603,-77.77096892692559,-88.60622189788145,20.47783620286118,1
0.0011986255645751952,8.030475725288077e-05,0.0005142688751220703,6.261944951230251e-05,squared_error,,4,5,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",-110.43786726190477,-127.14963260734402,-120.6262985754517,-111.73971156462582,-81.16020087045571,-110.22274217595641,15.759012580084956,62
0.0009026050567626954,0.00015088098207838922,0.0005192756652832031,5.2766076866723845e-05,squared_error,,4,5,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",-63.36151896612812,-123.35940848877185,-81.1042220535257,-97.43499105405603,-77.77096892692559,-88.60622189788145,20.47783620286118,1
0.0011300086975097657,6.0324254086161176e-05,0.0004921436309814453,2.0704508814751996e-05,squared_error,,4,10,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",-107.57580615079365,-119.80010189248942,-120.6262985754517,-109.9170698133316,-76.9190201879587,-106.96765932400501,15.894776419946448,53
0.0007516860961914063,2.0421438565327605e-05,0.0005019664764404297,4.8682154830418905e-05,squared_error,,4,10,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",-107.98431145149323,-118.1861044565138,-81.4659982567519,-106.05437290996147,-75.86323388788308,-97.91080419252071,16.342631730234675,29
0.0014605522155761719,3.978176709483288e-05,0.0005110263824462891,1.2775854830643568e-05,squared_error,10,1,2,best,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",-153.25341805555556,-152.73225806451615,-127.92375448028669,-148.25363226802074,-112.71400245171246,-138.9754130640183,16.06859301434387,101
0.0010152339935302734,0.0002341721699069416,0.0005899429321289063,0.00014929874222437158,squared_error,10,1,2,random,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",-80.02719618055556,-179.67315611818205,-175.146636984767,-107.0843636219004,-214.79691003584236,-151.34565258824946,49.880618102628034,108
0.001435708999633789,0.0001476341592810666,0.0005278110504150391,3.221895207506832e-05,squared_error,10,1,5,best,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",-151.4140842881944,-162.40517697132617,-133.15516801075267,-141.3380856730386,-107.10279949472321,-139.083062887607,18.755998540348795,102
