mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01757073402404785,0.0022578214919289443,0.0017532825469970704,4.607303174471964e-05,relu,0.0001,"(50,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",-0.11136046618102309,-0.09832505667107706,-0.12277891755491255,-0.15553097755893774,-0.11653874325909909,-0.12090683224500991,0.0190918099540902,27
0.02026081085205078,0.0032763093096073357,0.0016726016998291015,7.602414467290724e-05,relu,0.0001,"(50,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'sgd'}",-0.09073172290214597,-0.11776374295104429,-0.17611984395203847,-0.1681479529836525,-0.11751981699888146,-0.13405661595755253,0.03270322368945106,46
0.01584463119506836,0.0011212437130411743,0.0016841888427734375,0.00011396617568257386,relu,0.0001,"(50,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-0.11136046618102309,-0.09832505667107706,-0.12277891755491255,-0.15553097755893774,-0.11653874325909909,-0.12090683224500991,0.0190918099540902,27
0.06294541358947754,0.004459645554701856,0.0019115924835205079,0.00021048773960109495,relu,0.0001,"(50,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-0.09073172290214597,-0.10882622925850556,-0.17594805079104492,-0.1681479529836525,-0.11892943359498351,-0.1325166779060665,0.03360864455493581,44
0.021697425842285158,0.00462949088102597,0.00179901123046875,0.00014027829544000176,relu,0.0001,"(100,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",-0.11312902891595919,-0.09861133293038865,-0.11052482805629732,-0.15600159891823415,-0.12330086314116626,-0.12031353039240913,0.019498633396350728,25
0.021039867401123048,0.005285034755530702,0.001678800582885742,6.817263990130238e-05,relu,0.0001,"(100,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'sgd'}",-0.1147640938116342,-0.10204795390579034,-0.12997216295963107,-0.15161083018986546,-0.15787869048982023,-0.13125474627134825,0.021212392213182378,37
0.018966054916381835,0.003737277375933262,0.0015877723693847657,9.933331777170488e-06,relu,0.0001,"(100,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-0.11312902891595919,-0.09861133293038865,-0.11052482805629732,-0.15600159891823415,-0.12330086314116626,-0.12031353039240913,0.019498633396350728,25
0.07721805572509766,0.005948770279853938,0.0017932891845703126,0.00013516416699731833,relu,0.0001,"(100,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-0.11316990844304418,-0.10517251343965935,-0.10702897511875147,-0.1509053845072791,-0.11889067494503758,-0.11903349129075433,0.016652055086616466,15
0.03540282249450684,0.01712555396016051,0.0017667770385742187,0.00011145211508127409,relu,0.0001,"(50, 50)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",-0.12562386249721344,-0.0983298851241914,-0.1082974823956529,-0.1547637207414594,-0.12488492476065045,-0.12237997510383351,0.01919493677317751,33
0.025410223007202148,0.004494183010125897,0.0019737720489501954,0.00031308543193702917,relu,0.0001,"(50, 50)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",-0.09912105209143117,-0.10019500181918478,-0.10705650801665469,-0.15436798425223794,-0.13182480398627044,-0.11851307003315581,0.02147385354647854,12
