Wavenumber (cm⁻¹),Importance,target_variable,Sample Type,Train Percentage,Model,Search Type,RMSE,MAE,MAPE,R²,run_id,run_name
1166.730203478395,0.0022599929160418844,hemoglobine,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.8483797272336566,0.7198615311801903,4.810190243211539,-0.11099638587201932,eb3c4af6d9f548b5a292b852d92ad7ec,experiment_linear_hemoglobine
1164.801723803224,0.0022505776849025914,hemoglobine,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.8483797272336566,0.7198615311801903,4.810190243211539,-0.11099638587201932,eb3c4af6d9f548b5a292b852d92ad7ec,experiment_linear_hemoglobine
1168.658683153565,0.002242939794139678,hemoglobine,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.8483797272336566,0.7198615311801903,4.810190243211539,-0.11099638587201932,eb3c4af6d9f548b5a292b852d92ad7ec,experiment_linear_hemoglobine
1162.873244128053,0.0022232088443399885,hemoglobine,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.8483797272336566,0.7198615311801903,4.810190243211539,-0.11099638587201932,eb3c4af6d9f548b5a292b852d92ad7ec,experiment_linear_hemoglobine
1170.587162828736,0.0022150324468549185,hemoglobine,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.8483797272336566,0.7198615311801903,4.810190243211539,-0.11099638587201932,eb3c4af6d9f548b5a292b852d92ad7ec,experiment_linear_hemoglobine
1172.515642503907,0.002198220767801611,hemoglobine,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.8483797272336566,0.7198615311801903,4.810190243211539,-0.11099638587201932,eb3c4af6d9f548b5a292b852d92ad7ec,experiment_linear_hemoglobine
1160.944764452882,0.0021954525763630555,hemoglobine,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.8483797272336566,0.7198615311801903,4.810190243211539,-0.11099638587201932,eb3c4af6d9f548b5a292b852d92ad7ec,experiment_linear_hemoglobine
1174.444122179078,0.00218338450651144,hemoglobine,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.8483797272336566,0.7198615311801903,4.810190243211539,-0.11099638587201932,eb3c4af6d9f548b5a292b852d92ad7ec,experiment_linear_hemoglobine
1159.016284777711,0.0021630021800849116,hemoglobine,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.8483797272336566,0.7198615311801903,4.810190243211539,-0.11099638587201932,eb3c4af6d9f548b5a292b852d92ad7ec,experiment_linear_hemoglobine
1353.792731969972,0.0021480466730775267,hemoglobine,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.8483797272336566,0.7198615311801903,4.810190243211539,-0.11099638587201932,eb3c4af6d9f548b5a292b852d92ad7ec,experiment_linear_hemoglobine
