Sample Type,Train Percentage,Model,RMSE,MAE,MAPE,R²,activation,alpha,hidden_layer_sizes,learning_rate,solver,target_variable,criterion,max_depth,max_features,n_estimators,min_samples_leaf,min_samples_split,splitter,colsample_bytree,subsample,learning_rate_init,max_iter,bootstrap,gamma,min_child_weight
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),364436.4665305838,59170.90061899769,43390.74210778042,-28839484.54708536,,,,,,salivarytestosterone,squared_error,4.0,sqrt,100.0,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),543278.9387254494,118290.90822814047,133604.83525050743,-64089898.82034946,,,,,,salivarytestosterone,absolute_error,4.0,log2,100.0,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),364436.4665305838,59170.90061899769,43390.74210778042,-28839484.54708536,,,,,,salivarytestosterone,squared_error,4.0,sqrt,100.0,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),543278.9387254494,118290.90822814047,133604.83525050743,-64089898.82034946,,,,,,salivarytestosterone,absolute_error,4.0,log2,100.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),405139.8215267178,109637.32767797922,115935.98089394771,-47338149.57950879,,,,,,salivarytestosterone,squared_error,12.0,sqrt,100.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),421678.4281441493,109630.2826774597,108440.91041904183,-51281908.81022437,,,,,,salivarytestosterone,absolute_error,4.0,log2,200.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),405139.8215267178,109637.32767797922,115935.98089394771,-47338149.57950879,,,,,,salivarytestosterone,squared_error,12.0,sqrt,100.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),421678.4281441493,109630.2826774597,108440.91041904183,-51281908.81022437,,,,,,salivarytestosterone,absolute_error,4.0,log2,200.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),11289330.233655084,1701965.536669475,36.165117574043165,-0.023255778722701903,,,,,,salivarytestosterone,squared_error,12.0,sqrt,100.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),11289327.224897854,1701969.5941071482,44.17060255891498,-0.023255233300121914,,,,,,salivarytestosterone,squared_error,8.0,sqrt,200.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),11289330.233655084,1701965.536669475,36.165117574043165,-0.023255778722701903,,,,,,salivarytestosterone,squared_error,12.0,sqrt,100.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),11289327.224897854,1701969.5941071482,44.17060255891498,-0.023255233300121914,,,,,,salivarytestosterone,squared_error,8.0,sqrt,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),1457575.1560713653,528078.2065709085,887801.183048196,-689095876.2853416,,,,,,salivarytestosterone,squared_error,8.0,sqrt,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),547874.3414610253,326455.71539175604,341331.5767232429,-97359796.15156123,,,,,,salivarytestosterone,absolute_error,4.0,log2,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),1457575.1560713653,528078.2065709085,887801.183048196,-689095876.2853416,,,,,,salivarytestosterone,squared_error,8.0,sqrt,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),547874.3414610253,326455.71539175604,341331.5767232429,-97359796.15156123,,,,,,salivarytestosterone,absolute_error,4.0,log2,200.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),832811.4145089382,256219.45891766617,190745.32550048383,-150464327.5520777,,,,,,salivarytestosterone,squared_error,4.0,sqrt,100.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),687184.9183287735,266067.2632553017,221026.48887390483,-102444217.17163852,,,,,,salivarytestosterone,absolute_error,4.0,log2,200.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),832811.4145089382,256219.45891766617,190745.32550048383,-150464327.5520777,,,,,,salivarytestosterone,squared_error,4.0,sqrt,100.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),687184.9183287735,266067.2632553017,221026.48887390483,-102444217.17163852,,,,,,salivarytestosterone,absolute_error,4.0,log2,200.0,,,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),79.50911320414669,60.57562138741831,57.88921064167234,-0.37270644843461875,,,,,,salivarytestosterone,absolute_error,10.0,,,1.0,10.0,best,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),89.86925968304135,71.10654581712801,70.01962576207661,-0.7537439377647956,,,,,,salivarytestosterone,absolute_error,,,,2.0,10.0,random,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),79.50911320414669,60.57562138741831,57.88921064167234,-0.37270644843461875,,,,,,salivarytestosterone,absolute_error,10.0,,,1.0,10.0,best,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),89.86925968304135,71.10654581712801,70.01962576207661,-0.7537439377647956,,,,,,salivarytestosterone,absolute_error,,,,2.0,10.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),84.04796138757733,67.206647225346,76.50298917288634,-1.0373037743746525,,,,,,salivarytestosterone,squared_error,10.0,,,2.0,5.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),77.11621881222202,60.82432874080022,68.97113143808991,-0.7151135411636051,,,,,,salivarytestosterone,absolute_error,10.0,,,4.0,10.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),84.04796138757733,67.206647225346,76.50298917288634,-1.0373037743746525,,,,,,salivarytestosterone,squared_error,10.0,,,2.0,5.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),77.11621881222202,60.82432874080022,68.97113143808991,-0.7151135411636051,,,,,,salivarytestosterone,absolute_error,10.0,,,4.0,10.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),11289338.340483222,1701974.7554410442,44.744143640168296,-0.023257248315945667,,,,,,salivarytestosterone,absolute_error,,,,1.0,10.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),11289327.957691018,1701972.5214918933,42.37427927399265,-0.0232553661396524,,,,,,salivarytestosterone,absolute_error,10.0,,,4.0,10.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),11289338.340483222,1701974.7554410442,44.744143640168296,-0.023257248315945667,,,,,,salivarytestosterone,absolute_error,,,,1.0,10.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),11289327.957691018,1701972.5214918933,42.37427927399265,-0.0232553661396524,,,,,,salivarytestosterone,absolute_error,10.0,,,4.0,10.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),75.17052273113904,60.89696977566777,51.82370952603298,-0.8327907220836879,,,,,,salivarytestosterone,squared_error,,,,2.0,2.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),98.96725105447649,75.51386682733089,59.83506906799298,-2.1768795697073164,,,,,,salivarytestosterone,absolute_error,,,,2.0,10.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),75.17052273113904,60.89696977566777,51.82370952603298,-0.8327907220836879,,,,,,salivarytestosterone,squared_error,,,,2.0,2.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),98.96725105447649,75.51386682733089,59.83506906799298,-2.1768795697073164,,,,,,salivarytestosterone,absolute_error,,,,2.0,10.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),85.51429134459113,60.182171581132934,65.13256737023626,-0.5864179516658972,,,,,,salivarytestosterone,absolute_error,,,,4.0,10.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),85.11472387987777,63.74411210442097,68.78182126328696,-0.5716274394062204,,,,,,salivarytestosterone,absolute_error,10.0,,,2.0,10.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),85.51429134459113,60.182171581132934,65.13256737023626,-0.5864179516658972,,,,,,salivarytestosterone,absolute_error,,,,4.0,10.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),85.11472387987777,63.74411210442097,68.78182126328696,-0.5716274394062204,,,,,,salivarytestosterone,absolute_error,10.0,,,2.0,10.0,random,,,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),75.74536401685687,57.760861139934924,56.17865991184537,-0.24582192217974375,,,,0.1,,salivarytestosterone,,10.0,,100.0,,,,1.0,1.0,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),72.3615699651408,52.644898266769204,57.90525616054186,-0.1369983021263299,,,,0.1,,salivarytestosterone,,10.0,,100.0,,,,1.0,1.0,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),75.74536401685687,57.760861139934924,56.17865991184537,-0.24582192217974375,,,,0.1,,salivarytestosterone,,10.0,,100.0,,,,1.0,1.0,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),72.3615699651408,52.644898266769204,57.90525616054186,-0.1369983021263299,,,,0.1,,salivarytestosterone,,10.0,,100.0,,,,1.0,1.0,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),63.08599924283817,52.03973015373326,73.02625767090738,-0.14780310354570814,,,,0.1,,salivarytestosterone,,3.0,,100.0,,,,1.0,1.0,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),360027.1568133802,325699.11237145937,337937.33301474544,-37382809.00518733,,,,0.01,,salivarytestosterone,,3.0,,50.0,,,,0.8,0.8,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),63.08599924283817,52.03973015373326,73.02625767090738,-0.14780310354570814,,,,0.1,,salivarytestosterone,,3.0,,100.0,,,,1.0,1.0,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),360027.1568133802,325699.11237145937,337937.33301474544,-37382809.00518733,,,,0.01,,salivarytestosterone,,3.0,,50.0,,,,0.8,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),11289331.263861498,1701972.9532599496,40.561707344286816,-0.023255965476865814,,,,0.1,,salivarytestosterone,,3.0,,100.0,,,,1.0,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),11289326.71473516,1701972.8002893387,47.27388200328653,-0.023255140818678965,,,,0.1,,salivarytestosterone,,3.0,,50.0,,,,0.8,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),11289331.263861498,1701972.9532599496,40.561707344286816,-0.023255965476865814,,,,0.1,,salivarytestosterone,,3.0,,100.0,,,,1.0,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),11289326.71473516,1701972.8002893387,47.27388200328653,-0.023255140818678965,,,,0.1,,salivarytestosterone,,3.0,,50.0,,,,0.8,0.8,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),75.18087654565012,58.7720308302018,61.56761759069871,-0.8332956455926814,,,,0.1,,salivarytestosterone,,3.0,,100.0,,,,1.0,1.0,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),586385.424164257,434836.1864490026,509821.6258831795,-111528039.01822849,,,,0.01,,salivarytestosterone,,10.0,,50.0,,,,0.8,0.8,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),75.18087654565012,58.7720308302018,61.56761759069871,-0.8332956455926814,,,,0.1,,salivarytestosterone,,3.0,,100.0,,,,1.0,1.0,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),586385.424164257,434836.1864490026,509821.6258831795,-111528039.01822849,,,,0.01,,salivarytestosterone,,10.0,,50.0,,,,0.8,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),344044.9077132505,326641.66780638247,354496.63068871025,-25678548.120198153,,,,0.01,,salivarytestosterone,,3.0,,50.0,,,,0.8,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),1896283.262197614,594674.6275103299,528746.6652209315,-780093458.8506801,,,,0.01,,salivarytestosterone,,6.0,,50.0,,,,0.8,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),344044.9077132505,326641.66780638247,354496.63068871025,-25678548.120198153,,,,0.01,,salivarytestosterone,,3.0,,50.0,,,,0.8,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),1896283.262197614,594674.6275103299,528746.6652209315,-780093458.8506801,,,,0.01,,salivarytestosterone,,6.0,,50.0,,,,0.8,0.8,,,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),93.551427637346,73.15039109971137,52.127545429740394,-0.9003985632347842,relu,2.279588319689008e-06,,,adam,salivarytestosterone,,,,,,,,,,0.0008423206900391794,2053.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),157.89751511773233,141.78001707683777,103.117403652747,-4.413703237945139,tanh,0.0016364520745753956,,,adam,salivarytestosterone,,,,,,,,,,0.005015640979198558,2923.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),87.84470361072947,69.62431555253622,53.1242380664542,-0.6756180048221518,relu,0.008386910438966689,,,adam,salivarytestosterone,,,,,,,,,,0.005997576113946328,1522.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),68.01703616803535,51.76014766004203,50.53138263176965,-0.00456781990517352,relu,0.1,,,adam,salivarytestosterone,,,,,,,,,,0.01,1790.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),129.13141758994345,115.30272941170468,86.48929880967545,-3.8091160721391564,relu,8.655238162054917e-05,,,adam,salivarytestosterone,,,,,,,,,,0.004506927768255345,2049.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),119.98288749797271,105.39356295439839,78.9150275797522,-3.1518345703040733,logistic,1e-06,,,sgd,salivarytestosterone,,,,,,,,,,0.00011162344898062892,500.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),113.90222084886625,99.03536701811979,72.36316520228485,-2.7416727912904477,relu,1e-06,,,adam,salivarytestosterone,,,,,,,,,,0.01,3000.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),124.60427445254798,109.90332770299773,80.59780235540725,-3.4778269240935966,tanh,1.165450551090543e-05,,,sgd,salivarytestosterone,,,,,,,,,,0.00019185376635621828,3000.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),11289335.772513425,1701967.5671213218,36.98364147139132,-0.0232567827982455,logistic,0.1,,,sgd,salivarytestosterone,,,,,,,,,,0.0001,3000.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),11289329.20221033,1701969.1882920153,41.84057590252623,-0.02325559174407066,logistic,0.1,,,sgd,salivarytestosterone,,,,,,,,,,0.0004487696657188885,2874.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),11289335.796406241,1701967.6469080187,37.01715616941143,-0.02325678712949908,logistic,0.0005080321884561601,,,sgd,salivarytestosterone,,,,,,,,,,0.00011164140350811369,2374.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),11289331.314340042,1701970.2167715458,39.949065677519805,-0.02325597462753559,relu,0.00014354767377912402,,,sgd,salivarytestosterone,,,,,,,,,,0.009425794371056284,1481.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),96.26455736884552,76.9110833982718,79.82602325866178,-2.005734205001485,relu,0.04360778707095923,,,adam,salivarytestosterone,,,,,,,,,,0.009837147996627108,2030.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),2502.0115979145494,2501.3366523082846,2343.581095583457,-2029.4690503562013,logistic,2.529312110977989e-05,,,sgd,salivarytestosterone,,,,,,,,,,0.0001,500.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),95.04066045069169,76.24589034012392,78.38280026374474,-1.9297909174212893,relu,1e-06,,,adam,salivarytestosterone,,,,,,,,,,0.01,3000.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),55.54347609869861,44.39360708569833,44.523721575466794,-0.0006537997636766324,relu,0.00858258600682894,,,adam,salivarytestosterone,,,,,,,,,,0.005917807961937697,2187.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),85.34196665987912,59.69888029478017,61.6968765611299,-0.5800306328135012,relu,1e-06,,,adam,salivarytestosterone,,,,,,,,,,0.01,811.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),92.90035228043195,72.71749541630979,90.8850448743561,-0.8722978352596478,logistic,0.0004066014008354231,,,adam,salivarytestosterone,,,,,,,,,,0.0027431283428900072,1682.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),85.46551104191349,59.55686241107074,59.67990002100632,-0.5846085727929264,relu,1.9350834573489424e-06,,,adam,salivarytestosterone,,,,,,,,,,0.0023525430430838276,745.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),243.29865069959544,233.63362364421909,216.72771314482847,-11.841614081166524,relu,3.6467718401068455e-06,,,sgd,salivarytestosterone,,,,,,,,,,0.0021349343420119715,2712.0,,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),770725.0093377909,546324.4147461777,457232.5053263582,-128986053.3298805,,,,,,salivarytestosterone,,3.0,,78.0,10.0,3.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),701168.5355507456,376325.8708684836,346507.9909019331,-106755114.0602774,,,,,,salivarytestosterone,,14.0,,65.0,10.0,19.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),737951.8450718086,472577.4711692639,370298.9720525762,-118249658.92827001,,,,,,salivarytestosterone,,6.0,,55.0,9.0,19.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),775630.1931782891,429319.9723183607,398677.8397689051,-130633109.47319213,,,,,,salivarytestosterone,,12.0,,299.0,10.0,2.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),787036.8620488377,483447.77108782047,401118.41299629165,-178645288.48788577,,,,,,salivarytestosterone,,3.0,,300.0,10.0,20.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),1304615.6079556388,549659.0298676436,535343.7732302063,-490870079.5197596,,,,,,salivarytestosterone,,15.0,,300.0,10.0,20.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),787036.8620488377,483447.77108782047,401118.41299629165,-178645288.48788577,,,,,,salivarytestosterone,,3.0,,300.0,10.0,2.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),1304615.5935577874,549659.0101557758,535343.787920012,-490870068.6851898,,,,,,salivarytestosterone,,6.0,,300.0,10.0,2.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),11289329.011494085,1701967.1603611752,37.1142599655841,-0.023255557171341312,,,,,,salivarytestosterone,,13.0,,191.0,3.0,4.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),11289328.523942262,1701969.6091769433,43.380805142409166,-0.023255468788745626,,,,,,salivarytestosterone,,4.0,,227.0,6.0,5.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),11289329.110217331,1701967.1909606056,36.90886308685138,-0.02325557506773035,,,,,,salivarytestosterone,,15.0,,50.0,3.0,9.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),11289328.27334552,1701969.936404427,44.12340679753912,-0.0232554233609803,,,,,,salivarytestosterone,,15.0,,300.0,6.0,2.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),50.982911456222304,44.577772750612034,43.1928495384592,0.15692346321292527,,,,,,salivarytestosterone,,3.0,,277.0,1.0,8.0,,,,,,False,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),1397652.6585079408,867908.3678297041,1029951.9192405193,-633601572.248658,,,,,,salivarytestosterone,,4.0,,277.0,10.0,20.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),74.43070052152663,55.80519165271955,53.1740342147488,-0.7968918960456854,,,,,,salivarytestosterone,,5.0,,219.0,1.0,16.0,,,,,,False,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),1421825.329563192,893991.1834112084,1051466.8452723767,-655707619.174736,,,,,,salivarytestosterone,,15.0,,300.0,10.0,20.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),883751.0898375202,604678.6204545131,590254.1005904218,-169433832.96846038,,,,,,salivarytestosterone,,3.0,,50.0,9.0,2.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),1250763.9304190683,584922.3582868107,441223.1465199775,-339383644.6741672,,,,,,salivarytestosterone,,14.0,,300.0,10.0,20.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),834018.3778328232,590400.8373408414,601517.9421088855,-150900768.55098745,,,,,,salivarytestosterone,,15.0,,50.0,10.0,20.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),1255958.0933179418,593167.2285513008,449342.4966429365,-342208277.2015688,,,,,,salivarytestosterone,,15.0,,272.0,10.0,20.0,,,,,,True,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),79.88194462328848,61.61148763899594,54.881882585011496,-0.38561032830923936,,,,,,salivarytestosterone,absolute_error,100.0,,,20.0,2.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),63.686144440548205,50.64888395830435,49.52204589306694,0.11928829250569772,,,,,,salivarytestosterone,absolute_error,25.0,,,9.0,21.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),78.77789657465418,61.43813563882176,55.0551011415703,-0.34757397749327223,,,,,,salivarytestosterone,absolute_error,84.0,,,17.0,17.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),62.68669505957351,49.80380625299695,48.789093233784,0.14671403548957418,,,,,,salivarytestosterone,absolute_error,51.0,,,10.0,5.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),72.59792455590669,56.48420192981307,63.33485803573362,-0.5200218547971895,,,,,,salivarytestosterone,absolute_error,89.0,log2,,8.0,26.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),64.41337972142966,53.10891607778358,59.77438237949967,-0.19661266634465902,,,,,,salivarytestosterone,absolute_error,82.0,log2,,2.0,29.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),72.29298759574374,58.245369744015456,69.77591551052886,-0.5072794136910175,,,,,,salivarytestosterone,absolute_error,100.0,,,17.0,50.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),70.78488113334694,59.61043596335025,63.66005220122349,-0.4450485418826269,,,,,,salivarytestosterone,absolute_error,24.0,sqrt,,10.0,17.0,,,,,,,,
SALIVA,0.8,Decision Tree Regressor (BayesSearchCV),11289338.867919505,1701969.8131560755,36.17113009002535,-0.0232573439288144,,,,,,salivarytestosterone,squared_error,50.0,log2,,7.0,17.0,,,,,,,,
SALIVA,0.8,Decision Tree Regressor (BayesSearchCV),11289327.948657773,1701973.9147949798,44.946864519614785,-0.023255364502120957,,,,,,salivarytestosterone,squared_error,82.0,log2,,14.0,9.0,,,,,,,,
