mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0006166934967041015,0.00014210360148995054,0.00022301673889160156,2.709618497919445e-05,squared_error,,1,2,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",-1.2903225806451613e-05,-4.516129032258064e-05,-0.0007200000000000002,-0.00030666666666666673,-0.0007266666666666668,-0.00036227956989247324,0.00031191745397182415,39
0.00035939216613769533,5.42798212178926e-05,0.00022253990173339843,1.2970146009718999e-05,squared_error,,1,2,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",-2.903225806451613e-05,-6.451612903225807e-05,-0.0005500000000000001,-9.666666666666668e-05,-0.00014,-0.00017604301075268818,0.0001905224077024646,1
0.0005276203155517578,5.380785661614798e-05,0.00021076202392578125,1.7968600922981998e-06,squared_error,,1,5,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",-2.0161290322580645e-07,-4.092741935483871e-05,-0.0008681481481481484,-0.00044770833333333343,-0.0006866666666666668,-0.0004087304360812427,0.00034409513724761577,60
0.00029239654541015627,3.407300965299577e-06,0.00020656585693359374,1.6696111106883618e-06,squared_error,,1,5,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",-0.0,-0.00013620071684587815,-0.0003718518518518519,-1.4166666666666666e-05,-0.0010733333333333335,-0.000319110513739546,0.0003999779928916807,28
0.0005132675170898438,5.307401068831187e-05,0.0002033710479736328,1.4774258980588596e-06,squared_error,,1,10,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",-4.39068100358423e-06,-4.092741935483871e-05,-0.0008681481481481484,-0.0003766666666666667,-0.0007144000000000002,-0.00040090658303464766,0.00034756013437762834,54
0.0002850532531738281,6.209144901526653e-06,0.00020322799682617187,2.4574468091440437e-06,squared_error,,1,10,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",-7.258064516129032e-06,-7.74141776184787e-05,-0.0004885185185185186,-8.497448559670783e-05,-0.00039541399176954735,-0.00021071584760387632,0.00019300933825328065,10
0.0004527568817138672,3.173135431974602e-05,0.00020403861999511718,2.2233091787099394e-06,squared_error,,2,2,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",-8.064516129032258e-07,-5.6272401433691775e-05,-0.0008681481481481484,-0.0004733333333333334,-5e-05,-0.00028971206690561535,0.00033577595999451885,21
0.00028533935546875,5.295684009565548e-06,0.00020203590393066406,2.1409935303348202e-06,squared_error,,2,2,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",-0.0002329749103942653,-0.00011362007168458783,-0.0005485185185185188,-0.0005875,-0.0005000000000000001,-0.0003965227001194744,0.00018818309497422155,47
0.0004443645477294922,2.9903963334275694e-05,0.00020313262939453125,2.384185791015625e-06,squared_error,,2,5,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",-2.0161290322580645e-07,-5.022401433691757e-05,-0.0008681481481481484,-0.0004733333333333334,-0.000994166666666667,-0.0004772147550776585,0.00040741769540199053,102
0.0002819061279296875,1.419341665853235e-06,0.0002026081085205078,1.5184100463953647e-06,squared_error,,2,5,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",-0.0005443548387096776,-0.00011362007168458783,-0.0005485185185185188,-0.0005710416666666666,-0.000981666666666667,-0.0005518403524492236,0.00027467196174035444,106
