run_id,target,sample_type,train_percentage,model_type,search_to_use,scale,apply_pls,apply_smote_resampling,n_components,main_run_id,experiment_id,rmse,mae,mape,r2,run_name
450a604a3fc14c6880825cdf4802373c,anaerobicthreshold_relative,CAPILAR,0.8,MLP Regressor,GridSearchCV,True,True,False,10,42ae3be6360248dc8a445130874a5d93,238930090013887538,9.355631344978471,7.425861320546913,25.636160945267285,-0.6388942884206439,experiment_linear_anaerobicthreshold_relative
a5e0191ebc9b496ebc7d909a9f1398c7,anaerobicthreshold_relative,CAPILAR,0.8,MLP Regressor,GridSearchCV,True,False,False,10,42ae3be6360248dc8a445130874a5d93,238930090013887538,6.423712174467284,5.389661836212036,19.993000517776625,0.2273605338974758,experiment_linear_anaerobicthreshold_relative
086d3fc152e147b4a9d582b4a9447420,anaerobicthreshold_relative,CAPILAR,0.8,MLP Regressor,GridSearchCV,False,True,False,10,42ae3be6360248dc8a445130874a5d93,238930090013887538,9.355631344978452,7.425861320546926,25.636160945267317,-0.6388942884206368,experiment_linear_anaerobicthreshold_relative
8076ba0728b94e2e8d8140594fae400c,anaerobicthreshold_relative,CAPILAR,0.8,MLP Regressor,GridSearchCV,False,False,False,10,42ae3be6360248dc8a445130874a5d93,238930090013887538,6.6097427960040145,5.579800912823107,20.43273712345656,0.18196127807062157,experiment_linear_anaerobicthreshold_relative
0e64b6d0e24f46b686225ee616479327,anaerobicthreshold_relative,PLASMA,0.8,MLP Regressor,GridSearchCV,True,True,False,10,42ae3be6360248dc8a445130874a5d93,238930090013887538,6.061557650143075,4.7996588809696945,15.88149357241934,0.14334942902649905,experiment_linear_anaerobicthreshold_relative
221fccb803fe45a1838eb688b2e3b64e,anaerobicthreshold_relative,PLASMA,0.8,MLP Regressor,GridSearchCV,True,False,False,10,42ae3be6360248dc8a445130874a5d93,238930090013887538,7.844254634747708,6.195065578078206,20.097629860322332,-0.4346256607457284,experiment_linear_anaerobicthreshold_relative
6d03cb97d9144ae98ad69c284474edfe,anaerobicthreshold_relative,PLASMA,0.8,MLP Regressor,GridSearchCV,False,True,False,10,42ae3be6360248dc8a445130874a5d93,238930090013887538,6.061557653457722,4.799658885165446,15.881493590851981,0.14334942808961282,experiment_linear_anaerobicthreshold_relative
04323cc71bab42c2a0c69b924b928b3c,anaerobicthreshold_relative,PLASMA,0.8,MLP Regressor,GridSearchCV,False,False,False,10,42ae3be6360248dc8a445130874a5d93,238930090013887538,6.825920097715184,5.454469677796735,16.955899622696112,-0.08631963447556901,experiment_linear_anaerobicthreshold_relative
c6a7acae85e24d7da263bbf1d8d917ff,anaerobicthreshold_relative,SALIVA,0.8,MLP Regressor,GridSearchCV,True,True,False,10,42ae3be6360248dc8a445130874a5d93,238930090013887538,7.466283944796635,5.563020809772685,19.48475422386647,-0.17950716743250394,experiment_linear_anaerobicthreshold_relative
bfa6262a89af495e99dd8057357f6c1c,anaerobicthreshold_relative,SALIVA,0.8,MLP Regressor,GridSearchCV,True,False,False,10,42ae3be6360248dc8a445130874a5d93,238930090013887538,6.929250620044939,5.518508332158838,17.79292010819628,-0.01593078007077997,experiment_linear_anaerobicthreshold_relative
