run_id,target,sample_type,train_percentage,model_type,search_to_use,scale,apply_pls,apply_smote_resampling,n_components,main_run_id,experiment_id,rmse,mae,mape,r2,run_name
078e2a857d394e3a859226522fd402dd,erythrocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,True,True,False,10,24c5c82380084c7a98b049e684423541,336379660501900153,0.906737998551746,0.43342248955704576,92.57457764529553,0.002736657220728911,experiment_linear_erythrocytes
49183bedcb674e839f625199bb0e2d3c,erythrocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,True,False,False,10,24c5c82380084c7a98b049e684423541,336379660501900153,0.8988617581319168,0.42241694942713426,92.76378771916725,0.01998656094313145,experiment_linear_erythrocytes
9d9d248ec7d24c569b927e0149f7691e,erythrocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,False,True,False,10,24c5c82380084c7a98b049e684423541,336379660501900153,0.9067379985517483,0.43342248955704177,92.57457764529488,0.0027366572207236928,experiment_linear_erythrocytes
9e2d6813ef4f4c5c9c059587f4fa4b4a,erythrocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,False,False,False,10,24c5c82380084c7a98b049e684423541,336379660501900153,0.9085754767638174,0.4417539846091141,92.1642613055198,-0.0013092885099865725,experiment_linear_erythrocytes
8aaec3a8cea8482485dd232401bf689c,erythrocytes,PLASMA,0.8,MLP Regressor,GridSearchCV,True,True,False,10,24c5c82380084c7a98b049e684423541,336379660501900153,0.9093733020085005,0.48418779598528594,87.78206414389551,-0.055734851531586305,experiment_linear_erythrocytes
65b82daa4633498c95d201bd1ac99822,erythrocytes,PLASMA,0.8,MLP Regressor,GridSearchCV,True,False,False,10,24c5c82380084c7a98b049e684423541,336379660501900153,0.939879511962716,0.5321748277857359,89.78709115248206,-0.12775516415273103,experiment_linear_erythrocytes
16abd2a00dd24c43a5f1727ecdb2d65c,erythrocytes,PLASMA,0.8,MLP Regressor,GridSearchCV,False,True,False,10,24c5c82380084c7a98b049e684423541,336379660501900153,0.9093733020084982,0.48418779598529665,87.78206414389543,-0.055734851531580976,experiment_linear_erythrocytes
505c28b8bae84a8189faa6c915f76c24,erythrocytes,PLASMA,0.8,MLP Regressor,GridSearchCV,False,False,False,10,24c5c82380084c7a98b049e684423541,336379660501900153,0.8888194944926712,0.45293285674751615,87.69295042917685,-0.008550390600764013,experiment_linear_erythrocytes
5e1df3c280934ce58826b4e5be80d068,erythrocytes,SALIVA,0.8,MLP Regressor,GridSearchCV,True,True,False,10,24c5c82380084c7a98b049e684423541,336379660501900153,0.8816485304110602,0.4423248143285441,86.88573416177321,-0.0013299713771059984,experiment_linear_erythrocytes
b352ce0c2a9146efbea996cd55692744,erythrocytes,SALIVA,0.8,MLP Regressor,GridSearchCV,True,False,False,10,24c5c82380084c7a98b049e684423541,336379660501900153,0.9932292869280562,0.5478142019085253,94.68817010696368,-0.27082360614032175,experiment_linear_erythrocytes
