Sample Type,Train Percentage,Model,RMSE,MAE,MAPE,R²,activation,alpha,hidden_layer_sizes,learning_rate,solver,target_variable,criterion,max_depth,max_features,n_estimators,min_samples_leaf,min_samples_split,splitter,colsample_bytree,subsample,learning_rate_init,max_iter,bootstrap,gamma,min_child_weight
CAPILAR,0.8,MLP Regressor (GridSearchCV),13.101400953051954,10.675048008054654,14.21810613565758,-0.19397683600593063,tanh,0.0001,"(100,)",constant,adam,bodyweight_kg,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),14.851924753442715,10.968707789470177,13.999943136441209,-0.5343551871475432,tanh,0.0001,"(100,)",constant,sgd,bodyweight_kg,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),13.101400953044172,10.67504800805319,14.218106135653647,-0.1939768360045122,tanh,0.0001,"(100,)",constant,adam,bodyweight_kg,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),12.16956957313883,9.446994120776207,11.95917235604604,-0.030174655732738476,tanh,0.0001,"(50,)",constant,sgd,bodyweight_kg,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),17.72176334818286,13.075439511682806,16.208016665485808,-0.29457880054983754,tanh,0.001,"(50, 50)",constant,sgd,bodyweight_kg,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),20.814848684595816,16.351715669397358,21.205450302753974,-0.7859164662151004,tanh,0.001,"(50,)",adaptive,sgd,bodyweight_kg,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),20.124764314456534,14.197945331557376,18.093519756381856,-0.669460820068206,tanh,0.001,"(50, 50)",constant,sgd,bodyweight_kg,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),15.748604238558881,10.807233312216303,12.936241543294297,-0.022348028901777894,relu,0.0001,"(50, 50)",constant,adam,bodyweight_kg,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),15.067899021811941,11.868535849797222,16.959974405375124,-0.7371106804833498,tanh,0.001,"(100,)",constant,adam,bodyweight_kg,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),19.07563586548896,15.637418311325236,22.974834417508617,-1.7840699036164018,relu,0.001,"(50, 50)",constant,adam,bodyweight_kg,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),15.06789902181187,11.868535849797182,16.959974405375092,-0.7371106804833332,tanh,0.001,"(100,)",constant,adam,bodyweight_kg,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),11.595980195658582,9.365731637875523,13.476545646948368,-0.02881436198547238,tanh,0.001,"(100,)",constant,sgd,bodyweight_kg,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),16.381317092316138,13.673746059325625,18.09336691388981,-0.436057327308391,tanh,0.001,"(50, 50)",adaptive,sgd,bodyweight_kg,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),17.158203587526337,13.584716366481842,17.88861458938192,-0.5754977103230963,tanh,0.001,"(50, 50)",adaptive,sgd,bodyweight_kg,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),16.381297687012204,13.673700150206914,18.09330140079913,-0.4360539250041391,tanh,0.001,"(50, 50)",adaptive,sgd,bodyweight_kg,,,,,,,,,,,,,,
