mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.17779803276062012,0.08534437629904963,0.011161422729492188,0.001025133935891602,0.8,0.01,3,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",-175.86229901025123,-103.28198102957043,-108.12899252700886,-76.38006353958248,-62.84621653654782,-105.29991052859216,39.06353823219611,3
0.15016398429870606,0.037770359759726216,0.011924552917480468,0.0024266450028033746,0.8,0.01,3,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",-178.8089497400969,-104.18682626833983,-112.05016409953902,-77.29052494822419,-62.82884162680365,-107.03306133660071,40.05916135236666,11
0.40097908973693847,0.08197352018119966,0.018585729598999023,0.01043540244072464,0.8,0.01,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-173.01353596654397,-104.15214172068136,-107.15200588566404,-78.9293883257871,-69.65035356571943,-106.57948509287917,36.18837243637582,7
0.2830524921417236,0.013532282074385915,0.030966854095458983,0.03901470577360245,0.8,0.01,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-176.0065221603379,-106.14563535592612,-112.66646147780985,-82.91716821773109,-73.96819385232155,-110.34079621282531,35.8050757090178,19
0.4388430118560791,0.06382721413676391,0.011463212966918945,0.000648517667964983,0.8,0.01,6,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.8}",-179.69914750378481,-102.60550771495971,-107.3326845454531,-76.90808618456975,-61.665748161871846,-105.64223482212785,40.63517767805136,4
0.38987507820129397,0.03620017901785186,0.031342935562133786,0.04053732152177826,0.8,0.01,6,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'subsample': 1.0}",-183.5251041372439,-104.28809611015659,-109.9199104447034,-75.38393226517545,-60.91078981467792,-106.80556655439145,42.41597311302621,10
0.7353772640228271,0.0704390905640531,0.01089015007019043,0.00017869103340728058,0.8,0.01,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-179.84725268710747,-102.7934012579005,-107.38716784520345,-80.4600437961706,-69.24465612164254,-107.94650434160489,38.6003199735637,14
0.7160766124725342,0.06166061157877255,0.03138580322265625,0.0405942305123257,0.8,0.01,6,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-189.38639287152293,-111.40461451443281,-111.65268297388623,-85.08826277683653,-70.55488567464812,-113.6173677622653,41.0316673414005,23
0.6664642810821533,0.03158737395019283,0.010936355590820313,0.00023240661539695507,0.8,0.01,10,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.8}",-180.24394366366528,-102.97598281201596,-107.56124285664828,-76.95083123060361,-62.25606199521984,-105.99761251163059,40.69676060770091,6
0.7989702701568604,0.04038290839596919,0.011168432235717774,0.00027644912965890266,0.8,0.01,10,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0}",-183.42512617342572,-103.80445061876047,-108.22462841974306,-76.28940716805168,-62.176805672561414,-106.78408361050847,41.96316795383115,9
