mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0624046802520752,0.0006823678585055276,0.006103706359863281,0.00011093802740540862,squared_error,4,sqrt,100,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 100}",-1840.410508404848,-1688.1898381677274,-2001.3447962237299,-2312.329006652613,-2060.1535681666232,-1980.4855435231082,210.69408222738122,13
0.12304649353027344,0.001656486185834576,0.010774850845336914,0.00013768469614946889,squared_error,4,sqrt,200,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200}",-1812.840269851925,-1713.7908396002474,-1949.0670288663773,-2361.297246184058,-2041.3144520194535,-1975.6619673044122,223.07823762201645,12
0.041721010208129884,0.0007032494347692241,0.006233692169189453,0.00020750707306701655,squared_error,4,log2,100,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 100}",-1855.9177838945482,-1647.8467412402465,-1993.4948958261944,-2209.866620604226,-2161.1203353165106,-1973.649275376345,205.5946869394579,11
0.0815129280090332,0.0008202710048710276,0.010849905014038087,0.0003653147903637875,squared_error,4,log2,200,"{'criterion': 'squared_error', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200}",-1812.6147820581161,-1621.6610554077797,-1955.3658446348022,-2282.680932981234,-2112.4423357237524,-1956.9529901611372,229.57889631987743,6
0.0824744701385498,0.0005243725350170478,0.006197977066040039,8.818295906716129e-05,squared_error,8,sqrt,100,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 100}",-1819.473862332011,-1616.90233484899,-2018.004400929714,-2452.484544448567,-2108.4092673342648,-2003.0548819787095,281.46965611503305,17
0.1652437210083008,0.002863612281190601,0.011148500442504882,0.00033044032022905994,squared_error,8,sqrt,200,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",-1803.7487865492815,-1683.035763038326,-2014.5530599472802,-2548.957964805411,-2120.999398237535,-2034.2589945155664,299.7732362364796,20
0.0486353874206543,0.00033141419504255343,0.00615224838256836,4.542323838626048e-05,squared_error,8,log2,100,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 100}",-1817.5957279594813,-1670.8540594325498,-2024.7203310315995,-2350.394307707758,-2106.090629722378,-1993.9310111707532,234.97518714911874,14
0.09660468101501465,0.0011028590205662179,0.01105031967163086,0.0002280435310056437,squared_error,8,log2,200,"{'criterion': 'squared_error', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",-1809.9960952756844,-1683.0155403075291,-1955.3148688545127,-2454.9626550045955,-2080.0716040047037,-1996.6721526894048,265.3015261247501,15
0.10639438629150391,0.019980109466859557,0.008776617050170899,0.00421114472139405,squared_error,12,sqrt,100,"{'criterion': 'squared_error', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 100}",-1792.75188599479,-1679.9227446409354,-2039.4950188664754,-2430.200066377175,-2122.432010017771,-2012.9603451794294,263.1284584092869,18
0.18311448097229005,0.0075626206343708275,0.011024570465087891,0.00024018920498558103,squared_error,12,sqrt,200,"{'criterion': 'squared_error', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 200}",-1779.5531726065344,-1695.9023854544923,-1965.9528989868768,-2566.823772509122,-2170.86342422176,-2035.8191307557572,311.8652966090579,22
0.05181078910827637,0.0008018980484447158,0.006628847122192383,0.0002004420939890367,squared_error,12,log2,100,"{'criterion': 'squared_error', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 100}",-1969.3800414106581,-1716.3134325014764,-2017.4976321162071,-2383.4577898223865,-2085.9015378164954,-2034.5100867334447,214.5628289875674,21
0.10019340515136718,0.0008412954697417973,0.011075496673583984,0.00015143517860598412,squared_error,12,log2,200,"{'criterion': 'squared_error', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 200}",-1907.5819023065703,-1697.7568697471368,-1980.6338295222527,-2524.262586832741,-2086.7084178850914,-2039.3887212587583,273.8172076396904,23
0.1757734775543213,0.0010971868166603869,0.006018400192260742,7.847267837935095e-05,absolute_error,4,sqrt,100,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 100}",-1821.5428921102928,-1670.9043881212122,-1853.3999660075758,-2238.385495045454,-2098.2116787803025,-1936.4888840129674,203.9349405610192,3
0.3491392135620117,0.0022256555464569097,0.010839080810546875,0.0005138327080192027,absolute_error,4,sqrt,200,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200}",-1784.72349149816,-1681.3706494999994,-1855.3774888768937,-2254.4415008465926,-2080.6158955132573,-1931.305805246981,208.05251588721063,1
0.0844644546508789,0.001868221354331256,0.006339263916015625,0.00021920663153751537,absolute_error,4,log2,100,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 100}",-1798.135594580882,-1649.784188234848,-1913.787400583334,-2123.302993704545,-2209.782334666666,-1938.9585023540549,205.62825647469631,4
0.16492900848388672,0.0019311770309167569,0.010827159881591797,0.00030457387366133017,absolute_error,4,log2,200,"{'criterion': 'absolute_error', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 200}",-1777.5134436158082,-1692.5721998333324,-1893.1631652045455,-2201.663652443181,-2117.4578921458324,-1936.4740706485397,194.78865264709668,2
0.2561338424682617,0.0034682477483986363,0.006253528594970703,0.0001163605191079789,absolute_error,8,sqrt,100,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 100}",-1808.795468764706,-1632.5852702575758,-1887.301210689394,-2312.5391658636377,-2183.627841166666,-1964.969791348396,248.8043850771435,8
0.5029046058654785,0.004925322673858616,0.01114964485168457,0.0004479751488488284,absolute_error,8,sqrt,200,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 200}",-1764.9267126985308,-1697.3174097746198,-1948.1379736856054,-2428.694157653409,-2146.618908551137,-1997.1390324726606,266.3834567223083,16
0.11371045112609864,0.002891810895683702,0.006182527542114258,7.950415630815914e-05,absolute_error,8,log2,100,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 100}",-1852.4574539632358,-1643.492405469696,-1817.4428644015156,-2255.0529510378788,-2145.8053673409086,-1942.8502084426468,224.57706704381954,5
0.22201900482177733,0.0037847586987220876,0.011066627502441407,0.0004015689839487737,absolute_error,8,log2,200,"{'criterion': 'absolute_error', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 200}",-1859.7721126838246,-1650.3877396401497,-1817.3737365624995,-2368.5832817670457,-2132.304555225379,-1965.6842851757797,254.05323638335716,9
0.2772688865661621,0.00430923293874562,0.0062848091125488285,0.00011569219234906046,absolute_error,12,sqrt,100,"{'criterion': 'absolute_error', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 100}",-1880.3178384779408,-1779.4415742424244,-1947.3568523409094,-2504.43708698485,-2192.264610522727,-2060.76359251377,260.2700613839511,24
0.582988166809082,0.0675480993154331,0.012317466735839843,0.0018904652886793994,absolute_error,12,sqrt,200,"{'criterion': 'absolute_error', 'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 200}",-1766.7275951525735,-1787.376439155301,-1955.2475097007575,-2511.0185226363633,-2147.868820780303,-2033.6477774850596,275.3077670046936,19
0.1211667537689209,0.001436223557869552,0.0062561511993408205,0.0001423273371517142,absolute_error,12,log2,100,"{'criterion': 'absolute_error', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 100}",-1840.8999952794115,-1583.0265169242418,-1792.0510612500018,-2324.300257265151,-2252.202970196969,-1958.496160183155,283.7557434338118,7
0.241770601272583,0.003285282830924616,0.011084175109863282,0.00023373206320175696,absolute_error,12,log2,200,"{'criterion': 'absolute_error', 'max_depth': 12, 'max_features': 'log2', 'n_estimators': 200}",-1808.3034231911768,-1586.6188866571956,-1887.8122663106058,-2398.2367704999992,-2147.899929704545,-1965.7742552727045,281.00801290828286,10
