run_id,target,sample_type,train_percentage,model_type,search_to_use,scale,apply_pls,apply_smote_resampling,n_components,main_run_id,experiment_id,test_acc,f1,cm,recall,precision,acc,roc_auc
a92ceaabbd544c569c8ee2a6fd5d5315,group_fam,PLASMA,0.6,Random Forest,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.826555023923445,0.8678431372549019,"[[13  2  4]
 [ 1 43  0]
 [ 3  1 18]]",0.8705882352941177,0.8665864299684067,0.8705882352941177,0.9729034337506738
8c2c3c58c9824e05a7fd0d5b7c15cc03,group_fam,SALIVA,0.6,Random Forest,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.3765993265993266,0.4254854528995282,"[[ 2 15  5]
 [ 9 28  8]
 [ 6  8 10]]",0.43956043956043955,0.4146032995137855,0.43956043956043955,0.6127905706426148
25d124dc7e204948981e9711029245ac,group_fam,SERUM,0.6,Random Forest,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8558776167471821,0.8946221017765732,"[[11  2  5]
 [ 0 40  0]
 [ 1  0 22]]",0.9012345679012346,0.9053824547651708,0.9012345679012346,0.9635007425310445
74a5f98af8474e229cbc69f735c92876,group_fam,URINE,0.6,Random Forest,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5269151138716356,0.5607975317965705,"[[ 5  7  3]
 [ 9 25  8]
 [ 0  8 15]]",0.5625,0.5609546703296704,0.5625,0.6998553518690818
f551ad6d824546f8853e8112c67bbf66,group_fam,CAPILAR,0.8,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8047138047138046,0.85,"[[ 7  0  2]
 [ 0 20  0]
 [ 4  0  7]]",0.85,0.8570707070707071,0.85,0.8659228547993841
bc3df0e51bfb4d5cb8e63f62f216cbdf,group_fam,PLASMA,0.8,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.9242424242424243,0.9321866108589837,"[[10  0  0]
 [ 1 21  0]
 [ 2  0  9]]",0.9302325581395349,0.9463327370304114,0.9302325581395349,0.9934072871572871
7ce50442246046c29b2073bdac31bb37,group_fam,SALIVA,0.8,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5027448397013615,0.5377470355731225,"[[ 3  8  0]
 [ 5 15  3]
 [ 1  4  7]]",0.5434782608695652,0.5400966183574879,0.5434782608695652,0.6921951400712659
4637513d0daa4ce5b5135d7337474c22,group_fam,SERUM,0.8,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.898148148148148,0.9261406025824963,"[[ 7  0  2]
 [ 0 20  0]
 [ 1  0 11]]",0.926829268292683,0.9275328330206379,0.926829268292683,0.9719029374201789
e21cf0e4445744fab424f53fee79f9cf,group_fam,URINE,0.8,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5238095238095237,0.5265561740890689,"[[ 3  3  1]
 [ 6 10  5]
 [ 0  4  8]]",0.525,0.5385854341736696,0.525,0.6970503911293383
590e68e39bb14dbd86681ea46560d2f0,group_fam,CAPILAR,0.7,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.779788838612368,0.834077380952381,"[[ 9  0  4]
 [ 0 30  0]
 [ 6  0 11]]",0.8333333333333334,0.8377777777777777,0.8333333333333334,0.9223350894043912
637d0ce333d443e9ad3255d304ae2c1a,group_fam,PLASMA,0.7,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.9089635854341737,0.9368322649572649,"[[11  0  3]
 [ 0 33  0]
 [ 1  0 16]]",0.9375,0.939830043859649,0.9375,0.9807670302163419
4286e13282fd4ef08f24b560ef29c828,group_fam,SALIVA,0.7,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.42211328976034856,0.38627450980392153,"[[ 4  6  6]
 [ 7 10 17]
 [ 5  0 13]]",0.39705882352941174,0.46691176470588236,0.39705882352941174,0.6353192620688296
82e2a01c08a14d3a978655898f95725c,group_fam,SERUM,0.7,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.923076923076923,0.9486531129439183,"[[10  1  2]
 [ 0 31  0]
 [ 0  0 17]]",0.9508196721311475,0.9547832182916307,0.9508196721311475,0.9793380638968875
9100df5b251640e2929afee2474625cb,group_fam,URINE,0.7,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5534759358288771,0.5597290640394089,"[[ 5  6  0]
 [11 16  5]
 [ 1  4 12]]",0.55,0.5821266968325792,0.55,0.6714866311217933
c00fcc9e84a5481b89579b40e1da2e2a,group_fam,CAPILAR,0.6,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8005115089514067,0.8427528659368805,"[[12  1  4]
 [ 0 39  0]
 [ 4  3 16]]",0.8481012658227848,0.8420518104209598,0.8481012658227848,0.9425210476897631
084c492099614b2c887b4addd6f53a92,group_fam,PLASMA,0.6,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8341307814992026,0.8678822526453037,"[[13  2  4]
 [ 1 42  1]
 [ 1  2 19]]",0.8705882352941177,0.8712617220801364,0.8705882352941177,0.9523131862669731
97505b12cac84bb392c94373532b8ea1,group_fam,SALIVA,0.6,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5409090909090909,0.5532073625759601,"[[ 6 10  6]
 [ 7 27 11]
 [ 4  2 18]]",0.5604395604395604,0.5633121887808378,0.5604395604395604,0.7155908533747599
3e747fe9be834f1eba181b8b7042620b,group_fam,SERUM,0.6,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8759661835748792,0.8913928358372804,"[[15  0  3]
 [ 1 37  2]
 [ 3  0 20]]",0.8888888888888888,0.8964262508122157,0.8888888888888888,0.9605540236506257
510496882ece4d8db86f7e3f4f0cd124,group_fam,URINE,0.6,MLP,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5626639061421671,0.4599865646961554,"[[ 9  4  2]
 [16 11 15]
 [ 1  3 19]]",0.4875,0.5374732905982906,0.4875,0.7129765327476999
572713ecd2db4daeb8529bf633e14c80,group_fam,CAPILAR,0.8,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.788047138047138,0.8296794871794871,"[[ 7  0  2]
 [ 1 19  0]
 [ 4  0  7]]",0.825,0.8451388888888889,0.825,0.8556475957198982
19a88fabaa1546fcb5d01500331c2c4f,group_fam,PLASMA,0.8,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.6909090909090909,0.7311184939091916,"[[ 8  0  2]
 [ 1 18  3]
 [ 6  0  5]]",0.7209302325581395,0.7635658914728681,0.7209302325581395,0.7991973304473304
741f43aba3d54bb89aaa384f560b4339,group_fam,SALIVA,0.8,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.35891523935002195,0.4000168520390968,"[[ 2  7  2]
 [ 6 11  6]
 [ 5  2  5]]",0.391304347826087,0.41212374581939804,0.391304347826087,0.5182712135091764
44c03f8321934b188b3fde08bba2f563,group_fam,SERUM,0.8,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.7777777777777777,0.8274067896473106,"[[ 6  1  2]
 [ 0 20  0]
 [ 4  0  8]]",0.8292682926829268,0.8304297328687573,0.8292682926829268,0.8607975278233898
b55ee261cc3242bc873cdf48cb9860cf,group_fam,URINE,0.8,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.373015873015873,0.4674418604651162,"[[ 0  5  2]
 [ 4 13  4]
 [ 2  4  6]]",0.475,0.46022727272727276,0.475,0.5578861927546138
3fbd06e30a14458ba4af2db8a9a49b11,group_fam,CAPILAR,0.7,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8506787330316743,0.8837226548016314,"[[11  0  2]
 [ 0 30  0]
 [ 5  0 12]]",0.8833333333333333,0.8918154761904762,0.8833333333333333,0.8998569320774402
5494b5e141034302bcc3b2b5adf16cbb,group_fam,PLASMA,0.7,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.7954333248450896,0.8140190972222222,"[[10  1  3]
 [ 3 28  2]
 [ 1  2 14]]",0.8125,0.8176994906621392,0.8125,0.8505238003772462
2e4503da685543b79424c9bd7bc254a2,group_fam,SALIVA,0.7,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5408496732026143,0.5754698460580814,"[[ 4  8  4]
 [ 5 24  5]
 [ 2  4 12]]",0.5882352941176471,0.5701553348612172,0.5882352941176471,0.6591654097536451
34cbd1a23b2244f7b6f907fe139e6b81,group_fam,SERUM,0.7,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.7414975915924683,0.7868852459016393,"[[ 8  1  4]
 [ 0 28  3]
 [ 3  2 12]]",0.7868852459016393,0.7900227468821084,0.7868852459016393,0.8171503109477493
523770f6c01e4b1fa0bf5e3a8ef5d7c3,group_fam,URINE,0.7,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.31216577540106955,0.3642873176206509,"[[ 1 10  0]
 [12 12  8]
 [ 3  6  8]]",0.35,0.3816964285714286,0.35,0.4478561112605719
bf3f6778201641928f2ef7d70dc7a032,group_fam,CAPILAR,0.6,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8346121057118498,0.8730399164978447,"[[13  1  3]
 [ 0 39  0]
 [ 6  0 17]]",0.8734177215189873,0.8760326449033976,0.8734177215189873,0.8901374434766893
f8232fb3f84548b180c0df98e0d77ce2,group_fam,PLASMA,0.6,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.6072567783094098,0.6618211287879323,"[[10  3  6]
 [ 7 35  2]
 [ 6  5 11]]",0.6588235294117647,0.6683725312806194,0.6588235294117647,0.7654033611992532
c7dd97b409d1451bb6d7d31c48d04cf7,group_fam,SALIVA,0.6,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.3769360269360269,0.43485086342229196,"[[ 3  9 10]
 [ 7 26 12]
 [10  4 10]]",0.42857142857142855,0.4483516483516483,0.42857142857142855,0.54557739410108
7694e9eaa6bf48ccbd10c70a32385185,group_fam,SERUM,0.6,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.7504025764895331,0.8086173792239887,"[[10  2  6]
 [ 0 40  0]
 [ 6  1 16]]",0.8148148148148148,0.8047725315167176,0.8148148148148148,0.8446452809750328
451f34c967b84de0bae373400b9f9ad0,group_fam,URINE,0.6,Decision Tree,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.398895790200138,0.42507692307692313,"[[ 5  7  3]
 [14 18 10]
 [ 5  8 10]]",0.4125,0.4504261363636363,0.4125,0.540377141292473
14fe92b18f5a4908b48e72f6dc859643,group_fam,CAPILAR,0.8,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8350168350168351,0.8753132832080202,"[[ 7  0  2]
 [ 0 20  0]
 [ 3  0  8]]",0.875,0.8775000000000001,0.875,0.9407235124698974
f6ee255d8ca34c7c83cb46a9960e945b,group_fam,PLASMA,0.8,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.7757575757575758,0.8331837345301237,"[[ 6  1  3]
 [ 0 22  0]
 [ 3  0  8]]",0.8372093023255814,0.8304684866868892,0.8372093023255814,0.9703914141414142
6c7518116b674304b8a80ea642562ecd,group_fam,SALIVA,0.8,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.47375933245498464,0.5166463970811798,"[[ 3  7  1]
 [ 8 13  2]
 [ 4  1  7]]",0.5,0.5399585921325052,0.5,0.6618031276209859
f3db18637cb44ac1b1bf07d841dd6e7a,group_fam,SERUM,0.8,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8055555555555555,0.8513048651165197,"[[ 6  1  2]
 [ 0 20  0]
 [ 3  0  9]]",0.8536585365853658,0.8503853869707528,0.8536585365853658,0.9665150063856961
c0c96d96881b49ea8f8e7bf6bd19a6ad,group_fam,URINE,0.8,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5674603174603174,0.6200750469043153,"[[ 2  4  1]
 [ 3 14  4]
 [ 1  2  9]]",0.625,0.6186904761904761,0.625,0.7177698032961191
0c5e925115bb40e29cade3f0dae70364,group_fam,CAPILAR,0.7,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.7616892911010558,0.8269537480063797,"[[ 6  0  7]
 [ 0 30  0]
 [ 3  0 14]]",0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9479193953682413
f35b67e3422e475fa3b88309893d6775,group_fam,PLASMA,0.7,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.9089635854341737,0.9368322649572649,"[[11  0  3]
 [ 0 33  0]
 [ 1  0 16]]",0.9375,0.939830043859649,0.9375,0.9812980511353478
111dbefc43744f789d394303bbfd13e9,group_fam,SALIVA,0.7,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5789760348583878,0.6146238522399513,"[[ 4 10  2]
 [ 3 26  5]
 [ 3  2 13]]",0.6323529411764706,0.60828173374613,0.6323529411764706,0.6902527257760823
59cfd058ba0d4c92adddeef04ff30e4a,group_fam,SERUM,0.7,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8521870286576169,0.8961505682817158,"[[ 8  1  4]
 [ 0 31  0]
 [ 1  0 16]]",0.9016393442622951,0.9047017304189435,0.9016393442622951,0.9605388102304611
385761cfb1dd41bfb2f9c6c5b8f7e64b,group_fam,URINE,0.7,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.3921011586452763,0.4319376026272578,"[[ 2  8  1]
 [13 13  6]
 [ 2  5 10]]",0.4166666666666667,0.4549019607843137,0.4166666666666667,0.5710659197611392
58e9ebfe625e48dfa5649caaedaa8dc9,group_fam,CAPILAR,0.6,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.7468030690537084,0.8041282582807745,"[[10  3  4]
 [ 0 39  0]
 [ 7  1 15]]",0.810126582278481,0.804177060254404,0.810126582278481,0.9298993089521922
86eeb1f83ddc4a989f047891e6453d45,group_fam,PLASMA,0.6,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8568580542264753,0.8934337873080267,"[[13  0  6]
 [ 1 43  0]
 [ 2  0 20]]",0.8941176470588236,0.8983597285067872,0.8941176470588236,0.9686008257895292
0468f3fd876f461cabfb12c153e9947a,group_fam,SALIVA,0.6,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.4211279461279461,0.4678257890927574,"[[ 5  9  8]
 [10 26  9]
 [ 8  5 11]]",0.46153846153846156,0.4775953859804791,0.46153846153846156,0.5994127954867734
eb01274cdccd4acbb14fa408321463db,group_fam,SERUM,0.6,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8454106280193235,0.8850588570360236,"[[12  2  4]
 [ 0 40  0]
 [ 3  0 20]]",0.8888888888888888,0.8847148736037626,0.8888888888888888,0.9583222444354886
eaa76003d1b143e4919294581481512b,group_fam,URINE,0.6,XGBoost,GridSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5388543823326432,0.5561320754716981,"[[ 4  9  2]
 [11 22  9]
 [ 0  4 19]]",0.5625,0.5620833333333334,0.5625,0.6721903141353942
48fce8664bf94ea38783f3321c653fc0,group_fam,CAPILAR,0.8,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.7744107744107743,0.8236842105263158,"[[ 7  0  2]
 [ 0 20  0]
 [ 5  0  6]]",0.825,0.8375,0.825,0.9317685569076003
852680eaba23425593dfe4b075637516,group_fam,PLASMA,0.8,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8090909090909091,0.856825075834176,"[[ 7  2  1]
 [ 0 22  0]
 [ 3  0  8]]",0.8604651162790697,0.859173126614987,0.8604651162790697,0.9658549783549785
8625f606b89a4f0c9b151d6776eca431,group_fam,SALIVA,0.8,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5159200702678963,0.5692923310368458,"[[ 2  8  1]
 [ 3 18  2]
 [ 3  2  7]]",0.5869565217391305,0.5638198757763975,0.5869565217391305,0.7157524274531948
e75a3d6a31f74f2b999a6e451768d417,group_fam,SERUM,0.8,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8333333333333334,0.874759421912727,"[[ 6  1  2]
 [ 0 20  0]
 [ 2  0 10]]",0.8780487804878049,0.8731126596980257,0.8780487804878049,0.9701867816091955
ea42d2ebcc0d476d87f7ce6cee7f1edc,group_fam,URINE,0.8,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5515873015873015,0.6296363636363637,"[[ 1  5  1]
 [ 2 16  3]
 [ 1  2  9]]",0.65,0.6166596989966555,0.65,0.7041229968861549
130a03103759407ba906ece76f57c74e,group_fam,CAPILAR,0.7,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.7993966817496229,0.8459315738025415,"[[ 9  0  4]
 [ 0 30  0]
 [ 3  2 12]]",0.85,0.84375,0.85,0.95414848465173
076adff443484c0cad7096e7958eca20,group_fam,PLASMA,0.7,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.7983193277310924,0.8566385135135135,"[[ 8  0  6]
 [ 0 33  0]
 [ 3  0 14]]",0.859375,0.860653409090909,0.859375,0.9665236307288874
32f24d4a7a0042db8a061db37693ec1e,group_fam,SALIVA,0.7,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5812908496732025,0.6197809412958486,"[[ 5  9  2]
 [ 4 26  4]
 [ 2  4 12]]",0.6323529411764706,0.6167557932263814,0.6323529411764706,0.7073229354587487
cd6693d163be48598ca91bca03017eba,group_fam,SERUM,0.7,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8717948717948718,0.9118561430899653,"[[ 8  1  4]
 [ 0 31  0]
 [ 0  0 17]]",0.9180327868852459,0.9310353239656518,0.9180327868852459,0.9640151515151515
00e5f62bb49041bb9e1b4f7dfb56e679,group_fam,URINE,0.7,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.34313725490196073,0.42193910256410255,"[[ 0 10  1]
 [11 16  5]
 [ 1  7  9]]",0.4166666666666667,0.42858585858585857,0.4166666666666667,0.558238107610909
aef24fefcb6347299250cbaeb773ea75,group_fam,CAPILAR,0.6,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8005115089514067,0.8416214587100663,"[[12  2  3]
 [ 0 39  0]
 [ 3  4 16]]",0.8481012658227848,0.8451698867421719,0.8481012658227848,0.9358362208838654
dbd0a1a806eb488abfe972509dadf936,group_fam,PLASMA,0.6,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8668261562998406,0.8924532314146959,"[[14  2  3]
 [ 1 42  1]
 [ 1  1 20]]",0.8941176470588236,0.8944117647058825,0.8941176470588236,0.9661621718746237
71b1b3f60e2046248c3a4736517c5a13,group_fam,SALIVA,0.6,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.4000841750841751,0.4599990155421287,"[[ 3 12  7]
 [ 7 31  7]
 [ 8  7  9]]",0.4725274725274725,0.4500875935658545,0.4725274725274725,0.6171237575844973
5a13623782af4624ab77023b56596b5f,group_fam,SERUM,0.6,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8454106280193235,0.8850588570360236,"[[12  2  4]
 [ 0 40  0]
 [ 3  0 20]]",0.8888888888888888,0.8847148736037626,0.8888888888888888,0.9664358082067926
3091562890b14835b7fbdd00de8b1154,group_fam,URINE,0.6,Random Forest,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5189786059351277,0.5496315192743764,"[[ 5  7  3]
 [10 24  8]
 [ 0  8 15]]",0.55,0.5514423076923076,0.55,0.7027066132443706
960358609c954e84938cc74c4a455f34,group_fam,CAPILAR,0.8,MLP,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.7744107744107743,0.8189890885750962,"[[ 7  0  2]
 [ 0 20  0]
 [ 4  1  6]]",0.825,0.8256222943722943,0.825,0.9122069789478021
0fefb01d0a84468998d5ecc3caa0f698,group_fam,PLASMA,0.8,MLP,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.903030303030303,0.929913256346123,"[[ 8  0  2]
 [ 0 22  0]
 [ 1  0 10]]",0.9302325581395349,0.9315245478036176,0.9302325581395349,0.9843434343434344
dfcb7df594e24774bbadbb0f70183347,group_fam,SALIVA,0.8,MLP,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5727931488801054,0.5965424127457333,"[[ 3  7  1]
 [ 3 16  4]
 [ 2  1  9]]",0.6086956521739131,0.5907091097308489,0.6086956521739131,0.7255062058047713
3923f09eefd84c6da8468de816d090ec,group_fam,SERUM,0.8,MLP,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.8092592592592593,0.8329961660820622,"[[ 7  0  2]
 [ 2 18  0]
 [ 2  1  9]]",0.8292682926829268,0.8412883650367604,0.8292682926829268,0.9632788268564131
252d0ad64dc24451a02304ee2d32a3ba,group_fam,URINE,0.8,MLP,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.5119047619047619,0.52675,"[[ 3  3  1]
 [ 5 11  5]
 [ 0  5  7]]",0.525,0.5311108299595142,0.525,0.7113142705247969
11a23bb127124807bd8c3d9488531066,group_fam,CAPILAR,0.7,MLP,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.6380090497737556,0.7107621715469572,"[[ 5  3  5]
 [ 0 30  0]
 [ 4  4  9]]",0.7333333333333333,0.7079186329186329,0.7333333333333333,0.8769022564895312
1a13bac0f43e40d385e5adefeefc001d,group_fam,PLASMA,0.7,MLP,BayesSearchCV,True,True,True,10,92eacec626624085a715a35d19acce57,450165946480039955,0.7318988201341142,0.776097047442526,"[[11  1  2]
 [ 2 31  0]
 [ 7  2  8]]",0.78125,0.8029411764705883,0.78125,0.9649633010168358
