Wavenumber (cm⁻¹),Importance,target_variable,Sample Type,Train Percentage,Model,Search Type,RMSE,MAE,MAPE,R²
931.4556831075452,0.002199429361985033,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
933.3841627827155,0.0021375775051646123,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
929.5272034323739,0.002083009548984495,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
1600.638130391847,0.002039523311609446,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
1704.776032851076,0.0020137971912623474,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
935.3126424578863,0.002004073493551957,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
939.1696018082284,0.001966336568352895,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
937.2411221330576,0.0019624291423311763,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
1702.847553175905,0.0019344232173617284,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
941.0980814833993,0.0018969513205828181,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
1598.709650716676,0.0018920350635088558,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
1722.132349927614,0.0018715253193352904,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
943.0265611585701,0.0018570623323149729,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
1720.203870252443,0.0018459343264204083,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
1724.060829602785,0.001839636632823198,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
944.9550408337414,0.0018364459083711141,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
952.6689595344246,0.0018295310153394403,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
954.5974392095954,0.0018232509685240255,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
950.7404798592538,0.0018134415842504454,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
1725.989309277955,0.0017996272738865582,respiratorycompensation_absolute,CAPILAR,0.8,MLP Regressor,GridSearchCV,685.9797036278524,430.44534674716607,60.665862927574146,-0.1255011899906493
