mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1204744815826416,0.014854659877360966,0.0008772850036621094,0.0002473038864167252,0.8,0.01,3,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.8}",-118066.702542852,-3445.847509530133,-688.272561789905,-875.4179938709858,-6055.623918852754,-25826.372905379154,46161.72242018836,1
0.09635834693908692,0.014534442946226647,0.0006318092346191406,7.524136799675637e-05,0.8,0.01,3,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",-118343.61151383439,-4197.363850639762,-271.1309945723915,-751.4125805656513,-6927.0485166245635,-26098.11349124735,46186.34591403827,9
0.28999342918396,0.08289011895715637,0.0008374691009521484,0.00013577016819285638,0.8,0.01,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-118010.91608134622,-7763.38229599029,-2716.387286435398,-1293.4091271106445,-17292.329237860053,-29415.284805748517,44651.1541520402,16
0.33410329818725587,0.04869257326408349,0.000904083251953125,0.00030523757755935606,0.8,0.01,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-118181.157521121,-12091.136103159246,-230.99536400166107,-929.9886579324811,-20350.654572741172,-30356.78644379112,44542.960226344505,20
0.5696443080902099,0.11030184220920004,0.0009800910949707032,0.00031961055515853255,0.8,0.01,6,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'subsample': 0.8}",-118035.54757300188,-3480.6614153133705,-693.8752182280732,-911.2825175486287,-6100.892211767059,-25844.451787171805,46137.533176957055,2
0.4874417304992676,0.1759007363558031,0.0007359981536865234,0.00016450833583152522,0.8,0.01,6,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50, 'subsample': 1.0}",-118031.2907756676,-4229.662799420352,-283.53178390833637,-745.7024285066364,-6968.573108004639,-26051.75217910151,46054.32480257715,6
0.48630433082580565,0.08956732783403774,0.0006268501281738281,1.9037331646950558e-05,0.8,0.01,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",-117883.36833475082,-7810.566072627022,-2719.384035147945,-1340.3002693511226,-17371.318344061678,-29424.987411187718,44585.419605364266,17
0.5687559604644775,0.07117118752261298,0.0006316661834716797,1.58977823194205e-05,0.8,0.01,6,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",-118033.14427077564,-12142.869103026816,-264.19415374086384,-916.9211486324712,-20385.073751295735,-30348.440485494306,44476.04971617978,19
0.43807506561279297,0.042037329137022676,0.0006142616271972656,1.6965354131186585e-05,0.8,0.01,10,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 0.8}",-118070.21151290038,-3482.980641863571,-705.777565084536,-924.6639766932713,-7139.258541913667,-26064.578447691085,46061.30022164566,7
0.5219214916229248,0.03806387522621313,0.00059967041015625,9.549132882086927e-06,0.8,0.01,10,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0}",-118110.69169253041,-4242.440733344971,-281.42321275617724,-757.5227576698453,-6963.23440328236,-26071.06255991675,46084.20977635739,8
