Wavenumber (cm⁻¹),Importance,target_variable,Sample Type,Train Percentage,Model,Search Type,RMSE,MAE,MAPE,R²,run_id,run_name
3048.926366445193,0.006309551783938954,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
958.4543985599371,0.005380060339924399,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
960.3828782351084,0.005369413602019679,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
956.5259188847667,0.005228712889671425,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
966.1683172606208,0.005165664499252552,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
962.3113579102792,0.005132982648175912,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
968.0967969357921,0.005029462376768577,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
964.23983758545,0.004853428361400369,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
954.5974392095954,0.004508141744896506,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
970.0252766109629,0.0042648543169590625,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
1600.638130391847,0.003990409437008985,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
952.6689595344246,0.0038003538926509885,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
971.9537562861337,0.003733307647343401,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
1602.566610067018,0.0035734111217031687,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
1361.506650670656,0.0035623537552992883,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
1359.578170995484,0.0035462232027790967,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
950.7404798592538,0.003447482445701264,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
1363.435130345826,0.0034281820167636366,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
1357.649691320314,0.003408118472572097,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
1700.919073500734,0.003377939467493329,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,5.696492190040114,4.508631657969554,10.779779890794385,-0.4581740605259992,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
1226.513073408692,0.012615380798059711,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,6.620750946682564,5.311759415230895,12.16894292174831,-0.9697397912946875,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
1224.584593733522,0.011308152646500964,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,6.620750946682564,5.311759415230895,12.16894292174831,-0.9697397912946875,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
1228.441553083863,0.009196847760188885,h2o_L,CAPILAR,0.8,MLP Regressor,GridSearchCV,6.620750946682564,5.311759415230895,12.16894292174831,-0.9697397912946875,3fa00648586741a4bd859df5896090ae,experiment_linear_h2o_L
