Wavenumber (cm⁻¹),Importance,target_variable,Sample Type,Train Percentage,Model,Search Type,RMSE,MAE,MAPE,R²,run_id,run_name
1359.578170995484,0.004243950546055906,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
1361.506650670656,0.00414658333713553,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
1357.649691320314,0.003937778872119082,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
1643.064683245607,0.0038861218538498964,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
1363.435130345826,0.003873896618710372,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
943.0265611585701,0.003806822616791962,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
1644.993162920778,0.0037611521523460536,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
3035.427008718997,0.0036652731323382035,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
1365.363610020997,0.003659677042314199,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
3037.355488394167,0.0035747564265951755,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
1355.721211645143,0.0035467818161161978,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
1367.292089696168,0.0034493910684352666,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
989.3100733626716,0.0033952117853164486,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
1698.990593825563,0.00338408265391554,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
1349.93577261963,0.003383869772592526,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
3033.498529043825,0.003346274635787009,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
1353.792731969972,0.0033412494114845987,salivarycortisol,CAPILAR,0.8,MLP Regressor,GridSearchCV,4.197327755857539,3.577001345800662,6479.789495045759,-1.167851029850691,edee5385d07c4057af02b6806f4e9445,experiment_linear_salivarycortisol
