Wavenumber (cm⁻¹),Importance,target_variable,Sample Type,Train Percentage,Model,Search Type,RMSE,MAE,MAPE,R²
1070.306219719849,0.005927433477977552,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1068.377740044679,0.005836085470054702,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1072.23469939502,0.005657738435249203,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1066.449260369508,0.005596934276586858,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1708.632992201417,0.005513257264408376,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1706.704512526246,0.005416133960395482,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1074.163179070191,0.005267301989487339,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1710.561471876588,0.005202687696639018,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1064.520780694337,0.005173124129623027,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
956.5259188847667,0.005035176568266914,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1076.091658745362,0.005018828282605295,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1058.735341668824,0.00490935935384892,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1078.020138420533,0.004790424400011473,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1056.806861993653,0.00477649666353726,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
958.4543985599371,0.004747012790875118,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
968.0967969357921,0.004739872596767741,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1062.592301019166,0.004696706859240385,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1060.663821343995,0.004687854437329091,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
970.0252766109629,0.004657935193536912,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
1079.948618095704,0.004515171177445253,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813
2942.859984310793,0.0057389013218562615,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
1725.989309277955,0.005564115348701333,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
1700.919073500734,0.005477232255521457,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
1760.701943431032,0.005030125687413896,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
946.8835205089117,0.00470316572017491,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
2744.226577768191,0.004562727672767378,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
958.4543985599371,0.004353305680769763,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
966.1683172606208,0.0042646299966299425,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
960.3828782351084,0.004250271812838939,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
2966.001740412844,0.004207784479541005,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
968.0967969357921,0.0041635248592474874,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
2512.809016747683,0.004160832157474811,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
1579.424853964967,0.0040768890083252626,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
1052.949902643312,0.004063393853776823,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
2763.5113745199,0.004005235179215525,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
1060.663821343995,0.003929786653334861,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
1054.878382318482,0.003765120350039297,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
2551.378610251101,0.003738996051243366,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
1689.348195449708,0.0036856540541626084,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
2574.520366353152,0.0036752147227365173,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224
1070.306219719849,0.005927433477977547,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.2058261982929823,0.17404801187130495,31.584279570414925,-0.4593071007757077
1068.377740044679,0.0058360854700546996,monocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,0.2058261982929823,0.17404801187130495,31.584279570414925,-0.4593071007757077
