Sample Type,Train Percentage,Model,RMSE,MAE,MAPE,R²,activation,alpha,hidden_layer_sizes,learning_rate,solver,target_variable,criterion,max_depth,max_features,n_estimators,min_samples_leaf,min_samples_split,splitter,colsample_bytree,subsample,learning_rate_init,max_iter,bootstrap,gamma,min_child_weight
CAPILAR,0.8,MLP Regressor (GridSearchCV),0.20582619829298232,0.1740480118713047,31.584279570414893,-0.45930710077570813,tanh,0.001,"(50, 50)",constant,adam,monocytes,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),0.16452538228086772,0.13104484093632252,26.061968689157865,0.0675807998182224,tanh,0.001,"(50, 50)",adaptive,sgd,monocytes,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),0.2058261982929823,0.17404801187130495,31.584279570414925,-0.4593071007757077,tanh,0.001,"(50, 50)",constant,adam,monocytes,,,,,,,,,,,,,,
CAPILAR,0.8,MLP Regressor (GridSearchCV),0.17056088582521417,0.14195468431152514,24.914953336433932,-0.002084342831584207,tanh,0.0001,"(50,)",constant,adam,monocytes,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),0.3473372352781972,0.29125353825011197,52.16193340008603,-2.3490681387955172,relu,0.0001,"(50, 50)",constant,sgd,monocytes,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),0.44651422323794615,0.351378853034342,66.05703089790012,-4.534672048848982,relu,0.001,"(50, 50)",adaptive,sgd,monocytes,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),0.34733723527819593,0.29125353825011036,52.16193340008585,-2.349068138795493,relu,0.0001,"(50, 50)",constant,sgd,monocytes,,,,,,,,,,,,,,
PLASMA,0.8,MLP Regressor (GridSearchCV),0.19328399694742593,0.14478123028693288,25.129547492891348,-0.037081991986950946,tanh,0.001,"(100,)",adaptive,sgd,monocytes,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),0.36367111239712036,0.30600550802579896,61.62709959840009,-2.52028844205755,relu,0.001,"(50, 50)",constant,sgd,monocytes,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),0.26848152702091443,0.20608397958482777,44.31073208618182,-0.9186221691424932,relu,0.001,"(50,)",constant,sgd,monocytes,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),0.36367111239712074,0.30600550802579934,61.62709959840017,-2.5202884420575575,relu,0.001,"(50, 50)",constant,sgd,monocytes,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),0.19650151296143695,0.1508502052091056,30.178002086740523,-0.027761717671396235,tanh,0.0001,"(50, 50)",constant,adam,monocytes,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),0.18094406430766988,0.14428167767335412,23.925893350270883,0.22939245954881604,relu,0.0001,"(50, 50)",adaptive,sgd,monocytes,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),0.2320136666405399,0.18410593989242616,29.60266766506952,-0.2669856825521395,tanh,0.001,"(50, 50)",adaptive,sgd,monocytes,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),0.18094406430766982,0.14428167767335404,23.92589335027088,0.2293924595488167,relu,0.0001,"(50, 50)",adaptive,sgd,monocytes,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),0.20878083918937915,0.16793593234142473,28.66000673346378,-0.025949182913487023,tanh,0.0001,"(50, 50)",adaptive,sgd,monocytes,,,,,,,,,,,,,,
URINE,0.8,MLP Regressor (GridSearchCV),0.19133525494038162,0.15719816744453893,29.349106477198628,-0.40515601859583406,relu,0.0001,"(50, 50)",adaptive,sgd,monocytes,,,,,,,,,,,,,,
URINE,0.8,MLP Regressor (GridSearchCV),0.22109298686521586,0.17964443317393353,32.25509881659088,-0.8762231179861018,relu,0.001,"(50,)",constant,sgd,monocytes,,,,,,,,,,,,,,
URINE,0.8,MLP Regressor (GridSearchCV),0.19133525494038184,0.1571981674445393,29.34910647719871,-0.40515601859583716,relu,0.0001,"(50, 50)",adaptive,sgd,monocytes,,,,,,,,,,,,,,
URINE,0.8,MLP Regressor (GridSearchCV),0.17819772336869735,0.13406944840065216,21.492446309909948,-0.2188179781162778,relu,0.001,"(100,)",constant,adam,monocytes,,,,,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),0.16289490713104188,0.13115384615384615,23.32576304848458,0.08597009833451885,,,,,,monocytes,absolute_error,12.0,sqrt,100.0,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),0.1549310657490597,0.1221048567754761,22.001687150270463,0.1731582311783808,,,,,,monocytes,squared_error,4.0,sqrt,100.0,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),0.16289490713104188,0.13115384615384615,23.32576304848458,0.08597009833451885,,,,,,monocytes,absolute_error,12.0,sqrt,100.0,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),0.1549310657490597,0.1221048567754761,22.001687150270463,0.1731582311783808,,,,,,monocytes,squared_error,4.0,sqrt,100.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),0.17343252530403092,0.14497619047619048,27.936660143523955,0.1650078491574397,,,,,,monocytes,absolute_error,12.0,sqrt,100.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),0.2012469941989909,0.17163528480876208,32.681883386703056,-0.12429454235405446,,,,,,monocytes,squared_error,12.0,sqrt,100.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),0.17343252530403092,0.14497619047619048,27.936660143523955,0.1650078491574397,,,,,,monocytes,absolute_error,12.0,sqrt,100.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),0.2012469941989909,0.17163528480876208,32.681883386703056,-0.12429454235405446,,,,,,monocytes,squared_error,12.0,sqrt,100.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),0.19725994241343672,0.15792380952380952,32.98777709796085,-0.03571065423127284,,,,,,monocytes,absolute_error,12.0,sqrt,100.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),0.19523121826774908,0.1535791666666666,32.61267181873893,-0.014516625517553727,,,,,,monocytes,absolute_error,4.0,log2,200.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),0.19725994241343672,0.15792380952380952,32.98777709796085,-0.03571065423127284,,,,,,monocytes,absolute_error,12.0,sqrt,100.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),0.19528483672665709,0.15356845238095232,32.5945256550919,-0.015073957365118407,,,,,,monocytes,absolute_error,4.0,log2,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),0.1909278684329184,0.1459168666301974,23.076175329412063,0.14200803613256896,,,,,,monocytes,squared_error,8.0,sqrt,100.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),0.19496103873594856,0.15108500000000005,24.548891777707507,0.10537664370372568,,,,,,monocytes,absolute_error,4.0,log2,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),0.1909278684329184,0.1459168666301974,23.076175329412063,0.14200803613256896,,,,,,monocytes,squared_error,8.0,sqrt,100.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),0.19496103873594856,0.15108500000000005,24.548891777707507,0.10537664370372568,,,,,,monocytes,absolute_error,4.0,log2,200.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),0.1796256209339069,0.1382374560086591,26.309139328919045,-0.23842900218141616,,,,,,monocytes,squared_error,4.0,sqrt,200.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),0.17974336891179926,0.1443164473684211,27.071915198554336,-0.24005316141563804,,,,,,monocytes,absolute_error,12.0,log2,200.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),0.1796256209339069,0.1382374560086591,26.309139328919045,-0.23842900218141616,,,,,,monocytes,squared_error,4.0,sqrt,200.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),0.17974336891179926,0.1443164473684211,27.071915198554336,-0.24005316141563804,,,,,,monocytes,absolute_error,12.0,log2,200.0,,,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),0.20886291664323264,0.16679487179487174,28.274624168611506,-0.5026854020119846,,,,,,monocytes,absolute_error,,,,2.0,10.0,random,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),0.2209652484569486,0.16615384615384612,28.20924972823707,-0.6818735647282095,,,,,,monocytes,absolute_error,10.0,,,4.0,2.0,random,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),0.20886291664323264,0.16679487179487174,28.274624168611506,-0.5026854020119846,,,,,,monocytes,absolute_error,,,,2.0,10.0,random,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),0.2209652484569486,0.16615384615384612,28.20924972823707,-0.6818735647282095,,,,,,monocytes,absolute_error,10.0,,,4.0,2.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),0.20717242312472237,0.15726095135023707,30.07254691819743,-0.1914756982762118,,,,,,monocytes,squared_error,10.0,,,1.0,10.0,best,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),0.23199189230496417,0.1752380952380952,31.718242586437594,-0.4940561245365447,,,,,,monocytes,absolute_error,10.0,,,2.0,10.0,best,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),0.20717242312472237,0.15726095135023707,30.07254691819743,-0.1914756982762118,,,,,,monocytes,squared_error,10.0,,,1.0,10.0,best,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),0.23199189230496417,0.1752380952380952,31.718242586437594,-0.4940561245365447,,,,,,monocytes,absolute_error,10.0,,,2.0,10.0,best,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),0.2416904750177088,0.17761904761904762,36.504020974464325,-0.5548185390172802,,,,,,monocytes,absolute_error,10.0,,,2.0,5.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),0.2070320508540883,0.15856150793650794,31.48233224735832,-0.1408690756236166,,,,,,monocytes,squared_error,,,,4.0,10.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),0.2416904750177088,0.17761904761904762,36.504020974464325,-0.5548185390172802,,,,,,monocytes,absolute_error,10.0,,,2.0,5.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),0.2070320508540883,0.15856150793650794,31.48233224735832,-0.1408690756236166,,,,,,monocytes,squared_error,,,,4.0,10.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),0.23340523300035523,0.18464186507936506,28.30582423886765,-0.28222945680540334,,,,,,monocytes,squared_error,,,,4.0,10.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),0.230381477120015,0.17162499999999997,28.674281886566366,-0.24922218740760016,,,,,,monocytes,absolute_error,10.0,,,4.0,2.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),0.23340523300035523,0.18464186507936506,28.30582423886765,-0.28222945680540334,,,,,,monocytes,squared_error,,,,4.0,10.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),0.230381477120015,0.17162499999999997,28.674281886566366,-0.24922218740760016,,,,,,monocytes,absolute_error,10.0,,,4.0,2.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),0.1751146241150275,0.1414473684210526,25.893771340806648,-0.17700791043347874,,,,,,monocytes,absolute_error,,,,4.0,10.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),0.26027917837952624,0.20154054644186223,38.13859663543207,-1.6002398118028736,,,,,,monocytes,squared_error,10.0,,,1.0,10.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),0.1751146241150275,0.1414473684210526,25.893771340806648,-0.17700791043347874,,,,,,monocytes,absolute_error,,,,4.0,10.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),0.26027917837952624,0.20154054644186223,38.13859663543207,-1.6002398118028736,,,,,,monocytes,squared_error,10.0,,,1.0,10.0,random,,,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),0.1663002245005991,0.13434120703966185,23.83599243400795,0.04735506729703676,,,,0.01,,monocytes,,6.0,,100.0,,,,0.8,0.8,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),0.15813679710936687,0.13270037858914102,24.132304983268675,0.1385873057742929,,,,0.01,,monocytes,,3.0,,50.0,,,,0.8,0.8,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),0.1663002245005991,0.13434120703966185,23.83599243400795,0.04735506729703676,,,,0.01,,monocytes,,6.0,,100.0,,,,0.8,0.8,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),0.15813679710936687,0.13270037858914102,24.132304983268675,0.1385873057742929,,,,0.01,,monocytes,,3.0,,50.0,,,,0.8,0.8,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),0.17770863238584175,0.15316529262633552,29.315424895336793,0.12332555575120419,,,,0.1,,monocytes,,3.0,,50.0,,,,1.0,0.8,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),0.21673159932701536,0.1716820440405891,32.54054021955649,-0.30396450297801536,,,,0.01,,monocytes,,3.0,,100.0,,,,0.8,0.8,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),0.17770863238584175,0.15316529262633552,29.315424895336793,0.12332555575120419,,,,0.1,,monocytes,,3.0,,50.0,,,,1.0,0.8,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),0.21673159932701536,0.1716820440405891,32.54054021955649,-0.30396450297801536,,,,0.01,,monocytes,,3.0,,100.0,,,,0.8,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),0.19149510814310428,0.15502101560433706,32.954185224763826,0.023941139933005395,,,,0.1,,monocytes,,3.0,,50.0,,,,0.8,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),0.19396529640751176,0.15409942717779246,32.85469063732535,-0.0014025861923170346,,,,0.01,,monocytes,,6.0,,50.0,,,,0.8,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),0.19149510814310428,0.15502101560433706,32.954185224763826,0.023941139933005395,,,,0.1,,monocytes,,3.0,,50.0,,,,0.8,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),0.1946706100356083,0.15413404186566668,32.89580093714977,-0.008698603208019184,,,,0.01,,monocytes,,6.0,,50.0,,,,0.8,0.8,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),0.1929084941284373,0.14877254819869995,22.950193319324146,0.12411462683321606,,,,0.1,,monocytes,,3.0,,50.0,,,,0.8,0.8,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),0.2018237335500561,0.15934562242031097,26.30532643797645,0.04128605588284562,,,,0.01,,monocytes,,3.0,,50.0,,,,0.8,0.8,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),0.1929084941284373,0.14877254819869995,22.950193319324146,0.12411462683321606,,,,0.1,,monocytes,,3.0,,50.0,,,,0.8,0.8,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),0.2018237335500561,0.15934562242031097,26.30532643797645,0.04128605588284562,,,,0.01,,monocytes,,3.0,,50.0,,,,0.8,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),0.19126644220740646,0.1537127721937079,28.758128641250675,-0.4041454861832341,,,,0.1,,monocytes,,6.0,,50.0,,,,1.0,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),0.16140631648270043,0.13171966025703832,24.668764050600775,5.6176923072359664e-05,,,,0.01,,monocytes,,3.0,,50.0,,,,0.8,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),0.19126644220740646,0.1537127721937079,28.758128641250675,-0.4041454861832341,,,,0.1,,monocytes,,6.0,,50.0,,,,1.0,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),0.16140631648270043,0.13171966025703832,24.668764050600775,5.6176923072359664e-05,,,,0.01,,monocytes,,3.0,,50.0,,,,0.8,0.8,,,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),0.16438985310468787,0.13304549969711124,23.61152499409804,0.06911634351516038,logistic,1e-06,,,adam,monocytes,,,,,,,,,,0.0001,500.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),0.15386770610137437,0.12689739155728397,22.651480034164415,0.18446923452290642,logistic,0.1,,,sgd,monocytes,,,,,,,,,,0.01,500.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),0.1640989181889528,0.13280143158650934,23.57222630049077,0.07240835820435532,logistic,0.07412852290481009,,,adam,monocytes,,,,,,,,,,0.0001,3000.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),0.1706129673013785,0.14473865681213294,26.426681758979754,-0.0026964175142991653,tanh,0.004289961812610359,,,sgd,monocytes,,,,,,,,,,0.0003735852048858359,1771.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),0.1915971362754148,0.16022916619527552,30.677896402883924,-0.019058989894466416,logistic,1e-06,,,adam,monocytes,,,,,,,,,,0.0001,3000.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),0.20020183137993464,0.1543892414236226,27.12486436824002,-0.11264696936032004,logistic,0.1,,,sgd,monocytes,,,,,,,,,,0.01,3000.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),0.19439889708446864,0.1611493374393814,30.82473715671511,-0.04908068397889376,logistic,0.1,,,adam,monocytes,,,,,,,,,,0.00012202688283793045,3000.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),0.19803637440220193,0.14332739230144703,24.072536417900395,-0.08870754078022758,logistic,0.0565016313853777,,,adam,monocytes,,,,,,,,,,0.0009088693414021092,2223.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),0.18794843775695957,0.15234526217422534,31.059787275176305,0.059761392081309705,logistic,0.1,,,sgd,monocytes,,,,,,,,,,0.01,2073.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),0.201322034072888,0.16626752896203031,32.469686686224065,-0.07880576636293912,logistic,0.1,,,sgd,monocytes,,,,,,,,,,0.00012785747329554923,3000.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),0.18794843775695952,0.15234526217422528,31.059787275176294,0.05976139208131026,logistic,0.1,,,sgd,monocytes,,,,,,,,,,0.01,3000.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),0.19045666240936523,0.14405962959011032,28.173674778167097,0.03449844263161106,relu,0.1,,,adam,monocytes,,,,,,,,,,0.0001364603661682788,1918.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),0.17889288178703489,0.13979198040563015,22.14285639430362,0.24676465198109343,logistic,0.1,,,adam,monocytes,,,,,,,,,,0.0001,2570.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),0.18482447036523553,0.1427382942144968,23.57735346844865,0.19598618173433113,logistic,0.011644032371768545,,,sgd,monocytes,,,,,,,,,,0.009801906774727595,747.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),0.1788928817870349,0.13979198040563015,22.14285639430362,0.246764651981093,logistic,0.1,,,adam,monocytes,,,,,,,,,,0.0001,500.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),0.21867611992645047,0.17370507306763175,27.714314241341153,-0.12550464307029308,logistic,1.09357645369573e-06,,,sgd,monocytes,,,,,,,,,,0.0030634354089884596,509.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),0.1742211968360907,0.1490434357306732,28.570114827302383,-0.16502846045814046,logistic,1e-06,,,adam,monocytes,,,,,,,,,,0.0001,2988.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),0.22979273711618137,0.19508820196103271,36.10206500003145,-1.0267824985185015,logistic,1e-06,,,sgd,monocytes,,,,,,,,,,0.0001,3000.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),0.17422119683609072,0.14904343573067316,28.57011482730238,-0.16502846045814068,logistic,1e-06,,,adam,monocytes,,,,,,,,,,0.0001,500.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),0.17455754882056115,0.13400954624893982,21.78345094264363,-0.16953121792367853,tanh,1.2198586776931227e-06,,,adam,monocytes,,,,,,,,,,0.0001,500.0,,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),0.17047592484510568,0.13794291101445552,25.34356901093772,-0.0010862609709991755,,,,,,monocytes,,5.0,,243.0,9.0,2.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),0.15123294448932845,0.1220944380037072,22.15044999542794,0.21215967419963122,,,,,,monocytes,,3.0,,109.0,6.0,3.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),0.17099508754337264,0.1376336158151376,25.276044515332803,-0.007192906534462251,,,,,,monocytes,,15.0,,78.0,9.0,16.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),0.15205783422014715,0.12387472116420312,22.492867609848037,0.20354179317852883,,,,,,monocytes,,15.0,,50.0,9.0,15.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),0.19383658014057134,0.15836878582620603,30.49717817425891,-0.04302033425832219,,,,,,monocytes,,5.0,,85.0,2.0,17.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),0.2112603933773376,0.17407404401154403,32.3653425681523,-0.2389605145496263,,,,,,monocytes,,15.0,,88.0,1.0,2.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),0.19464631949435232,0.15841379194581343,30.18934290843004,-0.051752831373313324,,,,,,monocytes,,3.0,,300.0,3.0,20.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),0.2075687605652513,0.1696793426714112,31.78549295418616,-0.19603883583159054,,,,,,monocytes,,3.0,,69.0,1.0,2.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),0.1973033645772237,0.15891980701017697,34.124777516941805,-0.03616667938233542,,,,,,monocytes,,10.0,,85.0,4.0,5.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),0.19598219234921416,0.1530065245937759,32.73719694658827,-0.022336491712483086,,,,,,monocytes,,11.0,,50.0,10.0,17.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),0.2004390383777548,0.1627511263417566,35.21369948364635,-0.06936326446632379,,,,,,monocytes,,15.0,,50.0,3.0,2.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),0.19598219234921416,0.1530065245937759,32.73719694658827,-0.022336491712483086,,,,,,monocytes,,15.0,,50.0,10.0,16.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),0.19443369320418338,0.15283844985237577,24.327853613414977,0.11020978970257589,,,,,,monocytes,,5.0,,252.0,4.0,8.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),0.18841939645313188,0.14560782339248127,24.386382492775848,0.16440508427413758,,,,,,monocytes,,3.0,,300.0,1.0,20.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),0.19574979466064832,0.15249771825396824,24.37162374857264,0.09812322646964178,,,,,,monocytes,,15.0,,300.0,1.0,2.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),0.18841939645313188,0.14560782339248127,24.386382492775848,0.16440508427413758,,,,,,monocytes,,3.0,,300.0,1.0,20.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),0.18031623911139352,0.14940695493216224,28.421149826939274,-0.24797024417159297,,,,,,monocytes,,13.0,,50.0,9.0,2.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),0.16369574118952387,0.1321489105687165,25.197882912538034,-0.028511875408027132,,,,,,monocytes,,3.0,,131.0,7.0,2.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),0.1872904405894885,0.1441083934402028,27.06672274106468,-0.3463741718148172,,,,,,monocytes,,3.0,,300.0,1.0,2.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),0.16804673273903936,0.13703775526977555,26.095438745597,-0.08391367449417575,,,,,,monocytes,,3.0,,237.0,10.0,10.0,,,,,,True,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),0.18114309402464263,0.12897435897435894,21.960788859523035,-0.13028757524560985,,,,,,monocytes,absolute_error,2.0,log2,,1.0,42.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),0.18043596447232307,0.14408020274299346,26.32745073896275,-0.12148017672498379,,,,,,monocytes,squared_error,1.0,log2,,14.0,50.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),0.17351167667833764,0.1369548542625466,24.931651700165716,-0.03705742120805722,,,,,,monocytes,squared_error,1.0,log2,,12.0,50.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),0.18043596447232307,0.14408020274299346,26.32745073896275,-0.12148017672498379,,,,,,monocytes,squared_error,1.0,log2,,15.0,2.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),0.17640591718830642,0.14095238095238094,26.436197245538633,0.13613158673305592,,,,,,monocytes,absolute_error,41.0,,,9.0,46.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),0.17841898254763516,0.13857142857142857,26.043237031149847,0.11630293149356974,,,,,,monocytes,absolute_error,1.0,log2,,18.0,50.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),0.1845844694849564,0.14101408901603904,26.268669862788514,0.054173206048440004,,,,,,monocytes,squared_error,14.0,,,1.0,50.0,,,,,,,,
