run_id,target,sample_type,train_percentage,model_type,search_to_use,scale,apply_pls,apply_smote_resampling,n_components,main_run_id,experiment_id,rmse,mae,mape,r2,run_name
fde2a79b3b894f3db0d07fa16b40a4ec,mgv,CAPILAR,0.8,MLP Regressor,GridSearchCV,True,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,9.797871117757614,5.259176989582202,6.297036103559411,-1.5761919379684741,experiment_linear_mgv
5fecec0ec65a4ab2a7a63b3486a98301,mgv,CAPILAR,0.8,MLP Regressor,GridSearchCV,True,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,7.60918759315578,4.8866949927476275,5.755541212700745,-0.55378653736076,experiment_linear_mgv
0c1d9cd31a424614a31c6ee9fdf4af72,mgv,CAPILAR,0.8,MLP Regressor,GridSearchCV,False,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,5.266979429230477,3.268850436196819,3.958224437174284,0.2555457452829797,experiment_linear_mgv
d0b6251837174ba0b7001d3e4bd6157b,mgv,CAPILAR,0.8,MLP Regressor,GridSearchCV,False,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.196552768182607,3.4397975269988432,4.252690058832,-0.030421891460843842,experiment_linear_mgv
187f85a08ebd4250bdff8b0a75dba459,mgv,PLASMA,0.8,MLP Regressor,GridSearchCV,True,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,10.293728581426274,8.146332397248504,9.263457254808738,-1.8315247399570915,experiment_linear_mgv
eb2e602a1d4e4579b6f3f686c943d257,mgv,PLASMA,0.8,MLP Regressor,GridSearchCV,True,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,21.979308358543808,17.234991985265605,18.92560981891648,-11.90930848041139,experiment_linear_mgv
713d7f39ea0040059f665fdda602f2a0,mgv,PLASMA,0.8,MLP Regressor,GridSearchCV,False,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,10.328367092874512,8.268634501387002,9.40552991081657,-1.850613026802363,experiment_linear_mgv
7ff5b96a1648466c8f05f711d449bc3f,mgv,PLASMA,0.8,MLP Regressor,GridSearchCV,False,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.118597775065427,3.6765380110638612,4.430384615504757,-0.0004116573335986029,experiment_linear_mgv
8803dcef17c9442986518bad465464f8,mgv,SALIVA,0.8,MLP Regressor,GridSearchCV,True,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.440895901265724,3.7651839540828953,4.561400329405033,-0.15237556548214837,experiment_linear_mgv
03aa134ecb67431da791785946c7ca3d,mgv,SALIVA,0.8,MLP Regressor,GridSearchCV,True,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,13.744143213145865,9.639584527303843,10.593980900922851,-4.247311237796364,experiment_linear_mgv
0f3be5c000974818b78de473968f5a05,mgv,SALIVA,0.8,MLP Regressor,GridSearchCV,False,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.440895901265723,3.7651839540828966,4.561400329405033,-0.15237556548214815,experiment_linear_mgv
9bbdd20043cf43ecb5896d5b5f1f86bc,mgv,SALIVA,0.8,MLP Regressor,GridSearchCV,False,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.012426841167929,3.379557493914118,4.142160558583572,-0.00415577628460384,experiment_linear_mgv
24d537951056400d8639762cb87c7319,mgv,SERUM,0.8,MLP Regressor,GridSearchCV,True,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,9.6689846893797,6.916612442916725,7.987581081753733,-1.403313241842663,experiment_linear_mgv
78d7ef8036824c898932ab6e7aa3caa4,mgv,SERUM,0.8,MLP Regressor,GridSearchCV,True,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,10.5838612593137,7.0361388233119415,8.293056784383767,-1.8796314669422043,experiment_linear_mgv
73172635b79249c293f7705d4e3df15d,mgv,SERUM,0.8,MLP Regressor,GridSearchCV,False,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,9.669640805260771,6.917400856889555,7.9883924463185085,-1.4036394199340894,experiment_linear_mgv
46f898b1f3c04a23a6d666a43100b942,mgv,SERUM,0.8,MLP Regressor,GridSearchCV,False,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.238350202835535,3.7207418021787646,4.5144355419786395,-0.0004332942504119419,experiment_linear_mgv
c8e7ce1acd694c2c943be774142fbe29,mgv,URINE,0.8,MLP Regressor,GridSearchCV,True,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.378888748067062,4.078845068810256,4.916175969059299,-0.030354003467474078,experiment_linear_mgv
04513cb4bafa41198b1c84edc37533da,mgv,URINE,0.8,MLP Regressor,GridSearchCV,True,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,16.566411881571057,11.06742946048075,12.715297037024337,-5.94949611989444,experiment_linear_mgv
16d64a3dab32454e86778f933c0934ef,mgv,URINE,0.8,MLP Regressor,GridSearchCV,False,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.3788887480669905,4.078845068810201,4.9161759690592355,-0.03035400346745054,experiment_linear_mgv
7aae8847aa8e477fa5c72bf78ec6421b,mgv,URINE,0.8,MLP Regressor,GridSearchCV,False,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.391687966864081,3.9062324329067706,4.818252751032634,-0.03449295538037722,experiment_linear_mgv
d6f09afc0d37445fa836f7e02522ec5e,mgv,CAPILAR,0.8,Random Forest Regressor,GridSearchCV,True,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,5.798960557060938,3.3544728925477614,4.149964639779121,0.09756676419741417,experiment_linear_mgv
65a64b40b83a447fbb551aecebe6502f,mgv,CAPILAR,0.8,Random Forest Regressor,GridSearchCV,True,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.0283775687940135,3.529765841222461,4.345770268066067,0.024750666076682082,experiment_linear_mgv
3b2bcd6599f34c67b72158f5818d4dd7,mgv,CAPILAR,0.8,Random Forest Regressor,GridSearchCV,False,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,5.798960557060938,3.3544728925477614,4.149964639779121,0.09756676419741417,experiment_linear_mgv
03247a78f9e74c04924e581924795f42,mgv,CAPILAR,0.8,Random Forest Regressor,GridSearchCV,False,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.0283775687940135,3.529765841222461,4.345770268066067,0.024750666076682082,experiment_linear_mgv
d6bd608d7f8b4a2db5d765acccf8434d,mgv,PLASMA,0.8,Random Forest Regressor,GridSearchCV,True,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.135274804006719,3.6867638507956535,4.428014748567123,-0.005872591956704198,experiment_linear_mgv
2771415186d54d0a9850578e972c2d8e,mgv,PLASMA,0.8,Random Forest Regressor,GridSearchCV,True,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.072242020223462,3.682250048594227,4.430605206830332,0.014689568984741164,experiment_linear_mgv
001ef1b74e844a8dbf30d7cf655235ea,mgv,PLASMA,0.8,Random Forest Regressor,GridSearchCV,False,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.135274804006719,3.6867638507956535,4.428014748567123,-0.005872591956704198,experiment_linear_mgv
ec869e4e292e4082a9ea227c9c91c0c0,mgv,PLASMA,0.8,Random Forest Regressor,GridSearchCV,False,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.072242020223462,3.682250048594227,4.430605206830332,0.014689568984741164,experiment_linear_mgv
3a909905d82d4cf5a8075d3b6771cd94,mgv,SALIVA,0.8,Random Forest Regressor,GridSearchCV,True,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.177022996203728,3.426495213288323,4.227733523130021,-0.05988785878021541,experiment_linear_mgv
446a6c82980647368bd8c936aa32ecbe,mgv,SALIVA,0.8,Random Forest Regressor,GridSearchCV,True,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,5.852989202418991,3.064224654761903,3.812051173561896,0.04839453652694192,experiment_linear_mgv
49a5c98942e04754ab5b3b9f26c99672,mgv,SALIVA,0.8,Random Forest Regressor,GridSearchCV,False,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.177022996203728,3.426495213288323,4.227733523130021,-0.05988785878021541,experiment_linear_mgv
183e477be0d84a8c99db4ea4f0fb3b84,mgv,SALIVA,0.8,Random Forest Regressor,GridSearchCV,False,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,5.852989202418991,3.064224654761903,3.812051173561896,0.04839453652694192,experiment_linear_mgv
adf54643b10645e083ce63c093d53138,mgv,SERUM,0.8,Random Forest Regressor,GridSearchCV,True,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,5.987880059561868,3.432345315616847,4.156241916802136,0.07828889609381706,experiment_linear_mgv
a0980c2405fd493dbbed3f7efb3484fb,mgv,SERUM,0.8,Random Forest Regressor,GridSearchCV,True,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.053402160175405,3.6106956875000065,4.35295996349333,0.05800697064922655,experiment_linear_mgv
ad9da3d43ad34c72b15600afb8e95d9b,mgv,SERUM,0.8,Random Forest Regressor,GridSearchCV,False,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,5.987880059561868,3.432345315616847,4.156241916802136,0.07828889609381706,experiment_linear_mgv
edbe49a96d86451695924204f909e29e,mgv,SERUM,0.8,Random Forest Regressor,GridSearchCV,False,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.053402160175405,3.6106956875000065,4.35295996349333,0.05800697064922655,experiment_linear_mgv
4216d710174a4f98a642bded00767fe9,mgv,URINE,0.8,Random Forest Regressor,GridSearchCV,True,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.2129161053815505,3.7127199078947317,4.585067130071744,0.02256612632787547,experiment_linear_mgv
65bb8a03391242c19345f2961de0b023,mgv,URINE,0.8,Random Forest Regressor,GridSearchCV,True,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.143063451225901,3.717506039473679,4.596043491410142,0.044421412662334125,experiment_linear_mgv
946985558fba4e118555536a9e96753b,mgv,URINE,0.8,Random Forest Regressor,GridSearchCV,False,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.2129161053815505,3.7127199078947317,4.585067130071744,0.02256612632787547,experiment_linear_mgv
1885b48f12084a488dbeb862a8032973,mgv,URINE,0.8,Random Forest Regressor,GridSearchCV,False,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.143063451225901,3.717506039473679,4.596043491410142,0.044421412662334125,experiment_linear_mgv
e3f2164354f84ad890454b69b5512fb5,mgv,CAPILAR,0.8,Decision Tree Regressor,GridSearchCV,True,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.270037846739946,3.8350500000000003,4.712365093097015,-0.055006405774242983,experiment_linear_mgv
d8fae2f65a534842b7b55db0ccdad139,mgv,CAPILAR,0.8,Decision Tree Regressor,GridSearchCV,True,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.427041137975606,4.246641025641024,5.12020775576323,-0.10850314972812214,experiment_linear_mgv
b933ce8a6ec54a668717aa40b368642d,mgv,CAPILAR,0.8,Decision Tree Regressor,GridSearchCV,False,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.270037846739946,3.8350500000000003,4.712365093097015,-0.055006405774242983,experiment_linear_mgv
41346c1b2f634ea79dc1e859109855e3,mgv,CAPILAR,0.8,Decision Tree Regressor,GridSearchCV,False,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.427041137975606,4.246641025641024,5.12020775576323,-0.10850314972812214,experiment_linear_mgv
e3a1141fdebb482c8f35aecd1092baa9,mgv,PLASMA,0.8,Decision Tree Regressor,GridSearchCV,True,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.186701854091262,4.01868400158043,4.762648281083521,-0.022806099672767255,experiment_linear_mgv
ab5247b9cd2b44bd9e270b9f30572d5d,mgv,PLASMA,0.8,Decision Tree Regressor,GridSearchCV,True,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.267138633047247,3.986738095238094,4.731246745100017,-0.04957514634274229,experiment_linear_mgv
8a369dc4b6a543bcbd7340053527f110,mgv,PLASMA,0.8,Decision Tree Regressor,GridSearchCV,False,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.186701854091262,4.01868400158043,4.762648281083521,-0.022806099672767255,experiment_linear_mgv
a583919c667a47579ff0b3b856604e5e,mgv,PLASMA,0.8,Decision Tree Regressor,GridSearchCV,False,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.267138633047247,3.986738095238094,4.731246745100017,-0.04957514634274229,experiment_linear_mgv
39e9916e3d0b4d7092d7a0e932fb5710,mgv,SALIVA,0.8,Decision Tree Regressor,GridSearchCV,True,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.278307986393926,3.6158127985638693,4.450490273752726,-0.09493090440502305,experiment_linear_mgv
58c69d67426c4505bc7d83e49a9d9b2e,mgv,SALIVA,0.8,Decision Tree Regressor,GridSearchCV,True,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.505389007584404,4.092976190476191,4.891858607786878,-0.1755687261504515,experiment_linear_mgv
cb7bb6b7505e4a05955bd18135f06bca,mgv,SALIVA,0.8,Decision Tree Regressor,GridSearchCV,False,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.278307986393926,3.6158127985638693,4.450490273752726,-0.09493090440502305,experiment_linear_mgv
ebec81407c9645d38f0b11ba81bd37da,mgv,SALIVA,0.8,Decision Tree Regressor,GridSearchCV,False,False,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.505389007584404,4.092976190476191,4.891858607786878,-0.1755687261504515,experiment_linear_mgv
d34ba97c32e348bb8e629366259233f0,mgv,SERUM,0.8,Decision Tree Regressor,GridSearchCV,True,True,False,10,3de1c1cd5499459c8458cd335740ace5,900964729514509603,6.40359256103493,4.232501325396828,4.999909538729539,-0.054134475424576056,experiment_linear_mgv
