run_id,target,sample_type,train_percentage,model_type,search_to_use,scale,apply_pls,apply_smote_resampling,n_components,main_run_id,experiment_id,rmse,mae,mape,r2,run_name
f5b24af1b1434d27a74d641a5cb1945d,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,True,True,False,10,e4c99b3a6e77440db9817b32717422a0,545060729491553906,0.7378647657893995,0.5427626748056082,32.10803697690234,-1.1910153589487957,experiment_linear_lymphocytes
fc4519aa408e474ea34f7578e0c2a817,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,True,False,False,10,e4c99b3a6e77440db9817b32717422a0,545060729491553906,0.6652520566306486,0.5174065433756281,33.814519847682924,-0.781001677334245,experiment_linear_lymphocytes
8037c1d10dc04e9997f6a43dc8ac9526,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,False,True,False,10,e4c99b3a6e77440db9817b32717422a0,545060729491553906,0.7378647657894001,0.5427626748056085,32.10803697690236,-1.1910153589487988,experiment_linear_lymphocytes
7d1c62cef99c434e9324f092f042fa43,lymphocytes,CAPILAR,0.8,MLP Regressor,GridSearchCV,False,False,False,10,e4c99b3a6e77440db9817b32717422a0,545060729491553906,0.5005508795374238,0.41310669735242017,23.890693968506177,-0.008296673581958292,experiment_linear_lymphocytes
e4b1728e3fe9476e9c30cce5ceb356ef,lymphocytes,PLASMA,0.8,MLP Regressor,GridSearchCV,True,True,False,10,e4c99b3a6e77440db9817b32717422a0,545060729491553906,0.7457031293376154,0.5560785030026385,30.837073324904203,-0.49919745191987097,experiment_linear_lymphocytes
95e7f813c77c46ebaedec1db25e7b7e2,lymphocytes,PLASMA,0.8,MLP Regressor,GridSearchCV,True,False,False,10,e4c99b3a6e77440db9817b32717422a0,545060729491553906,0.8144025781262165,0.6465447509946058,35.30900487287169,-0.788155092400199,experiment_linear_lymphocytes
118299665b9a457d9010d16009a0160a,lymphocytes,PLASMA,0.8,MLP Regressor,GridSearchCV,False,True,False,10,e4c99b3a6e77440db9817b32717422a0,545060729491553906,0.745703129337616,0.5560785030026393,30.837073324904228,-0.49919745191987297,experiment_linear_lymphocytes
b194491b9b694b4a9a933e6934a8f154,lymphocytes,PLASMA,0.8,MLP Regressor,GridSearchCV,False,False,False,10,e4c99b3a6e77440db9817b32717422a0,545060729491553906,0.6189040437163447,0.4920040474156265,27.7826308680186,-0.03269849634341204,experiment_linear_lymphocytes
592f692df5c64ae5b92ff3e4743795a5,lymphocytes,SALIVA,0.8,MLP Regressor,GridSearchCV,True,True,False,10,e4c99b3a6e77440db9817b32717422a0,545060729491553906,0.8268589524642954,0.6474352586548994,33.72926466866556,-0.7606101598860819,experiment_linear_lymphocytes
7216a9eb03e947f69a28085f1cc0ff5f,lymphocytes,SALIVA,0.8,MLP Regressor,GridSearchCV,True,False,False,10,e4c99b3a6e77440db9817b32717422a0,545060729491553906,0.8245347734328804,0.691108943783367,37.02682409294115,-0.750726437308801,experiment_linear_lymphocytes
