Wavenumber (cm⁻¹),Importance
3050.854846120364,0.001989318113243205
3048.926366445193,0.0004956241213329352
3046.997886770022,0.00204595030688297
3045.069407094851,0.0021736464803538565
3043.14092741968,0.0018848174249269114
3041.212447744509,0.0015999055043199434
3039.283968069338,0.0015022297006692272
3037.355488394167,0.00165644946878978
3035.427008718997,0.0017517988681276047
3033.498529043825,0.001672367956128314
3031.570049368655,0.0015076689270133675
3029.641569693484,0.0013868672115421683
3027.713090018313,0.0014547060124969694
3025.784610343142,0.0016092815348484894
3023.856130667971,0.0016781071921881667
3021.9276509928,0.0016596718650481786
3019.999171317629,0.0016074955256784671
3018.070691642458,0.001527210977546287
3016.142211967287,0.001436354721931704
3014.213732292117,0.0013818563855475545
3012.285252616945,0.0013141408545389824
3010.356772941775,0.001222889312884572
3008.428293266604,0.0012029806347859352
3006.499813591433,0.0012138904662859168
3004.571333916262,0.001234077130757521
3002.642854241091,0.0013229641838944563
3000.71437456592,0.0013818951888832887
2998.785894890749,0.0013582716512655494
2996.857415215578,0.0013254992243309847
2994.928935540408,0.0012816808096666565
2993.000455865237,0.001242544324334858
2991.071976190066,0.001237772124332142
2989.143496514895,0.0012314252641845993
2987.215016839724,0.0012341093884990903
2985.286537164553,0.0012720122556670042
2983.358057489382,0.0013090587502110266
2981.429577814211,0.0013154963393835397
2979.501098139041,0.0013119861243833248
2977.572618463869,0.0013454643223071387
2975.644138788698,0.0014331408996018148
2973.715659113528,0.0015313656529428545
2971.787179438357,0.0015988099941076524
2969.858699763186,0.001641745500915034
2967.930220088015,0.0016763764756804313
2966.001740412844,0.001754860100807872
2964.073260737673,0.0018992844056941616
2962.144781062502,0.0019939709600956634
2960.216301387331,0.002009950755650297
2958.287821712161,0.002015780064041005
2956.359342036989,0.0019785015612371593
2954.430862361819,0.0019371768660314793
2952.502382686648,0.001945129905658898
2950.573903011477,0.0019343899265051754
2948.645423336306,0.0019028220013395706
2946.716943661135,0.0018850805468793451
2944.788463985964,0.0018900182065783417
2942.859984310793,0.0019722691036761324
2940.931504635622,0.0021185170306200125
2939.003024960452,0.0022367516979313272
2937.074545285281,0.0023035819394674824
2935.146065610109,0.002335185451551218
2933.217585934939,0.0023691410499477043
2931.289106259768,0.0024450370128995345
2929.360626584597,0.0025050218290680088
2927.432146909426,0.002496392051593779
2925.503667234255,0.002440301107724571
2923.575187559084,0.002348291761547875
2921.646707883913,0.00224455959806713
2919.718228208742,0.002131324583817943
2917.789748533572,0.0019825422180409866
2915.861268858401,0.0018401854241991056
2913.93278918323,0.001735586647159871
2912.004309508059,0.001659046996090257
2910.075829832888,0.0016201712475337263
2908.147350157717,0.0015870685232998137
2906.218870482546,0.001531076306173904
2904.290390807375,0.0014785535366211092
2902.361911132204,0.0014306190059974414
2900.433431457033,0.0013916002286875632
2898.504951781862,0.0013756322251830926
2896.576472106692,0.0013588389043538043
2894.647992431521,0.0013400611711212843
2892.71951275635,0.0013304256686233389
2890.791033081179,0.0013183084498085446
2888.862553406008,0.001307690527681969
2886.934073730837,0.001293660995677881
2885.005594055666,0.001271824122716295
2883.077114380495,0.0012679720767766144
2881.148634705325,0.0012758846911424535
2879.220155030153,0.0012808431814240523
2877.291675354983,0.0013186479066039705
2875.363195679812,0.0013867869488540154
2873.434716004641,0.0014384069681208783
2871.50623632947,0.001468061829699725
2869.577756654299,0.0014531799765124041
2867.649276979128,0.001389268634984765
2865.720797303957,0.001360891249607102
2863.792317628786,0.0013926025772867403
2861.863837953616,0.0014442875497616108
2859.935358278445,0.0015185680413606685
2858.006878603273,0.0015905189589193213
2856.078398928103,0.0016274386103944526
2854.149919252932,0.0016461632469068456
2852.221439577761,0.001632756229506739
2850.29295990259,0.0015766499119955156
2848.364480227419,0.0015066137218974502
2846.436000552248,0.001429726791541646
2844.507520877077,0.0013568249683893214
2842.579041201906,0.0013005957459506763
2840.650561526736,0.001254789988701356
2838.722081851565,0.0012308073145847693
2836.793602176394,0.0012311982075767197
2834.865122501223,0.0012321499962360159
2832.936642826052,0.001218559644710159
2831.008163150881,0.001192285859800369
2829.07968347571,0.0011744446314179416
2827.151203800539,0.0011760195124167726
2825.222724125369,0.0011770213976389097
2823.294244450197,0.0011685896953970189
2821.365764775026,0.00116125505659836
2819.437285099856,0.0011582224802521833
2817.508805424685,0.0011592202592908849
2815.580325749514,0.0011648708204260794
2813.651846074343,0.0011614720717498075
2811.723366399172,0.0011357817930075953
2809.794886724001,0.0011147448215037311
2807.86640704883,0.0011187902520379128
2805.937927373659,0.0011234342577666784
2804.009447698489,0.001135034588838513
2802.080968023317,0.0011656325335928038
2800.152488348147,0.001179417486868648
2798.224008672976,0.001171758215174746
2796.295528997805,0.0011634274064497437
2794.367049322634,0.001149357117016889
2792.438569647463,0.0011373814483043466
2790.510089972292,0.0011448204305641206
2788.581610297121,0.0011663533302369612
2786.65313062195,0.0011840014164604489
2784.72465094678,0.0011928644251010662
2782.796171271609,0.0012075249009122957
2780.867691596438,0.0012235725495980852
2778.939211921267,0.0012325956661704994
2777.010732246096,0.0012413116672262542
2775.082252570925,0.001230961819533749
2773.153772895754,0.0012067708156386085
2771.225293220583,0.0012022002414840353
2769.296813545412,0.0012051825647386803
2767.368333870241,0.0012102746617558171
2765.43985419507,0.0012240959196252164
2763.5113745199,0.0012165438755421117
2761.582894844729,0.0011971344820090367
2759.654415169558,0.00119769525001289
2757.725935494387,0.0012069252110439967
2755.797455819216,0.0012265707396016397
2753.868976144045,0.0012439470721536266
2751.940496468874,0.0012402225507704887
2750.012016793703,0.0012424594945848084
2748.083537118532,0.0012517098107443511
2746.155057443361,0.001264782144611125
2744.226577768191,0.0012866073282343912
2742.29809809302,0.0012842775197836435
2740.369618417849,0.001271207075307701
2738.441138742678,0.00129339276724994
2736.512659067507,0.0013214071458570282
2734.584179392336,0.0013111182962051106
2732.655699717165,0.001281780330160541
2730.727220041994,0.0012645254273838766
2728.798740366823,0.001285783526379233
2726.870260691652,0.0013626495147477297
2724.941781016481,0.0014312100364863337
2723.013301341311,0.0014271487697099258
2721.08482166614,0.001398421659239726
2719.156341990969,0.0013886082764896564
2717.227862315798,0.0013930246021650811
2715.299382640627,0.0014162892301992278
2713.370902965456,0.0014342928580955195
2711.442423290285,0.0014335510542803646
2709.513943615114,0.0014323846274115787
2707.585463939944,0.0014303211962176387
2705.656984264772,0.0014202109198521798
2703.728504589601,0.0013960469410709267
2701.800024914431,0.001385719913297174
2699.87154523926,0.001417653851488558
2697.943065564089,0.0014561762062613786
2696.014585888918,0.001481646258085466
2694.086106213747,0.0014923138696813366
2692.157626538576,0.001471880506800723
2690.229146863405,0.0014615540649139606
2688.300667188234,0.001491385707765478
2686.372187513064,0.00152193709719349
2684.443707837893,0.0015397894932624554
2682.515228162722,0.0015536999591142097
2680.586748487551,0.0015666280430789985
2678.65826881238,0.0015854284510314416
2676.729789137209,0.0015880714580789124
2674.801309462038,0.001565304469786798
2672.872829786867,0.0015487135867644057
2670.944350111697,0.001547170226038656
2669.015870436525,0.0015596199091396743
2667.087390761355,0.0015907130272267962
2665.158911086184,0.0016033498749146186
2663.230431411013,0.0015905574565917276
2661.301951735842,0.0015943263821029336
2659.373472060671,0.0016021354673543264
2657.4449923855,0.0016017422866244357
2655.516512710329,0.0016174472730934109
2653.588033035158,0.0016322029868782117
2651.659553359988,0.001632432813264581
2649.731073684817,0.0016588368466711127
2647.802594009645,0.0017132001200731732
2645.874114334475,0.001738907244721696
2643.945634659304,0.0017252405092677736
2642.017154984133,0.001695834358925548
2640.088675308962,0.001662677260567313
2638.160195633791,0.0016582019278714505
2636.23171595862,0.001693261100897388
2634.303236283449,0.0017207932504484007
2632.374756608278,0.0017269794601261791
2630.446276933108,0.001731845882872489
2628.517797257937,0.001715436443045637
2626.589317582765,0.0016692358224500291
2624.660837907595,0.0016105897919077602
2622.732358232424,0.0015616936906643394
2620.803878557253,0.001568357501838084
2618.875398882082,0.0016240728723474745
2616.946919206911,0.0016798092065286145
2615.01843953174,0.001723290130706545
2613.089959856569,0.0017244512734517425
2611.161480181398,0.0017005757323744805
2609.233000506228,0.0017159356312378958
2607.304520831057,0.001723199949198877
2605.376041155886,0.0016784000990840628
2603.447561480715,0.0016298530731770034
2601.519081805544,0.0016105787043317425
2599.590602130373,0.0016250890574419185
2597.662122455202,0.0016744839932302392
2595.733642780031,0.001712058826695139
2593.80516310486,0.0016825818007428473
2591.876683429689,0.0016537253820418398
2589.948203754519,0.001668993881615502
2588.019724079348,0.0016410915180503584
2586.091244404177,0.0015631086400715833
2584.162764729006,0.0015006459113958814
2582.234285053835,0.001477504588425744
2580.305805378664,0.0014950102814139416
2578.377325703493,0.0015415565724465569
2576.448846028322,0.0015725261205543674
2574.520366353152,0.0014930834219923704
2572.59188667798,0.0013445382036925439
