mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0008614540100097656,0.00010541298325188902,0.00027356147766113283,3.997067391128647e-05,squared_error,,1,2,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",-68.34606064720215,-93.002683696703,-87.33140061010555,-42.156074631720045,-101.0401839464505,-78.37528070643626,21.07266942998479,96
0.0004279613494873047,3.398079565535377e-05,0.00020666122436523436,9.034019430109375e-06,squared_error,,1,2,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",-61.58506856996684,-101.20816964744651,-61.7783490397574,-86.08464146390054,-117.3663149329227,-85.6045087307988,21.895828305534295,105
0.000618600845336914,2.0094372726527645e-05,0.00020017623901367188,2.7950956134324732e-06,squared_error,,1,5,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",-78.16799799687765,-88.51896123206103,-83.00515382084865,-38.22463340884971,-94.73385588224322,-76.53012046817605,19.935031098328487,90
0.00035848617553710935,5.996784180550571e-06,0.00020132064819335937,3.036820092790729e-06,squared_error,,1,5,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",-76.9764999210232,-48.70995576361987,-83.85511983364204,-79.80970062117672,-81.76709359013655,-74.22367394591967,12.9568475345555,76
0.0006421566009521485,6.828427979679761e-05,0.00022993087768554687,3.172619467999001e-05,squared_error,,1,10,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",-56.34199066772702,-66.82597886990327,-71.07750029000837,-32.592440163576676,-84.79251336355138,-62.32608467095334,17.444057659095694,33
0.00033016204833984374,7.095747084708509e-06,0.00019679069519042968,2.3775006985317058e-06,squared_error,,1,10,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",-64.46614733222155,-64.01150205076762,-46.89762291602357,-61.09372548958732,-78.62227168200212,-63.018253894120434,10.100958975712537,38
0.0006022453308105469,1.629639386237627e-05,0.00019807815551757811,2.1346120153045074e-06,squared_error,,2,2,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",-75.61937774335262,-66.28330218428917,-81.53013012455979,-34.35583587982899,-88.14254521945162,-69.18623823029642,18.839758445062163,62
0.0003418445587158203,1.921600501976956e-06,0.00019903182983398436,5.664937824200525e-06,squared_error,,2,2,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",-70.55822828144699,-60.95804882187432,-59.607825491081464,-105.60269832663843,-83.43505583116061,-76.03237135044037,17.065585977174,88
0.0006500244140625,5.805413580482771e-05,0.00023126602172851562,3.5812978491605296e-05,squared_error,,2,5,best,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",-71.739516202055,-63.700422449152256,-87.3451729566223,-35.123465711952555,-78.36844302473018,-67.25540406890246,17.845475994268224,54
0.0003414154052734375,8.02447661131387e-06,0.00019822120666503906,1.6282435492481108e-06,squared_error,,2,5,random,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",-69.58490812688645,-55.980580054674846,-69.05530157900492,-64.22778442782169,-90.62428975650914,-69.8945727889794,11.456291878798865,65
