Sample Type,Train Percentage,Model,RMSE,MAE,MAPE,R²,activation,alpha,hidden_layer_sizes,learning_rate,solver,target_variable,criterion,max_depth,max_features,n_estimators,min_samples_leaf,min_samples_split,splitter,colsample_bytree,subsample,learning_rate_init,max_iter,bootstrap,gamma,min_child_weight
SALIVA,0.8,MLP Regressor (GridSearchCV),0.8562226932693463,0.6112185004191968,19.69869809177978,-0.12186117666108465,tanh,0.001,"(50, 50)",constant,sgd,il_10,,,,,,,,,,,,,,
SALIVA,0.8,MLP Regressor (GridSearchCV),0.8234314357773146,0.5347370783573191,16.932337923817418,-0.03757747831843261,relu,0.0001,"(50, 50)",adaptive,sgd,il_10,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),0.998737701171689,0.5921935168863351,19.360997549810524,-0.029112752366681205,relu,0.001,"(50, 50)",adaptive,sgd,il_10,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),1.0888110705977956,0.7616833410742915,26.110986106598098,-0.223108902308627,tanh,0.001,"(50, 50)",constant,sgd,il_10,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),0.9987377011716891,0.5921935168863344,19.360997549810453,-0.029112752366681427,relu,0.001,"(50, 50)",adaptive,sgd,il_10,,,,,,,,,,,,,,
SERUM,0.8,MLP Regressor (GridSearchCV),0.9850923883336996,0.6102296347913914,20.514898741666148,-0.0011842246956914604,relu,0.0001,"(100,)",constant,adam,il_10,,,,,,,,,,,,,,
URINE,0.8,MLP Regressor (GridSearchCV),0.8947054887034421,0.5893461254567803,19.098854902581945,-0.23233961098833622,tanh,0.001,"(50, 50)",constant,sgd,il_10,,,,,,,,,,,,,,
URINE,0.8,MLP Regressor (GridSearchCV),0.9518319604357606,0.6274269369290272,22.203417836213543,-0.39473202086440473,tanh,0.001,"(50, 50)",constant,sgd,il_10,,,,,,,,,,,,,,
URINE,0.8,MLP Regressor (GridSearchCV),0.894705488703445,0.5893461254567826,19.098854902582023,-0.232339610988344,tanh,0.001,"(50, 50)",constant,sgd,il_10,,,,,,,,,,,,,,
URINE,0.8,MLP Regressor (GridSearchCV),0.8123099202854528,0.5341307615846407,18.402342668228723,-0.015812889272714514,tanh,0.001,"(50, 50)",constant,adam,il_10,,,,,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),0.6165309974781185,0.5121935306424842,19.33073329268355,-0.22389751116178203,,,,,,il_10,absolute_error,8.0,sqrt,200.0,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),0.5735605556041263,0.4669474364658863,18.19629991336833,-0.059238534961471245,,,,,,il_10,absolute_error,4.0,log2,100.0,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),0.6165309974781185,0.5121935306424842,19.33073329268355,-0.22389751116178203,,,,,,il_10,absolute_error,8.0,sqrt,200.0,,,,,,,,,,
CAPILAR,0.8,Random Forest Regressor (GridSearchCV),0.5735605556041263,0.4669474364658863,18.19629991336833,-0.059238534961471245,,,,,,il_10,absolute_error,4.0,log2,100.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),0.5215294700151212,0.4309899345470916,16.478816150128445,-0.140425987521394,,,,,,il_10,squared_error,12.0,sqrt,200.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),0.4979177412853892,0.43582159048310815,16.47188194343368,-0.03950025171983018,,,,,,il_10,absolute_error,4.0,log2,100.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),0.5215294700151212,0.4309899345470916,16.478816150128445,-0.140425987521394,,,,,,il_10,squared_error,12.0,sqrt,200.0,,,,,,,,,,
PLASMA,0.8,Random Forest Regressor (GridSearchCV),0.4979177412853892,0.43582159048310815,16.47188194343368,-0.03950025171983018,,,,,,il_10,absolute_error,4.0,log2,100.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),0.7615466680202087,0.49356023609535493,15.359022511215745,0.1125197535747613,,,,,,il_10,squared_error,12.0,sqrt,200.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),0.8028077751921419,0.5143435504707699,16.033215708282317,0.013745970425207865,,,,,,il_10,squared_error,4.0,log2,100.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),0.7615466680202087,0.49356023609535493,15.359022511215745,0.1125197535747613,,,,,,il_10,squared_error,12.0,sqrt,200.0,,,,,,,,,,
SALIVA,0.8,Random Forest Regressor (GridSearchCV),0.8028077751921419,0.5143435504707699,16.033215708282317,0.013745970425207865,,,,,,il_10,squared_error,4.0,log2,100.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),0.9879698240171889,0.6045849175261356,19.98499362234006,-0.007041646175173888,,,,,,il_10,absolute_error,4.0,sqrt,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),0.9534141004252,0.5587761878903038,18.415066262750006,0.0621719622917305,,,,,,il_10,absolute_error,4.0,log2,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),0.9879698240171889,0.6045849175261356,19.98499362234006,-0.007041646175173888,,,,,,il_10,absolute_error,4.0,sqrt,200.0,,,,,,,,,,
SERUM,0.8,Random Forest Regressor (GridSearchCV),0.9534141004252,0.5587761878903038,18.415066262750006,0.0621719622917305,,,,,,il_10,absolute_error,4.0,log2,200.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),0.8187643763613655,0.5070203039020257,16.93266692842471,-0.03201992534004683,,,,,,il_10,squared_error,12.0,sqrt,100.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),0.7604658275049953,0.45574709984247935,15.362851315723864,0.10971386164873687,,,,,,il_10,absolute_error,4.0,sqrt,100.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),0.8187643763613655,0.5070203039020257,16.93266692842471,-0.03201992534004683,,,,,,il_10,squared_error,12.0,sqrt,100.0,,,,,,,,,,
URINE,0.8,Random Forest Regressor (GridSearchCV),0.7604658275049953,0.45574709984247935,15.362851315723864,0.10971386164873687,,,,,,il_10,absolute_error,4.0,sqrt,100.0,,,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),0.6544923904113417,0.5276660236955334,20.647143185202914,-0.37925453761786243,,,,,,il_10,squared_error,10.0,,,4.0,2.0,random,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),0.7915699073504641,0.5858921427676768,22.515122204445152,-1.01750105023882,,,,,,il_10,squared_error,,,,4.0,10.0,random,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),0.6544923904113417,0.5276660236955334,20.647143185202914,-0.37925453761786243,,,,,,il_10,squared_error,10.0,,,4.0,2.0,random,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (GridSearchCV),0.7915699073504641,0.5858921427676768,22.515122204445152,-1.01750105023882,,,,,,il_10,squared_error,,,,4.0,10.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),0.5745739034843779,0.46596575073531954,16.53755955789698,-0.3842074773522537,,,,,,il_10,absolute_error,10.0,,,4.0,10.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),0.5906039918898401,0.48790076536048826,18.090496003280293,-0.4625211428200011,,,,,,il_10,absolute_error,,,,4.0,10.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),0.5745739034843779,0.46596575073531954,16.53755955789698,-0.3842074773522537,,,,,,il_10,absolute_error,10.0,,,4.0,10.0,random,,,,,,,
PLASMA,0.8,Decision Tree Regressor (GridSearchCV),0.5906039918898401,0.48790076536048826,18.090496003280293,-0.4625211428200011,,,,,,il_10,absolute_error,,,,4.0,10.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),0.9241268440588812,0.5993900547286363,18.472198679520847,-0.30685926854447887,,,,,,il_10,absolute_error,10.0,,,4.0,10.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),0.9300462428727984,0.5912170660310603,17.83053149055455,-0.32365479126939967,,,,,,il_10,absolute_error,,,,4.0,2.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),0.9241268440588812,0.5993900547286363,18.472198679520847,-0.30685926854447887,,,,,,il_10,absolute_error,10.0,,,4.0,10.0,random,,,,,,,
SALIVA,0.8,Decision Tree Regressor (GridSearchCV),0.9300462428727984,0.5912170660310603,17.83053149055455,-0.32365479126939967,,,,,,il_10,absolute_error,,,,4.0,2.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),1.1032356532862193,0.7336647516568338,24.114042285668173,-0.2557310940379547,,,,,,il_10,squared_error,,,,4.0,2.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),1.050178124938728,0.7823091924699839,27.06733873635342,-0.13785260145174805,,,,,,il_10,absolute_error,,,,4.0,10.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),1.1032356532862193,0.7336647516568338,24.114042285668173,-0.2557310940379547,,,,,,il_10,squared_error,,,,4.0,2.0,random,,,,,,,
SERUM,0.8,Decision Tree Regressor (GridSearchCV),1.050178124938728,0.7823091924699839,27.06733873635342,-0.13785260145174805,,,,,,il_10,absolute_error,,,,4.0,10.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),0.7710707606128053,0.5323217461610577,18.69592960943718,0.08471009051875833,,,,,,il_10,squared_error,,,,4.0,2.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),0.7237903883655403,0.4396558956068476,14.141611001027337,0.19351586560240797,,,,,,il_10,absolute_error,,,,4.0,10.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),0.7710707606128053,0.5323217461610577,18.69592960943718,0.08471009051875833,,,,,,il_10,squared_error,,,,4.0,2.0,random,,,,,,,
URINE,0.8,Decision Tree Regressor (GridSearchCV),0.7237903883655403,0.4396558956068476,14.141611001027337,0.19351586560240797,,,,,,il_10,absolute_error,,,,4.0,10.0,random,,,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),0.6336756369415157,0.49404462709133384,18.689799903176116,-0.29291281024240057,,,,0.1,,il_10,,3.0,,100.0,,,,0.8,0.8,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),0.5462559108763839,0.45059403167733053,17.566610898948635,0.039212117317601436,,,,0.01,,il_10,,10.0,,50.0,,,,1.0,0.8,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),0.6336756369415157,0.49404462709133384,18.689799903176116,-0.29291281024240057,,,,0.1,,il_10,,3.0,,100.0,,,,0.8,0.8,,,,,
CAPILAR,0.8,XGBoost Regressor (GridSearchCV),0.5462559108763839,0.45059403167733053,17.566610898948635,0.039212117317601436,,,,0.01,,il_10,,10.0,,50.0,,,,1.0,0.8,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),0.5162274538966677,0.43015832193694736,16.659617970587018,-0.11735606795079634,,,,0.01,,il_10,,10.0,,100.0,,,,0.8,0.8,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),0.5127251660800769,0.43640476982719034,16.547933736679216,-0.10224634129469745,,,,0.01,,il_10,,6.0,,50.0,,,,1.0,1.0,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),0.5162274538966677,0.43015832193694736,16.659617970587018,-0.11735606795079634,,,,0.01,,il_10,,10.0,,100.0,,,,0.8,0.8,,,,,
PLASMA,0.8,XGBoost Regressor (GridSearchCV),0.5127251660800769,0.43640476982719034,16.547933736679216,-0.10224634129469745,,,,0.01,,il_10,,6.0,,50.0,,,,1.0,1.0,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),0.7908853538883984,0.5065577587686546,15.8009799421712,0.04282198081760458,,,,0.01,,il_10,,10.0,,50.0,,,,1.0,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),0.8298779522165138,0.5561908019216,17.670614179138,-0.05388713716862581,,,,0.01,,il_10,,6.0,,50.0,,,,1.0,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),0.7908853538883984,0.5065577587686546,15.8009799421712,0.04282198081760458,,,,0.01,,il_10,,10.0,,50.0,,,,1.0,0.8,,,,,
SALIVA,0.8,XGBoost Regressor (GridSearchCV),0.8298779522165138,0.5561908019216,17.670614179138,-0.05388713716862581,,,,0.01,,il_10,,6.0,,50.0,,,,1.0,0.8,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),0.9783533193931373,0.6006472140870756,19.83670753591678,0.012467227962810301,,,,0.01,,il_10,,3.0,,100.0,,,,1.0,1.0,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),0.9738741032628137,0.5956309440749464,19.53179971000379,0.021489013493299347,,,,0.01,,il_10,,3.0,,100.0,,,,0.8,0.8,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),0.9783533193931373,0.6006472140870756,19.83670753591678,0.012467227962810301,,,,0.01,,il_10,,3.0,,100.0,,,,1.0,1.0,,,,,
SERUM,0.8,XGBoost Regressor (GridSearchCV),0.9738741032628137,0.5956309440749464,19.53179971000379,0.021489013493299347,,,,0.01,,il_10,,3.0,,100.0,,,,0.8,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),0.794076630343853,0.5077367929732549,17.2375198670256,0.029277636820267072,,,,0.01,,il_10,,10.0,,100.0,,,,1.0,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),0.7611724852931315,0.4872396889672688,16.69176484908674,0.10805850800391847,,,,0.01,,il_10,,6.0,,50.0,,,,0.8,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),0.794076630343853,0.5077367929732549,17.2375198670256,0.029277636820267072,,,,0.01,,il_10,,10.0,,100.0,,,,1.0,0.8,,,,,
URINE,0.8,XGBoost Regressor (GridSearchCV),0.7611724852931315,0.4872396889672688,16.69176484908674,0.10805850800391847,,,,0.01,,il_10,,6.0,,50.0,,,,0.8,0.8,,,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),0.6430807060315096,0.49038395443522437,18.988293455175764,-0.331576672308338,logistic,1e-06,,,adam,il_10,,,,,,,,,,0.0002564094195086073,500.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),0.5883754056438778,0.49152682245945595,18.97532693105729,-0.11466467966624916,logistic,0.1,,,sgd,il_10,,,,,,,,,,0.0001,3000.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),0.6314937966301873,0.4827016475515603,18.606058543186542,-0.2840247524323243,logistic,1e-06,,,adam,il_10,,,,,,,,,,0.0001,1154.0,,,
CAPILAR,0.8,MLP Regressor (BayesSearchCV),0.5987619407960251,0.5011407199766934,19.629117255920576,-0.15436617654848694,tanh,4.1574926919146126e-05,,,adam,il_10,,,,,,,,,,0.0009475171330677744,2850.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),0.5174354078687362,0.4260467316152597,15.613979324890618,-0.12259133326887017,logistic,0.1,,,adam,il_10,,,,,,,,,,0.00017575069274503147,3000.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),0.6097087576737318,0.5055458395377411,18.909792004180737,-0.5586703115880252,logistic,0.1,,,adam,il_10,,,,,,,,,,0.0025971398026306877,500.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),0.5202653382419348,0.4238369633229532,15.550707718721727,-0.13490414606369683,logistic,1e-06,,,adam,il_10,,,,,,,,,,0.0005924697351161502,3000.0,,,
PLASMA,0.8,MLP Regressor (BayesSearchCV),0.6073977387717031,0.49562824598973954,20.275410652551916,-0.5468768451563373,relu,1e-06,,,adam,il_10,,,,,,,,,,0.01,2609.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),0.7588447621751204,0.4920648410588897,14.967562993615296,0.11880599815961779,logistic,0.1,,,adam,il_10,,,,,,,,,,0.0008963836337769228,3000.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),0.7841600414990358,0.5250333429959118,17.59919902129179,0.059031539391180665,logistic,1e-06,,,sgd,il_10,,,,,,,,,,0.0011871472865743597,500.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),0.7649138144623311,0.4974175636161984,15.087574751767258,0.10465449108210922,logistic,0.1,,,adam,il_10,,,,,,,,,,0.0015148795567983,3000.0,,,
SALIVA,0.8,MLP Regressor (BayesSearchCV),0.8084055196871093,0.5220434152531522,17.53477303228166,-5.570338346427839e-05,logistic,1e-06,,,sgd,il_10,,,,,,,,,,0.0009142043969264763,3000.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),0.9682152027897288,0.5772821959643871,18.135547746659736,0.03282766281798166,logistic,1e-06,,,adam,il_10,,,,,,,,,,0.0009815559066225674,3000.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),0.9880009576791713,0.5800391244411941,18.85769080510615,-0.007105116510927489,logistic,1.7275863223253578e-06,,,sgd,il_10,,,,,,,,,,0.00010450661690882034,2927.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),0.9729912402485626,0.5756498148368727,18.02518344764424,0.02326234246261849,logistic,1.9218517989191528e-06,,,adam,il_10,,,,,,,,,,0.0001,1194.0,,,
SERUM,0.8,MLP Regressor (BayesSearchCV),0.9826393097734518,0.5983351948598633,19.82655546136062,0.003795867808360942,tanh,0.00026654841582256835,,,adam,il_10,,,,,,,,,,0.0003074295455438792,673.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),0.7941670595525522,0.479608325186741,15.503803352545631,0.029056533087733927,logistic,0.007948674329991497,,,adam,il_10,,,,,,,,,,0.0004219775522156908,3000.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),0.7483257471136908,0.4756397301328654,16.35070924950592,0.1379120377126114,logistic,1e-06,,,sgd,il_10,,,,,,,,,,0.0001,500.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),0.7892023795151205,0.47765933131906135,15.417552590670436,0.04115815910854037,logistic,1e-06,,,adam,il_10,,,,,,,,,,0.00018027615209387303,3000.0,,,
URINE,0.8,MLP Regressor (BayesSearchCV),0.8099646841431284,0.5320811857182868,18.43203912381095,-0.009955809310954633,logistic,4.8895587637791765e-05,,,sgd,il_10,,,,,,,,,,0.0024788392079884694,1184.0,,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),0.6651217813301261,0.5343903923675215,20.73866424023798,-0.4244183473161771,,,,,,il_10,,12.0,,300.0,8.0,2.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),0.619774604018422,0.4903247186895726,19.35564401562818,-0.2368093834811127,,,,,,il_10,,15.0,,217.0,10.0,2.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),0.6661463589493987,0.5341210250170467,20.73180200021553,-0.42881017833809665,,,,,,il_10,,10.0,,260.0,8.0,13.0,,,,,,True,,
CAPILAR,0.8,Random Forest Regressor (BayesSearchCV),0.6209909118089826,0.4907026709316652,19.373269381904574,-0.24166862428723213,,,,,,il_10,,15.0,,286.0,10.0,2.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),0.5692027545600998,0.4799008556936189,18.337392806379864,-0.35844914037314957,,,,,,il_10,,15.0,,300.0,8.0,4.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),0.4687032735855942,0.4102394412083107,15.829800587707984,0.07890299395999811,,,,,,il_10,,3.0,,300.0,10.0,2.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),0.5692027545600998,0.4799008556936189,18.337392806379864,-0.35844914037314957,,,,,,il_10,,9.0,,300.0,8.0,2.0,,,,,,True,,
PLASMA,0.8,Random Forest Regressor (BayesSearchCV),0.4687032735855942,0.4102394412083107,15.829800587707984,0.07890299395999811,,,,,,il_10,,3.0,,300.0,10.0,17.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),0.7704908705041372,0.4749777941880894,14.439274856310893,0.09155080378380831,,,,,,il_10,,15.0,,152.0,1.0,3.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),0.8071391739203108,0.5274113403199671,16.668036892267573,0.0030749640154538183,,,,,,il_10,,3.0,,50.0,10.0,2.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),0.7641770144324324,0.4725520621484679,14.427818871962264,0.10637853596970337,,,,,,il_10,,9.0,,300.0,1.0,2.0,,,,,,True,,
SALIVA,0.8,Random Forest Regressor (BayesSearchCV),0.8071391739203108,0.5274113403199671,16.668036892267573,0.0030749640154538183,,,,,,il_10,,3.0,,50.0,10.0,20.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),0.947568626183008,0.6097175817042679,20.419460711419003,0.07363653817077809,,,,,,il_10,,15.0,,50.0,3.0,2.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),0.9320436331082291,0.5825126368444152,19.52919299920182,0.10374300249230961,,,,,,il_10,,3.0,,210.0,5.0,20.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),0.9483494181835298,0.5863785425155553,19.48039946883805,0.07210927110582765,,,,,,il_10,,3.0,,50.0,3.0,20.0,,,,,,True,,
SERUM,0.8,Random Forest Regressor (BayesSearchCV),0.9346408928676265,0.5844608810480988,19.612837809891825,0.0987409714170101,,,,,,il_10,,3.0,,148.0,5.0,20.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),0.8905589852529289,0.5479090986119309,18.39352557001502,-0.22094354910470804,,,,,,il_10,,15.0,,300.0,1.0,2.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),0.793875592349653,0.5150173275713137,17.44420291940037,0.029769094107482186,,,,,,il_10,,3.0,,177.0,2.0,20.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),0.8905589852529289,0.5479090986119309,18.39352557001502,-0.22094354910470804,,,,,,il_10,,15.0,,300.0,1.0,2.0,,,,,,True,,
URINE,0.8,Random Forest Regressor (BayesSearchCV),0.788739267462839,0.5099135360819073,17.23670540744783,0.042283145391825316,,,,,,il_10,,3.0,,229.0,2.0,7.0,,,,,,True,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),0.9033657506818035,0.7034891832610156,26.99828154912925,-1.6276194061257465,,,,,,il_10,squared_error,56.0,,,7.0,30.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),0.5789849512341674,0.45355096651772503,16.954886745539437,-0.07936857588621482,,,,,,il_10,absolute_error,22.0,log2,,17.0,50.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),0.8236341478836399,0.6480927481050517,25.172897810555572,-1.1842578578793885,,,,,,il_10,squared_error,9.0,,,16.0,50.0,,,,,,,,
CAPILAR,0.8,Decision Tree Regressor (BayesSearchCV),0.6075579792595671,0.45301810509609514,17.754231753567222,-0.188531445008413,,,,,,il_10,squared_error,100.0,sqrt,,19.0,40.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),0.5674480513583926,0.4615185750229839,16.656338369853085,-0.35008656337027655,,,,,,il_10,absolute_error,55.0,,,15.0,24.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),0.5207885228604753,0.4379668411053162,16.51959589732393,-0.13718783823811287,,,,,,il_10,absolute_error,60.0,log2,,20.0,15.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),0.5674480513583926,0.4615185750229839,16.656338369853085,-0.35008656337027655,,,,,,il_10,absolute_error,94.0,,,15.0,13.0,,,,,,,,
PLASMA,0.8,Decision Tree Regressor (BayesSearchCV),0.4927232494594306,0.41938991007988247,15.337591285687724,-0.017924359770433496,,,,,,il_10,absolute_error,1.0,log2,,17.0,50.0,,,,,,,,
SALIVA,0.8,Decision Tree Regressor (BayesSearchCV),0.8630578512877821,0.5881342111372112,19.196261975812153,-0.13984412756682119,,,,,,il_10,squared_error,1.0,,,9.0,26.0,,,,,,,,
SALIVA,0.8,Decision Tree Regressor (BayesSearchCV),0.8604121634146662,0.5498295747439399,16.413714997967556,-0.13286649672081308,,,,,,il_10,absolute_error,1.0,sqrt,,7.0,50.0,,,,,,,,
SALIVA,0.8,Decision Tree Regressor (BayesSearchCV),0.8630578512877821,0.5881342111372112,19.196261975812153,-0.13984412756682119,,,,,,il_10,squared_error,1.0,,,9.0,41.0,,,,,,,,
SALIVA,0.8,Decision Tree Regressor (BayesSearchCV),0.8604121634146662,0.5498295747439399,16.413714997967556,-0.13286649672081308,,,,,,il_10,absolute_error,1.0,log2,,16.0,50.0,,,,,,,,
SERUM,0.8,Decision Tree Regressor (BayesSearchCV),0.9781356988491434,0.606005523406202,20.10471553743452,0.012906503862998187,,,,,,il_10,absolute_error,1.0,,,4.0,46.0,,,,,,,,
SERUM,0.8,Decision Tree Regressor (BayesSearchCV),0.9998973732045279,0.6204340421857364,20.506052118168903,-0.0315040231605308,,,,,,il_10,squared_error,76.0,log2,,20.0,50.0,,,,,,,,
