mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,activation,alpha,hidden_layer_sizes,learning_rate,solver,target_variable,Sample Type,Train Percentage,Model,param_criterion,param_max_depth,param_max_features,param_n_estimators,criterion,max_depth,max_features,n_estimators,param_min_samples_leaf,param_min_samples_split,param_splitter,min_samples_leaf,min_samples_split,splitter,param_colsample_bytree,param_subsample,colsample_bytree,subsample,param_learning_rate_init,param_max_iter,learning_rate_init,max_iter,param_bootstrap,bootstrap,param_gamma,param_min_child_weight,gamma,min_child_weight
0.015294075012207031,0.0032641435848795686,0.0004021644592285156,2.822674602336669e-05,relu,0.0001,"(50,)",constant,adam,-1.8796337072047078,-3.9230661661321165,-6.411852421727177,-5.081942925788622,-4.224863250209467,-4.304271694212418,1.4884328531090438,23,relu,0.0001,"(50,)",constant,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2949684619903564,0.03616014278507485,0.0005526065826416016,7.906549636523258e-05,relu,0.0001,"(50,)",constant,sgd,-19380.95716924212,-21696.775412220093,-15801.546366189617,-20199.01477573083,-28497.582435444565,-21115.175231765446,4169.405446379677,39,relu,0.0001,"(50,)",constant,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016875553131103515,0.0028322299037722193,0.00044121742248535154,3.0008783447741548e-05,relu,0.0001,"(50,)",adaptive,adam,-1.8796337072047078,-3.9230661661321165,-6.411852421727177,-5.081942925788622,-4.224863250209467,-4.304271694212418,1.4884328531090438,23,relu,0.0001,"(50,)",adaptive,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2925570011138916,0.02251987354916278,0.0008111953735351563,0.0005435157727437295,relu,0.0001,"(50,)",adaptive,sgd,-19380.95716924212,-21696.775412220093,-15801.546366189617,-20199.01477573083,-28497.582435444565,-21115.175231765446,4169.405446379677,39,relu,0.0001,"(50,)",adaptive,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01782565116882324,0.011299150095916852,0.0008633613586425781,0.0005214057317357486,relu,0.0001,"(100,)",constant,adam,-22.008284672713035,-18.926189163819352,-3.240460397110828,-34.47370535079662,-2.0807749363720762,-16.145882904162384,12.185106690216994,35,relu,0.0001,"(100,)",constant,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.45493302345275877,0.09431666376877121,0.0018126010894775391,0.0023773856155315824,relu,0.0001,"(100,)",constant,sgd,-30224.749349109592,-24202.25229508115,-27608.0736985147,-22081.684241054878,-30616.08162652418,-26946.5682420569,3342.0878408077792,43,relu,0.0001,"(100,)",constant,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011117839813232422,0.006623643025498169,0.000395965576171875,2.4551974379152693e-05,relu,0.0001,"(100,)",adaptive,adam,-22.008284672713035,-18.926189163819352,-3.240460397110828,-34.47370535079662,-2.0807749363720762,-16.145882904162384,12.185106690216994,35,relu,0.0001,"(100,)",adaptive,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.35877561569213867,0.01862562852033251,0.0005182266235351562,6.945073870331063e-05,relu,0.0001,"(100,)",adaptive,sgd,-30224.749349109592,-24202.25229508115,-27608.0736985147,-22081.684241054878,-30616.08162652418,-26946.5682420569,3342.0878408077792,43,relu,0.0001,"(100,)",adaptive,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.028253841400146484,0.018598873315613315,0.00042934417724609374,1.1046167171913344e-05,relu,0.0001,"(50, 50)",constant,adam,-1.473121690057083,-1.5680094598897227,-1.8556076772359298,-1.199145236078808,-3.501582972799969,-1.9194934072123027,0.8183860877107965,13,relu,0.0001,"(50, 50)",constant,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4433580875396729,0.030684254491259125,0.0005255699157714844,4.033563238238654e-05,relu,0.0001,"(50, 50)",constant,sgd,-92419.87631116403,-81642.9691899435,-63757.114870485224,-83494.63986952214,-77703.60192621166,-79803.6404334653,9360.311524820458,47,relu,0.0001,"(50, 50)",constant,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02664628028869629,0.01679727500775849,0.0003833293914794922,2.2573291776240805e-05,relu,0.0001,"(50, 50)",adaptive,adam,-1.473121690057083,-1.5680094598897227,-1.8556076772359298,-1.199145236078808,-3.501582972799969,-1.9194934072123027,0.8183860877107965,13,relu,0.0001,"(50, 50)",adaptive,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4348119258880615,0.013412201743027851,0.0004796028137207031,3.0826922998703115e-05,relu,0.0001,"(50, 50)",adaptive,sgd,-92419.87631116403,-81642.9691899435,-63757.114870485224,-83494.63986952214,-77703.60192621166,-79803.6404334653,9360.311524820458,47,relu,0.0001,"(50, 50)",adaptive,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01464219093322754,0.002671995023561083,0.0003613471984863281,1.8655610149602118e-05,relu,0.001,"(50,)",constant,adam,-1.8796143937050707,-3.923047712354671,-6.411852534354189,-5.081958922590057,-4.224746628762684,-4.3042440383533345,1.4884430391769778,21,relu,0.001,"(50,)",constant,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2669836521148682,0.0028576471065872226,0.0004961967468261718,3.049872233090652e-05,relu,0.001,"(50,)",constant,sgd,-19380.955537078087,-21696.773662714404,-15801.544667933726,-20199.01323056951,-28497.580699121194,-21115.173559483384,4169.405419243271,37,relu,0.001,"(50,)",constant,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.015235137939453126,0.0025758766298237886,0.00040426254272460935,2.4339068984921733e-05,relu,0.001,"(50,)",adaptive,adam,-1.8796143937050707,-3.923047712354671,-6.411852534354189,-5.081958922590057,-4.224746628762684,-4.3042440383533345,1.4884430391769778,21,relu,0.001,"(50,)",adaptive,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.27931599617004393,0.012265012087172702,0.0005141258239746094,2.844868191662255e-05,relu,0.001,"(50,)",adaptive,sgd,-19380.955537078087,-21696.773662714404,-15801.544667933726,-20199.01323056951,-28497.580699121194,-21115.173559483384,4169.405419243271,37,relu,0.001,"(50,)",adaptive,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010801219940185547,0.006309010340072608,0.0003851413726806641,1.5448052136052577e-05,relu,0.001,"(100,)",constant,adam,-22.008288681883382,-18.926185923734526,-3.2404430642514366,-34.47370130774422,-2.0807191183726426,-16.14586761919724,12.185122269386182,33,relu,0.001,"(100,)",constant,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3534417629241943,0.022088400638513014,0.0004994869232177734,4.5937017829344864e-05,relu,0.001,"(100,)",constant,sgd,-30224.745541169843,-24202.249115423416,-27608.07054016986,-22081.681266292246,-30616.07726960202,-26946.564746531476,3342.0874002267847,41,relu,0.001,"(100,)",constant,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010592079162597657,0.006248332004610658,0.000360870361328125,5.389736614587704e-06,relu,0.001,"(100,)",adaptive,adam,-22.008288681883382,-18.926185923734526,-3.2404430642514366,-34.47370130774422,-2.0807191183726426,-16.14586761919724,12.185122269386182,33,relu,0.001,"(100,)",adaptive,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3566621780395508,0.014297865337732701,0.0005401611328125,0.00012400852332754351,relu,0.001,"(100,)",adaptive,sgd,-30224.745541169843,-24202.249115423416,-27608.07054016986,-22081.681266292246,-30616.07726960202,-26946.564746531476,3342.0874002267847,41,relu,0.001,"(100,)",adaptive,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02484617233276367,0.00838609228780989,0.00048065185546875,6.940184239980086e-05,relu,0.001,"(50, 50)",constant,adam,-1.6252535494391156,-1.87802307626014,-1.6746240820645997,-1.3058327741384594,-3.4495998816753426,-1.9866666727155315,0.7541222482378339,15,relu,0.001,"(50, 50)",constant,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.452810001373291,0.005654301765116973,0.0005282402038574219,5.223785345434274e-05,relu,0.001,"(50, 50)",constant,sgd,-92419.85367690671,-81642.94877911506,-63757.098391922234,-83494.61990896726,-77703.58110340616,-79803.62037206348,9360.309631221666,45,relu,0.001,"(50, 50)",constant,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02139596939086914,0.006766188715359992,0.00040340423583984375,2.6882368806733242e-05,relu,0.001,"(50, 50)",adaptive,adam,-1.6252535494391156,-1.87802307626014,-1.6746240820645997,-1.3058327741384594,-3.4495998816753426,-1.9866666727155315,0.7541222482378339,15,relu,0.001,"(50, 50)",adaptive,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4502096176147461,0.015918454520442764,0.0004908084869384765,7.78954036055921e-06,relu,0.001,"(50, 50)",adaptive,sgd,-92419.85367690671,-81642.94877911506,-63757.098391922234,-83494.61990896726,-77703.58110340616,-79803.62037206348,9360.309631221666,45,relu,0.001,"(50, 50)",adaptive,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.046936559677124026,0.009458332024823659,0.00046710968017578126,8.896679927609976e-05,tanh,0.0001,"(50,)",constant,adam,-7.652875919274617,-5.65589286767404,-2.1497155122200913,-1.500635351693964,-1.3505790770825754,-3.661939745589058,2.537867906352957,19,tanh,0.0001,"(50,)",constant,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03189840316772461,0.02731853760311561,0.0003947734832763672,3.2325690946698714e-05,tanh,0.0001,"(50,)",constant,sgd,-1.673622283804062,-0.6654494247551601,-0.7660804597644761,-2.0022457851153437,-0.6810700167937186,-1.157693594046552,0.5660893957478604,12,tanh,0.0001,"(50,)",constant,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04454913139343262,0.003441835713446915,0.0004187583923339844,2.7163232856819798e-05,tanh,0.0001,"(50,)",adaptive,adam,-7.652875919274617,-5.65589286767404,-2.1497155122200913,-1.500635351693964,-1.3505790770825754,-3.661939745589058,2.537867906352957,19,tanh,0.0001,"(50,)",adaptive,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0916748046875,0.0689963381510099,0.00042395591735839845,3.638564356422435e-05,tanh,0.0001,"(50,)",adaptive,sgd,-1.673622283804062,-0.6654494247551601,-0.7660804597644761,-0.3552495761105501,-0.5065126165344227,-0.7933828721937342,0.46177681604186793,9,tanh,0.0001,"(50,)",adaptive,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.041867828369140624,0.007070606294806832,0.0004451274871826172,1.4291597974007503e-05,tanh,0.0001,"(100,)",constant,adam,-3.516879356815716,-11.389352462624313,-3.6229403083879075,-2.5040551366585335,-2.2531772495592235,-4.657280902809139,3.4090250575033507,31,tanh,0.0001,"(100,)",constant,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.026437950134277344,0.004433113621410046,0.0005295753479003906,0.0001260502951151332,tanh,0.0001,"(100,)",constant,sgd,-0.8448490586241941,-0.5867475458398004,-0.586076883111777,-0.5949346556833848,-0.3708885100461052,-0.5966993306610523,0.1501890826164269,5,tanh,0.0001,"(100,)",constant,sgd,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04341645240783691,0.005703918610975951,0.0004657745361328125,5.0276051133594894e-05,tanh,0.0001,"(100,)",adaptive,adam,-3.516879356815716,-11.389352462624313,-3.6229403083879075,-2.5040551366585335,-2.2531772495592235,-4.657280902809139,3.4090250575033507,31,tanh,0.0001,"(100,)",adaptive,adam,rdw,CAPILAR,0.8,MLP Regressor (GridSearchCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,
