mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.019130706787109375,0.0013894513024827926,0.0016373634338378907,9.350661170553481e-05,relu,0.0001,"(50,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'adam'}",-0.43841436442016424,-0.6344883201647462,-0.9065968004950069,-0.4404100908885305,-0.46086337676933736,-0.5761545905475571,0.18071296643116994,45
0.07521839141845703,0.08045259890986842,0.0016795158386230468,9.468701343667831e-05,relu,0.0001,"(50,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'solver': 'sgd'}",-0.23500740233558987,-0.49507050451528994,-0.5005160424321883,-0.6177589420507696,-0.6680908077807134,-0.5032887398229102,0.14987544968248323,42
0.01859130859375,0.0002849119617296088,0.0016185760498046875,3.6909290618997246e-05,relu,0.0001,"(50,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-0.43841436442016424,-0.6344883201647462,-0.9065968004950069,-0.4404100908885305,-0.46086337676933736,-0.5761545905475571,0.18071296643116994,45
0.10034871101379395,0.060841602550879254,0.0016289710998535155,4.8316241246564185e-05,relu,0.0001,"(50,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-0.2352268923878239,-0.49507050451528994,-0.49944646333259185,-0.6177589420507696,-0.6680908077807134,-0.5031187220134378,0.14980150920567434,40
0.018151140213012694,0.0003942925085869501,0.001607990264892578,3.279086787848145e-05,relu,0.0001,"(100,)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",-0.2775099346426076,-0.5500216191759639,-0.693541699834943,-0.44931581140849036,-0.625234973123613,-0.5191248076371235,0.14552407036183942,43
0.059370565414428714,0.07892730079343414,0.001596689224243164,2.3579103273742005e-05,relu,0.0001,"(100,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'sgd'}",-0.2717757222861908,-0.498628940622135,-0.49764144594584664,-0.47845100349058234,-0.5739037639890355,-0.46408017526675804,0.1015566049619716,25
0.018141651153564455,0.0004090866434240139,0.0016063690185546876,3.374127495167883e-05,relu,0.0001,"(100,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",-0.2775099346426076,-0.5500216191759639,-0.693541699834943,-0.44931581140849036,-0.625234973123613,-0.5191248076371235,0.14552407036183942,43
0.10099477767944336,0.0817848828890011,0.0016352176666259766,4.779768674882743e-05,relu,0.0001,"(100,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",-0.2717757222861908,-0.498628940622135,-0.49739959063444117,-0.47845100349058234,-0.5739037639890355,-0.464031804204477,0.10154066467091948,23
0.01979222297668457,0.0018922068959607592,0.0016326427459716797,5.8222070860563205e-05,relu,0.0001,"(50, 50)",constant,adam,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",-0.24673907210272922,-0.5396408843165956,-0.7129148256261589,-0.370020776322232,-0.4712651131862264,-0.46811613431078847,0.1572784843084668,29
0.015804243087768555,0.0006937417010716618,0.0016850948333740235,3.76771968548849e-05,relu,0.0001,"(50, 50)",constant,sgd,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",-0.22465053656180722,-0.4961466007901109,-0.5652287791946454,-0.44873173498005275,-0.5194622709503117,-0.45084398449538565,0.11917433870061515,18
